Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
11.0,13,22,1,1.6239681243896484,50127,"NT_0004_P_00003(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=9, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=96, __b=NT_0000_P_00002(__a=NT_0000_P_00003(__a=75, __b=NT_0000_P_00003(__a=4, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False)))), __c=NT_0000_P_00002(__a=NT_0000_P_00001(__a=False, __b=True), __b=True, __c=False, __d=2), __d=60), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=17), __b=False, __c=False, __d=54), __c=NT_0000_P_00001(__a=False, __b=False), __d=69)), __b=True, __c=True, __d=77), __c=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False))), __b=False, __c=False, __d=26), __d=10), __b=True, __c=False, __d=71))"
11.0,13,22,2,2.4872922897338867,50127,"NT_0004_P_00003(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=9, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=96, __b=NT_0000_P_00002(__a=NT_0000_P_00003(__a=75, __b=NT_0000_P_00003(__a=4, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False)))), __c=NT_0000_P_00002(__a=NT_0000_P_00001(__a=False, __b=True), __b=True, __c=False, __d=2), __d=60), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=17), __b=False, __c=False, __d=54), __c=NT_0000_P_00001(__a=False, __b=False), __d=69)), __b=True, __c=True, __d=77), __c=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False))), __b=False, __c=False, __d=26), __d=10), __b=True, __c=False, __d=71))"
11.0,13,22,3,3.6716041564941406,50127,"NT_0004_P_00003(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=9, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=96, __b=NT_0000_P_00002(__a=NT_0000_P_00003(__a=75, __b=NT_0000_P_00003(__a=4, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False)))), __c=NT_0000_P_00002(__a=NT_0000_P_00001(__a=False, __b=True), __b=True, __c=False, __d=2), __d=60), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=17), __b=False, __c=False, __d=54), __c=NT_0000_P_00001(__a=False, __b=False), __d=69)), __b=True, __c=True, __d=77), __c=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False))), __b=False, __c=False, __d=26), __d=10), __b=True, __c=False, __d=71))"
11.0,13,22,4,4.5604259967803955,50127,"NT_0004_P_00003(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=9, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=96, __b=NT_0000_P_00002(__a=NT_0000_P_00003(__a=75, __b=NT_0000_P_00003(__a=4, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False)))), __c=NT_0000_P_00002(__a=NT_0000_P_00001(__a=False, __b=True), __b=True, __c=False, __d=2), __d=60), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=17), __b=False, __c=False, __d=54), __c=NT_0000_P_00001(__a=False, __b=False), __d=69)), __b=True, __c=True, __d=77), __c=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False))), __b=False, __c=False, __d=26), __d=10), __b=True, __c=False, __d=71))"
10.0,13,22,5,5.6619133949279785,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
10.0,13,22,6,6.496179819107056,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
10.0,13,22,7,7.212013483047485,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
10.0,13,22,8,7.95120906829834,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
10.0,13,22,9,8.538841724395752,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
10.0,13,22,10,8.96054458618164,50127,"NT_0004_P_00001(__a=NT_0001_P_00001(__a=67, __b=True, __c=32, __d=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00003(__a=95, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00003(__a=20, __b=NT_0000_P_00002(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __b=True, __c=True, __d=79), __c=NT_0000_P_00003(__a=76, __b=NT_0000_P_00000(__a=NT_0000_P_00000(__a=NT_0000_P_00001(__a=True, __b=False))), __c=NT_0000_P_00000(__a=NT_0000_P_00003(__a=0, __b=NT_0000_P_00001(__a=True, __b=True), __c=NT_0000_P_00001(__a=True, __b=False), __d=96)), __d=11), __d=95))), __c=NT_0000_P_00000(__a=NT_0000_P_00001(__a=False, __b=False)), __d=91), __b=False, __c=False, __d=79), __b=False, __c=False, __d=40), __b=True, __c=True, __d=65)))"
