Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
74.0,8,9,1,0.2505607604980469,823,"Genotype(dna=[1143, 83215, 58980, 21690, 61862, 96913, 20913, 85201, 76572, 85427, 83, 62260, 12259, 47943, 73352, 8279, 98831, 69712, 33288, 11103, 8290, 23261, 10535, 59648, 82370, 13229, 642, 9620, 5989, 41055, 39607, 2328, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 9371, 2163, 87648, 24478, 25582, 740, 89884, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 22004, 58379, 95052, 655, 60753, 58547, 92847, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 46584, 49348, 29942, 11374, 70898, 58677, 20632, 91657, 60838, 93756, 75273, 67318, 11253, 94400, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 56427, 64254, 7227, 12016, 62883, 54955, 5767, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 67338, 69956, 47476, 32605, 96962, 17574, 98995, 92275, 42205, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 7552, 85495, 35839, 19491, 82587, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 85037, 86802, 34657, 67333, 95959, 91985, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 84649, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 52052, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 4202, 66745, 59451, 40277, 77837, 82496, 90436, 93276, 28186, 2118, 28510, 21312, 98622, 49875, 65194, 18460, 77922, 89916, 21270, 48867, 90934, 6906, 77908, 10261, 71568, 88896])"
74.0,8,9,2,0.5726602077484131,823,"Genotype(dna=[1143, 83215, 58980, 21690, 61862, 96913, 20913, 85201, 76572, 85427, 83, 62260, 12259, 47943, 73352, 8279, 98831, 69712, 33288, 11103, 8290, 23261, 10535, 59648, 82370, 13229, 642, 9620, 5989, 41055, 39607, 2328, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 9371, 2163, 87648, 24478, 25582, 740, 89884, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 22004, 58379, 95052, 655, 60753, 58547, 92847, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 46584, 49348, 29942, 11374, 70898, 58677, 20632, 91657, 60838, 93756, 75273, 67318, 11253, 94400, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 56427, 64254, 7227, 12016, 62883, 54955, 5767, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 67338, 69956, 47476, 32605, 96962, 17574, 98995, 92275, 42205, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 7552, 85495, 35839, 19491, 82587, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 85037, 86802, 34657, 67333, 95959, 91985, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 84649, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 52052, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 4202, 66745, 59451, 40277, 77837, 82496, 90436, 93276, 28186, 2118, 28510, 21312, 98622, 49875, 65194, 18460, 77922, 89916, 21270, 48867, 90934, 6906, 77908, 10261, 71568, 88896])"
74.0,8,9,3,0.7941255569458008,823,"Genotype(dna=[1143, 83215, 58980, 21690, 61862, 96913, 20913, 85201, 76572, 85427, 83, 62260, 12259, 47943, 73352, 8279, 98831, 69712, 33288, 11103, 8290, 23261, 10535, 59648, 82370, 13229, 642, 9620, 5989, 41055, 39607, 2328, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 9371, 2163, 87648, 24478, 25582, 740, 89884, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 22004, 58379, 95052, 655, 60753, 58547, 92847, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 46584, 49348, 29942, 11374, 70898, 58677, 20632, 91657, 60838, 93756, 75273, 67318, 11253, 94400, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 56427, 64254, 7227, 12016, 62883, 54955, 5767, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 67338, 69956, 47476, 32605, 96962, 17574, 98995, 92275, 42205, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 7552, 85495, 35839, 19491, 82587, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 85037, 86802, 34657, 67333, 95959, 91985, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 84649, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 52052, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 4202, 66745, 59451, 40277, 77837, 82496, 90436, 93276, 28186, 2118, 28510, 21312, 98622, 49875, 65194, 18460, 77922, 89916, 21270, 48867, 90934, 6906, 77908, 10261, 71568, 88896])"
73.0,8,9,4,1.0327539443969727,823,"Genotype(dna=[1143, 83215, 21070, 21690, 7244, 96913, 20913, 85201, 76572, 85427, 83, 62260, 12259, 47943, 73352, 8279, 48594, 69712, 33288, 11103, 8290, 23261, 10535, 59648, 82370, 13229, 642, 9620, 5989, 32803, 39607, 38233, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 70668, 20681, 87893, 43185, 70607, 77701, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 9371, 2163, 87648, 24478, 25582, 740, 30993, 40359, 21222, 42069, 89163, 30598, 98519, 25754, 31769, 8526, 43272, 36059, 87621, 29718, 22004, 58379, 95052, 655, 60753, 58547, 28432, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 46584, 49348, 29942, 11374, 70898, 58677, 20632, 91657, 60838, 93756, 75273, 67318, 11253, 94400, 17921, 47325, 87, 81099, 88234, 86562, 16924, 35163, 34919, 56427, 53260, 7227, 12016, 62883, 54955, 68533, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 67338, 69956, 47476, 46475, 96962, 5567, 98995, 92275, 15258, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 7552, 85495, 35839, 19491, 64172, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 85037, 86802, 82537, 67333, 95959, 91985, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 26059, 84649, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 41237, 52052, 57259, 89486, 92504, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 53113, 50945, 89074, 4202, 66745, 59451, 40277, 77837, 82496, 90436, 6929, 28186, 2118, 28510, 21312, 98622, 49875, 65194, 95822, 77922, 89916, 21270, 48867, 90934, 6906, 3920, 10261, 28114, 88896])"
70.0,8,9,5,1.3625516891479492,823,"Genotype(dna=[1143, 74037, 58980, 21690, 34248, 96913, 20913, 85201, 76572, 85427, 83, 62260, 12259, 47943, 73352, 181, 98831, 69712, 33288, 11103, 8290, 23261, 25352, 59648, 82370, 13229, 642, 9620, 5989, 41055, 11315, 2328, 3018, 89620, 30302, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 140, 4466, 67301, 93367, 75798, 66535, 84963, 85367, 89696, 76006, 63121, 47004, 87183, 9371, 2163, 87648, 24478, 25582, 740, 67923, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 22004, 58379, 95052, 57052, 60753, 58547, 92847, 10978, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 22368, 46584, 49348, 29942, 11374, 70898, 58677, 24318, 91657, 60838, 93756, 75273, 67318, 11253, 94400, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 80166, 64254, 7227, 12016, 62883, 49045, 5767, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 26330, 69956, 47476, 32605, 96962, 23995, 35403, 92275, 59221, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 15179, 85495, 35839, 19491, 82587, 73046, 99320, 35429, 5473, 67794, 12334, 28473, 39598, 40577, 15525, 30731, 15372, 85037, 86802, 89992, 67333, 95959, 91985, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 84649, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 52052, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 64454, 82826, 1115, 32457, 28639, 10481, 36383, 88610, 96939, 56558, 87097, 19538, 92617, 88291, 78920, 38455, 129, 55585, 79568, 1613, 16031, 82634, 42909, 20876, 22439, 63061])"
69.0,8,9,6,1.6152594089508057,823,"Genotype(dna=[1143, 45687, 58980, 21690, 61862, 53335, 78856, 39527, 76572, 85427, 83, 62260, 12259, 47943, 73352, 62502, 98831, 69712, 79312, 11103, 8290, 23261, 9048, 59648, 82370, 13229, 642, 47869, 5989, 43575, 39607, 2328, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 41090, 70874, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 51427, 2163, 87648, 24478, 25582, 740, 89884, 40359, 55209, 42069, 64913, 30598, 98519, 74732, 31769, 8526, 47284, 74994, 87621, 29718, 45186, 58379, 95052, 655, 8859, 58547, 92847, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 88651, 49348, 29942, 11374, 70898, 63932, 20632, 91657, 60838, 93756, 75273, 36978, 7352, 94400, 17921, 47325, 5035, 81099, 24485, 86562, 16924, 35163, 34919, 56427, 64254, 7227, 50047, 62883, 54955, 5767, 37042, 369, 96421, 77773, 47133, 44134, 23229, 14009, 2573, 67338, 69956, 47476, 32605, 96962, 17574, 98995, 92275, 42205, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 32594, 68230, 78783, 3628, 34231, 91791, 7552, 85495, 35839, 19491, 82587, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 81374, 86802, 34657, 67333, 95959, 91985, 97812, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 88168, 57691, 99282, 56620, 45630, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 76065, 57259, 89486, 38610, 72262, 45883, 93420, 43463, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 31108, 50945, 17412, 4202, 66745, 50044, 40277, 77837, 82496, 90436, 93276, 28186, 8958, 28510, 21312, 81485, 8905, 65194, 18460, 77922, 89916, 21270, 48867, 34663, 6906, 77908, 10261, 71568, 88896])"
69.0,8,9,7,1.8153600692749023,823,"Genotype(dna=[1143, 45687, 58980, 21690, 61862, 53335, 78856, 39527, 76572, 85427, 83, 62260, 12259, 47943, 73352, 62502, 98831, 69712, 79312, 11103, 8290, 23261, 9048, 59648, 82370, 13229, 642, 47869, 5989, 43575, 39607, 2328, 71238, 89620, 92839, 97738, 26026, 4561, 40840, 17099, 37259, 20323, 44469, 20681, 87893, 43185, 41090, 70874, 8883, 79231, 4466, 67301, 93367, 75798, 66535, 4632, 85367, 89696, 56417, 63121, 47004, 87183, 51427, 2163, 87648, 24478, 25582, 740, 89884, 40359, 55209, 42069, 64913, 30598, 98519, 74732, 31769, 8526, 47284, 74994, 87621, 29718, 45186, 58379, 95052, 655, 8859, 58547, 92847, 60234, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 12252, 84992, 45091, 65712, 88651, 49348, 29942, 11374, 70898, 63932, 20632, 91657, 60838, 93756, 75273, 36978, 7352, 94400, 17921, 47325, 5035, 81099, 24485, 86562, 16924, 35163, 34919, 56427, 64254, 7227, 50047, 62883, 54955, 5767, 37042, 369, 96421, 77773, 47133, 44134, 23229, 14009, 2573, 67338, 69956, 47476, 32605, 96962, 17574, 98995, 92275, 42205, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 32594, 68230, 78783, 3628, 34231, 91791, 7552, 85495, 35839, 19491, 82587, 73046, 29386, 35429, 5473, 67794, 12334, 28473, 84622, 40577, 15525, 30731, 15372, 81374, 86802, 34657, 67333, 95959, 91985, 97812, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 88168, 57691, 99282, 56620, 45630, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 76065, 57259, 89486, 38610, 72262, 45883, 93420, 43463, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 31108, 50945, 17412, 4202, 66745, 50044, 40277, 77837, 82496, 90436, 93276, 28186, 8958, 28510, 21312, 81485, 8905, 65194, 18460, 77922, 89916, 21270, 48867, 34663, 6906, 77908, 10261, 71568, 88896])"
68.0,8,9,8,1.995344877243042,823,"Genotype(dna=[26630, 45687, 58980, 21690, 61862, 53335, 78856, 39527, 76572, 85427, 24965, 62260, 12259, 47943, 73352, 62502, 24514, 69712, 79312, 11103, 8290, 70785, 9048, 59648, 82370, 13229, 642, 10498, 5989, 2107, 11315, 2328, 3018, 89620, 30302, 97738, 26026, 4561, 40840, 17099, 37259, 49806, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 140, 4466, 67301, 93367, 75798, 66535, 84963, 85367, 89696, 76006, 63121, 28980, 87183, 9371, 2163, 87648, 24478, 25582, 740, 67923, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 93581, 58379, 95052, 57052, 60753, 58547, 92847, 10978, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 83587, 84992, 45091, 22368, 46584, 49348, 29942, 11374, 70898, 58677, 24318, 91657, 60838, 93756, 75273, 67318, 11253, 66269, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 80166, 64254, 89279, 12016, 62883, 49045, 3549, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 26330, 69956, 47476, 32605, 96962, 23995, 35403, 92275, 59221, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 15179, 85495, 35839, 19491, 82587, 73046, 99320, 35429, 5473, 67794, 12334, 28473, 39598, 40577, 15525, 30731, 15372, 85037, 86802, 89992, 67333, 95959, 17929, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 54960, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 66230, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 64454, 82826, 1115, 32457, 28639, 10481, 36383, 88610, 96939, 56558, 87097, 19538, 92617, 88291, 78920, 38455, 129, 55585, 79568, 72347, 16031, 82634, 34815, 20876, 22439, 63061])"
68.0,8,9,9,2.155679941177368,823,"Genotype(dna=[26630, 45687, 58980, 21690, 61862, 53335, 78856, 39527, 76572, 85427, 24965, 62260, 12259, 47943, 73352, 62502, 24514, 69712, 79312, 11103, 8290, 70785, 9048, 59648, 82370, 13229, 642, 10498, 5989, 2107, 11315, 2328, 3018, 89620, 30302, 97738, 26026, 4561, 40840, 17099, 37259, 49806, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 140, 4466, 67301, 93367, 75798, 66535, 84963, 85367, 89696, 76006, 63121, 28980, 87183, 9371, 2163, 87648, 24478, 25582, 740, 67923, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 93581, 58379, 95052, 57052, 60753, 58547, 92847, 10978, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 83587, 84992, 45091, 22368, 46584, 49348, 29942, 11374, 70898, 58677, 24318, 91657, 60838, 93756, 75273, 67318, 11253, 66269, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 80166, 64254, 89279, 12016, 62883, 49045, 3549, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 26330, 69956, 47476, 32605, 96962, 23995, 35403, 92275, 59221, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 15179, 85495, 35839, 19491, 82587, 73046, 99320, 35429, 5473, 67794, 12334, 28473, 39598, 40577, 15525, 30731, 15372, 85037, 86802, 89992, 67333, 95959, 17929, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 54960, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 66230, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 64454, 82826, 1115, 32457, 28639, 10481, 36383, 88610, 96939, 56558, 87097, 19538, 92617, 88291, 78920, 38455, 129, 55585, 79568, 72347, 16031, 82634, 34815, 20876, 22439, 63061])"
68.0,8,9,10,2.330967426300049,823,"Genotype(dna=[26630, 45687, 58980, 21690, 61862, 53335, 78856, 39527, 76572, 85427, 24965, 62260, 12259, 47943, 73352, 62502, 24514, 69712, 79312, 11103, 8290, 70785, 9048, 59648, 82370, 13229, 642, 10498, 5989, 2107, 11315, 2328, 3018, 89620, 30302, 97738, 26026, 4561, 40840, 17099, 37259, 49806, 44469, 20681, 87893, 43185, 70607, 70874, 8883, 140, 4466, 67301, 93367, 75798, 66535, 84963, 85367, 89696, 76006, 63121, 28980, 87183, 9371, 2163, 87648, 24478, 25582, 740, 67923, 40359, 21222, 42069, 89163, 30598, 98519, 74732, 31769, 8526, 47284, 36059, 87621, 29718, 93581, 58379, 95052, 57052, 60753, 58547, 92847, 10978, 63727, 11594, 69028, 3107, 60709, 71563, 65034, 76659, 69537, 88191, 58538, 83587, 84992, 45091, 22368, 46584, 49348, 29942, 11374, 70898, 58677, 24318, 91657, 60838, 93756, 75273, 67318, 11253, 66269, 17921, 47325, 5035, 81099, 88234, 86562, 16924, 35163, 34919, 80166, 64254, 89279, 12016, 62883, 49045, 3549, 37042, 369, 96421, 77773, 47133, 44134, 9856, 14009, 2573, 26330, 69956, 47476, 32605, 96962, 23995, 35403, 92275, 59221, 58369, 35594, 42137, 3484, 90044, 28526, 44939, 27916, 93602, 42074, 68230, 78783, 1101, 34231, 91791, 15179, 85495, 35839, 19491, 82587, 73046, 99320, 35429, 5473, 67794, 12334, 28473, 39598, 40577, 15525, 30731, 15372, 85037, 86802, 89992, 67333, 95959, 17929, 50469, 35824, 11687, 90571, 59210, 92866, 32115, 79621, 33566, 57691, 54960, 56620, 14980, 80471, 70372, 20898, 44818, 41935, 52475, 25176, 42352, 66230, 57259, 89486, 83, 72262, 45883, 93420, 90319, 29958, 70144, 52709, 9366, 71423, 66927, 70871, 68996, 50945, 2229, 64454, 82826, 1115, 32457, 28639, 10481, 36383, 88610, 96939, 56558, 87097, 19538, 92617, 88291, 78920, 38455, 129, 55585, 79568, 72347, 16031, 82634, 34815, 20876, 22439, 63061])"
