Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,Test fitness,genotype_as_str,productions
0.8451506859805006,3,4,1,3.8203015327453613,2,0.6728769284682494,"Genotype(dna=[16836, 12048, 283, 2713, 26617, 94903, 24563, 66639, 1440, 46131, 73395, 46723, 10980, 10960, 62026, 89230, 93014, 88196, 29528, 53259, 94313, 36144, 30890, 81360, 54047, 7352, 21097, 92281, 45496, 30955, 39833, 56679, 52807, 57012, 25058, 24213, 52147, 98681, 64956, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 4523, 12408, 32328, 64045, 24093, 85618, 32741, 19291, 47785, 83005, 7780, 45330, 1014, 70697, 38167, 32453, 26011, 37652, 23364, 3328, 33039, 62311, 78274, 68897, 75234, 63240, 88728, 22861, 82616, 56236, 97663, 20937, 11925, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 82812, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 50791, 23505, 46184, 19755, 68793, 43656, 51439, 77722, 10332, 20766, 15710, 92785, 36635, 57515, 76648, 32382, 30732, 51575, 35895, 23651, 26875, 49683, 85101, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 83399, 34692, 1132, 56074, 37535, 36989, 35758, 89290, 3753, 87660, 91377, 33690, 35394, 73810, 61894, 6556, 80088, 87225, 89286, 52187, 24823, 93620, 11859, 78374, 54053, 41346, 16378, 34107, 68142, 48531, 67978, 15875, 42850, 38546, 32239, 18036, 11967, 77581, 94350, 71678, 11930, 55544, 20110, 20573, 99967, 19943, 53349, 62024, 75594, 49012, 70176, 9693, 86594, 56328, 43736, 8740, 80342, 9428, 60086, 21499, 54083, 31337, 92034, 71748, 44180, 55873, 83810, 69427, 65049, 84548, 84160, 32169, 45336, 87127, 63972, 98866, 78460, 1787, 35890, 68738, 27426, 6199, 41868, 91483, 76040, 39053, 70050, 32043, 47457, 6523, 57373, 37329, 10723, 48002, 55442, 85593, 94085, 78517, 23393, 20097, 13559, 68736, 28105, 98920, 30789, 66670, 91446, 77444, 28921, 58132, 39613, 89364, 71179, 96725, 70550, 45123, 25157, 75267, 6901, 22886, 96007, 42986, 73122, 48599])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.8598746131530005,3,4,2,4.8912341594696045,2,0.6851984424026238,"Genotype(dna=[16836, 12048, 283, 2713, 26617, 94903, 24563, 66639, 63277, 46131, 73395, 46723, 10980, 10960, 62026, 89230, 93014, 88196, 29528, 53259, 99101, 36144, 30890, 81360, 54047, 7352, 21097, 63299, 45496, 30955, 39833, 56679, 52807, 57012, 25058, 24213, 52147, 98681, 64956, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 70628, 12408, 32328, 64045, 24093, 85618, 32741, 19291, 6067, 83005, 7780, 45330, 1014, 70697, 38167, 32453, 26011, 37652, 22167, 47028, 33039, 62311, 78274, 68897, 75234, 63240, 88728, 22861, 82616, 56236, 97663, 20937, 11925, 59346, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 82812, 40393, 52901, 35688, 63342, 70419, 68480, 14590, 70344, 50791, 23505, 46184, 19755, 68793, 43656, 51439, 77722, 10332, 20766, 15710, 92785, 36635, 57515, 76648, 32382, 30732, 51575, 35895, 23651, 26875, 49683, 85101, 67756, 85971, 56355, 9846, 39301, 93936, 64032, 83399, 34692, 1132, 18170, 37535, 36989, 35758, 89290, 3753, 12920, 59575, 60448, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 71475, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 97513, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 16990, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 78043, 6445, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 89064, 36336, 61001, 95474, 74347, 43305, 72153, 84780, 80505, 169, 20173, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 53622, 3674, 2278, 21257, 79817, 84582, 14717, 57421, 28297, 37601, 72205, 46397, 38599, 44430, 6492, 14555, 44993, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.8598746131530005,3,4,3,6.059399843215942,2,0.6851984424026238,"Genotype(dna=[16836, 12048, 283, 2713, 26617, 94903, 24563, 66639, 63277, 46131, 73395, 46723, 10980, 10960, 62026, 89230, 93014, 88196, 29528, 53259, 99101, 36144, 30890, 81360, 54047, 7352, 21097, 63299, 45496, 30955, 39833, 56679, 52807, 57012, 25058, 24213, 52147, 98681, 64956, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 70628, 12408, 32328, 64045, 24093, 85618, 32741, 19291, 6067, 83005, 7780, 45330, 1014, 70697, 38167, 32453, 26011, 37652, 22167, 47028, 33039, 62311, 78274, 68897, 75234, 63240, 88728, 22861, 82616, 56236, 97663, 20937, 11925, 59346, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 82812, 40393, 52901, 35688, 63342, 70419, 68480, 14590, 70344, 50791, 23505, 46184, 19755, 68793, 43656, 51439, 77722, 10332, 20766, 15710, 92785, 36635, 57515, 76648, 32382, 30732, 51575, 35895, 23651, 26875, 49683, 85101, 67756, 85971, 56355, 9846, 39301, 93936, 64032, 83399, 34692, 1132, 18170, 37535, 36989, 35758, 89290, 3753, 12920, 59575, 60448, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 71475, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 97513, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 16990, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 78043, 6445, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 89064, 36336, 61001, 95474, 74347, 43305, 72153, 84780, 80505, 169, 20173, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 53622, 3674, 2278, 21257, 79817, 84582, 14717, 57421, 28297, 37601, 72205, 46397, 38599, 44430, 6492, 14555, 44993, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.8598746131530005,3,4,4,6.988631248474121,2,0.6851984424026238,"Genotype(dna=[16836, 12048, 283, 2713, 26617, 94903, 24563, 66639, 63277, 46131, 73395, 46723, 10980, 10960, 62026, 89230, 93014, 88196, 29528, 53259, 99101, 36144, 30890, 81360, 54047, 7352, 21097, 63299, 45496, 30955, 39833, 56679, 52807, 57012, 25058, 24213, 52147, 98681, 64956, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 70628, 12408, 32328, 64045, 24093, 85618, 32741, 19291, 6067, 83005, 7780, 45330, 1014, 70697, 38167, 32453, 26011, 37652, 22167, 47028, 33039, 62311, 78274, 68897, 75234, 63240, 88728, 22861, 82616, 56236, 97663, 20937, 11925, 59346, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 82812, 40393, 52901, 35688, 63342, 70419, 68480, 14590, 70344, 50791, 23505, 46184, 19755, 68793, 43656, 51439, 77722, 10332, 20766, 15710, 92785, 36635, 57515, 76648, 32382, 30732, 51575, 35895, 23651, 26875, 49683, 85101, 67756, 85971, 56355, 9846, 39301, 93936, 64032, 83399, 34692, 1132, 18170, 37535, 36989, 35758, 89290, 3753, 12920, 59575, 60448, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 71475, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 97513, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 16990, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 78043, 6445, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 89064, 36336, 61001, 95474, 74347, 43305, 72153, 84780, 80505, 169, 20173, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 53622, 3674, 2278, 21257, 79817, 84582, 14717, 57421, 28297, 37601, 72205, 46397, 38599, 44430, 6492, 14555, 44993, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9544344929390913,3,4,5,8.223499536514282,2,0.48726869789349425,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 94903, 24563, 66639, 34159, 46131, 73395, 4155, 10980, 10960, 62026, 98585, 93014, 88196, 29528, 53259, 18180, 36144, 30890, 15087, 54047, 73997, 21097, 92281, 80396, 30955, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 4523, 12408, 32328, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 19297, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 20937, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 10332, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 35895, 62764, 26875, 49683, 85101, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 77152, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 65862, 6445, 86928, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 41655, 54592, 8950, 42186, 60228, 79865, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 44469, 36336, 61001, 95474, 38596, 43305, 72153, 84780, 80505, 169, 72891, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 75747, 84582, 67094, 57421, 28297, 37601, 72205, 46397, 38599, 87107, 1916, 22886, 96007, 42986, 73122, 48599])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9544344929390913,3,4,6,9.107539892196655,2,0.48726869789349425,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 94903, 24563, 66639, 34159, 46131, 73395, 4155, 10980, 10960, 62026, 98585, 93014, 88196, 29528, 53259, 18180, 36144, 30890, 15087, 54047, 73997, 21097, 92281, 80396, 30955, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 4523, 12408, 32328, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 19297, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 20937, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 10332, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 35895, 62764, 26875, 49683, 85101, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 77152, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 65862, 6445, 86928, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 41655, 54592, 8950, 42186, 60228, 79865, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 44469, 36336, 61001, 95474, 38596, 43305, 72153, 84780, 80505, 169, 72891, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 75747, 84582, 67094, 57421, 28297, 37601, 72205, 46397, 38599, 87107, 1916, 22886, 96007, 42986, 73122, 48599])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9544344929390913,3,4,7,9.859808444976807,2,0.48726869789349425,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 94903, 24563, 66639, 34159, 46131, 73395, 4155, 10980, 10960, 62026, 98585, 93014, 88196, 29528, 53259, 18180, 36144, 30890, 15087, 54047, 73997, 21097, 92281, 80396, 30955, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 36690, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 63679, 15084, 4523, 12408, 32328, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 19297, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 20937, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 78006, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 10332, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 35895, 62764, 26875, 49683, 85101, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 77152, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 6129, 22762, 39250, 80805, 19013, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 82281, 52002, 42452, 78575, 78019, 95163, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 44590, 92216, 42159, 7121, 27825, 65862, 6445, 86928, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 92377, 6298, 77839, 41655, 54592, 8950, 42186, 60228, 79865, 67598, 32244, 13739, 34388, 33032, 44852, 1736, 94504, 44469, 36336, 61001, 95474, 38596, 43305, 72153, 84780, 80505, 169, 72891, 78799, 96772, 77205, 13181, 53500, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 75747, 84582, 67094, 57421, 28297, 37601, 72205, 46397, 38599, 87107, 1916, 22886, 96007, 42986, 73122, 48599])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9999979567058803,3,4,8,10.56106448173523,2,0.5669981106666396,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 96059, 24563, 66639, 34159, 39011, 73395, 4155, 10980, 10960, 62026, 98585, 71503, 88196, 29528, 67507, 18180, 42441, 30890, 15087, 54047, 41589, 21097, 92281, 80396, 59561, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 55849, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 151, 15084, 4523, 12408, 45348, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 5375, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 47859, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 94858, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 63846, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 27389, 62764, 26875, 49683, 83426, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 8976, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 59736, 22762, 39250, 80805, 41418, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 25340, 52002, 31993, 78575, 78019, 59807, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 12037, 92216, 42159, 7121, 27825, 78043, 45543, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 15633, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 63675, 32244, 13739, 34388, 33032, 44852, 1736, 25702, 89064, 36336, 20311, 95474, 83473, 43305, 72153, 84780, 80505, 169, 72891, 78799, 95684, 77205, 13181, 57153, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 79817, 34120, 39029, 57421, 28297, 93875, 72205, 46397, 38599, 44430, 6492, 14555, 5505, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9999979567058803,3,4,9,11.687764167785645,2,0.5669981106666396,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 96059, 24563, 66639, 34159, 39011, 73395, 4155, 10980, 10960, 62026, 98585, 71503, 88196, 29528, 67507, 18180, 42441, 30890, 15087, 54047, 41589, 21097, 92281, 80396, 59561, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 55849, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 151, 15084, 4523, 12408, 45348, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 5375, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 47859, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 94858, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 63846, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 27389, 62764, 26875, 49683, 83426, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 8976, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 59736, 22762, 39250, 80805, 41418, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 25340, 52002, 31993, 78575, 78019, 59807, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 12037, 92216, 42159, 7121, 27825, 78043, 45543, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 15633, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 63675, 32244, 13739, 34388, 33032, 44852, 1736, 25702, 89064, 36336, 20311, 95474, 83473, 43305, 72153, 84780, 80505, 169, 72891, 78799, 95684, 77205, 13181, 57153, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 79817, 34120, 39029, 57421, 28297, 93875, 72205, 46397, 38599, 44430, 6492, 14555, 5505, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9999979567058803,3,4,10,12.828733205795288,2,0.5669981106666396,"Genotype(dna=[16836, 12048, 283, 2713, 54703, 96059, 24563, 66639, 34159, 39011, 73395, 4155, 10980, 10960, 62026, 98585, 71503, 88196, 29528, 67507, 18180, 42441, 30890, 15087, 54047, 41589, 21097, 92281, 80396, 59561, 39833, 56679, 52807, 587, 25058, 24213, 52147, 44510, 23646, 55849, 22778, 51988, 95437, 51067, 28963, 27040, 13762, 70328, 54146, 151, 15084, 4523, 12408, 45348, 78179, 24093, 85618, 32741, 19291, 89060, 55009, 7780, 5375, 65606, 72901, 31952, 30824, 29019, 31830, 46771, 92817, 28063, 37794, 66879, 89998, 75234, 63240, 90305, 22861, 82616, 56236, 97663, 47859, 48970, 4402, 28670, 50811, 57768, 10679, 44143, 18351, 8747, 94858, 2626, 40393, 52901, 35688, 19475, 70419, 68480, 14590, 70344, 9569, 23505, 46184, 19755, 96229, 43656, 51439, 82220, 63846, 20766, 86959, 92785, 36635, 57515, 76648, 32382, 76319, 51575, 27389, 62764, 26875, 49683, 83426, 67756, 85971, 42011, 9846, 39301, 93936, 64032, 17295, 34692, 59537, 18170, 37535, 36989, 8976, 89290, 3753, 12920, 59575, 41851, 69071, 86305, 22372, 59736, 22762, 39250, 80805, 41418, 89883, 26589, 16301, 67683, 92709, 3608, 9622, 95187, 7159, 80106, 43986, 79734, 35829, 25340, 52002, 31993, 78575, 78019, 59807, 82394, 1667, 52481, 74612, 32741, 18433, 76793, 12037, 92216, 42159, 7121, 27825, 78043, 45543, 25046, 47371, 8051, 1756, 89624, 63681, 52204, 79282, 19630, 15633, 6298, 77839, 85059, 54592, 8950, 42186, 21483, 69476, 63675, 32244, 13739, 34388, 33032, 44852, 1736, 25702, 89064, 36336, 20311, 95474, 83473, 43305, 72153, 84780, 80505, 169, 72891, 78799, 95684, 77205, 13181, 57153, 55866, 55173, 80300, 60106, 73850, 36844, 54718, 99407, 664, 75424, 3674, 2278, 21257, 79817, 34120, 39029, 57421, 28297, 93875, 72205, 46397, 38599, 44430, 6492, 14555, 5505, 88527, 94877, 39216])","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0}"
