fitness,test_fitness,seed,benchmark_name,genotype,phenotype,prods
0.9999979614248787,0.628654334851082,18,hpo,"Genotype(dna=[44278, 17590, 55371, 46745, 50830, 71094, 71097, 35179, 74873, 46427, 93263, 20106, 86056, 43531, 36904, 22564, 4719, 85073, 2677, 93452, 24606, 50242, 30795, 99661, 87522, 54414, 2800, 61619, 9537, 42265, 18800, 69409, 6188, 76858, 29552, 25375, 80036, 57650, 23903, 53306, 27045, 17936, 29296, 54334, 196, 41646, 88539, 17224, 20129, 94839, 71885, 11346, 81583, 28165, 4209, 80597, 75696, 21257, 9408, 88175, 1171, 46558, 72069, 48211, 86812, 35059, 17847, 92817, 19097, 19534, 80449, 27455, 99898, 53178, 1791, 82606, 32273, 99963, 76470, 1373, 77663, 30267, 71372, 65278, 33162, 64850, 91709, 43003, 75718, 90001, 80979, 52002, 7472, 20607, 88880, 86589, 21883, 17738, 41700, 66356, 74103, 90095, 97572, 96391, 85552, 16006, 16904, 9865, 52639, 83179, 28704, 84744, 61671, 6736, 3747, 14509, 21662, 50106, 67659, 37094, 16148, 24961, 19185, 5990, 51531, 22754, 97706, 10695, 8199, 77390, 69808, 80311, 17444, 37004, 57513, 34378, 87653, 66314, 88416, 91110, 73388, 5350, 62292, 18212, 78382, 99276, 35910, 83551, 3508, 3169, 27326, 21317, 66376, 35911, 93477, 79142, 35531, 82668, 15420, 89018, 22609, 89316, 67632, 97431, 46948, 31665, 27641, 64400, 48088, 24743, 36750, 93638, 31513, 46664, 81072, 66195, 31645, 58167, 83814, 97692, 67681, 67535, 21309, 20131, 91869, 15319, 26997, 79949, 78790, 72212, 2084, 82617, 47365, 93026, 85067, 66805, 79176, 23088, 56095, 24975, 39240, 76378, 82850, 10753, 41129, 46007, 48129, 481, 58903, 99756, 70972, 90744, 89237, 69686, 44479, 47966, 74439, 71347, 89185, 23856, 66942, 353, 16263, 71570, 35472, 79596, 13185, 73014, 5845, 73278, 64034, 85013, 5298, 48996, 12955, 83836, 54766, 98878, 97338, 70440, 63010, 14619, 47377, 8436, 65700, 54579, 44783, 14530, 38900, 92823, 12479, 11590, 66184, 70459, 36440, 16645])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.NNet'>: 0, <class 'int'>: 4, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'float'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.FeatureList'>: 1}"
0.9999979567914888,0.5675766676249236,26,hpo,"Genotype(dna=[50627, 89270, 86215, 88147, 78067, 8029, 62561, 15381, 8992, 8589, 11013, 79789, 47875, 26520, 25442, 63182, 44696, 7688, 93742, 91951, 64555, 33344, 43598, 31017, 67416, 39908, 55990, 97412, 21515, 71402, 87501, 4861, 49826, 26459, 5283, 63797, 48815, 13515, 92961, 44829, 44592, 24706, 47909, 51172, 41388, 85692, 51225, 5306, 10527, 10385, 19964, 42997, 46316, 75076, 10018, 38181, 67007, 57837, 34840, 60843, 71023, 81993, 22453, 15611, 33701, 58531, 47298, 85425, 58333, 39507, 58239, 43944, 39511, 61566, 90384, 55366, 47868, 35708, 83403, 97628, 53183, 81494, 34682, 42223, 40136, 98443, 44342, 36317, 93235, 1379, 93122, 98329, 10184, 91735, 65418, 92949, 86512, 52367, 54693, 85129, 52379, 31060, 30871, 76401, 44882, 71304, 87387, 30544, 70368, 38460, 26193, 26157, 37612, 75888, 22438, 11940, 63346, 18459, 13321, 3137, 58167, 19202, 76464, 13881, 20138, 53125, 87040, 77304, 39083, 92809, 27793, 74575, 23165, 6718, 69140, 93348, 88825, 85062, 11653, 71685, 48734, 26220, 39509, 13172, 73304, 37454, 9004, 9303, 85098, 46469, 16008, 88631, 64257, 13573, 54896, 60623, 18675, 7982, 94633, 56148, 74774, 24187, 34087, 7529, 38255, 7401, 51217, 94190, 37031, 37918, 56293, 79931, 46866, 70088, 1441, 46366, 7186, 46114, 45807, 56719, 54500, 39999, 16954, 28022, 69614, 85089, 34481, 62650, 75812, 75716, 47606, 31517, 84562, 53207, 56885, 79158, 55158, 72339, 39195, 97168, 45440, 1070, 74167, 79291, 78792, 35540, 80723, 92491, 93510, 42278, 17008, 94476, 36938, 66247, 67985, 16144, 60762, 95372, 71707, 92894, 17645, 44393, 53632, 79697, 68983, 54794, 59490, 17085, 12071, 69362, 62526, 34300, 49745, 73549, 7147, 4150, 75487, 22944, 86543, 83033, 71310, 44257, 34849, 43710, 13969, 9616, 43458, 49966, 37212, 65860, 83978, 25192, 71025, 68043, 72429, 79745])","Solution(model=SVM(kernel=Radial(gamma=1), cost=1000), features=FeatureList(time=1, chick=1, diet=0))","{<class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'int'>: 5, <class 'examples.HPO.SVM'>: 1, <class 'float'>: 0, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1}"
0.9544344929390913,0.48726869789349425,27,hpo,"Genotype(dna=[22286, 25216, 10671, 81455, 52603, 20928, 27331, 42231, 63487, 55522, 35322, 30736, 1896, 61322, 46722, 67901, 76828, 32928, 11696, 44186, 59976, 20495, 67428, 38404, 12306, 86461, 58550, 48412, 86949, 24252, 40848, 61095, 7155, 98900, 58904, 53863, 21337, 1905, 44644, 8562, 50604, 83779, 95532, 65701, 8268, 61803, 17671, 69319, 30737, 14593, 45559, 647, 60538, 66580, 38570, 52777, 80873, 39645, 37317, 68910, 43624, 27734, 1116, 82654, 7029, 19188, 70531, 59351, 58639, 66212, 67622, 56560, 17977, 14715, 6976, 21636, 47211, 45746, 45515, 10525, 25730, 51127, 61499, 63474, 23323, 85136, 88795, 18621, 70833, 91450, 34379, 12508, 59830, 83345, 12381, 47963, 7572, 54889, 28332, 78424, 5876, 76627, 95959, 49300, 69983, 42960, 92062, 11635, 66925, 34334, 74064, 93365, 82357, 37257, 84204, 78672, 93503, 31848, 33279, 97399, 12875, 72246, 27454, 47356, 49575, 20889, 58429, 63122, 6768, 30535, 7581, 88927, 43435, 64316, 7884, 7385, 58089, 42741, 15582, 64351, 55341, 4341, 14490, 32048, 55674, 45472, 31164, 67858, 62109, 58301, 87671, 85782, 72245, 65537, 9144, 92369, 18160, 51978, 15491, 38877, 89084, 94140, 11412, 98703, 74452, 7187, 2026, 61095, 37649, 62615, 99280, 25721, 87939, 30358, 42112, 15048, 72977, 64437, 96114, 13820, 43685, 9270, 15415, 55116, 13616, 59509, 34395, 22301, 29155, 8577, 87794, 96213, 73036, 74166, 92600, 95719, 22506, 487, 17969, 78643, 29057, 36025, 56707, 81992, 38064, 88028, 99132, 19544, 25320, 44555, 10843, 12735, 8641, 33488, 18774, 9990, 12404, 36963, 96289, 53821, 24330, 49961, 45404, 65251, 73903, 6735, 44038, 10787, 56853, 94490, 87301, 23960, 61331, 86876, 57089, 94680, 83384, 93579, 57511, 27670, 32177, 99327, 1697, 34982, 12019, 13494, 21165, 37779, 35920, 32814, 41314, 35116, 52982, 82059, 50729, 69415])","Solution(model=SVM(kernel=Radial(gamma=1), cost=100), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.NNet'>: 0, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.Solution'>: 1}"
0.9999979614248787,0.628654334851082,20,hpo,"Genotype(dna=[4663, 2928, 83319, 10765, 9106, 47804, 17421, 9275, 79823, 61491, 1748, 25454, 38700, 74221, 2273, 34195, 80096, 66882, 23845, 26870, 8547, 96033, 9676, 40992, 99791, 14427, 85907, 33416, 38056, 70277, 27959, 41419, 91191, 71232, 22875, 8465, 81067, 14470, 29066, 33615, 34198, 31172, 1649, 49781, 9306, 63834, 67634, 8491, 50882, 32152, 60770, 92566, 36889, 29018, 14602, 50520, 19895, 23887, 56415, 54418, 59189, 17970, 78968, 13631, 60163, 67645, 47217, 34779, 16329, 69595, 58609, 82758, 8714, 81023, 52896, 40040, 17771, 18539, 23326, 26619, 33791, 42623, 35762, 25533, 48977, 27124, 18662, 24716, 76502, 90612, 3233, 53388, 66797, 90541, 89634, 35624, 84129, 2444, 82824, 40968, 31380, 84789, 65154, 53026, 32075, 85022, 4593, 5487, 9985, 5447, 85336, 44766, 30415, 61092, 94138, 42586, 88156, 60493, 16205, 42633, 99684, 61611, 50103, 14321, 77292, 46881, 20185, 63017, 14292, 7912, 53146, 80482, 80904, 49833, 57455, 5098, 58798, 65510, 9546, 21922, 81953, 17258, 85686, 59644, 99119, 71774, 87727, 37378, 96033, 60284, 24647, 46957, 67641, 53784, 65502, 53324, 94739, 92290, 31669, 19895, 46, 37164, 70176, 65200, 56922, 91794, 26306, 93963, 76950, 82589, 48952, 57164, 34812, 17368, 42295, 12487, 63074, 82814, 52004, 48489, 45663, 36278, 48632, 62660, 91184, 6430, 36361, 33931, 42014, 24759, 23443, 61477, 73587, 98335, 7383, 91453, 86334, 8591, 264, 68848, 3478, 41586, 83712, 61773, 29617, 32694, 23066, 62604, 50006, 26047, 91646, 45897, 74457, 48696, 42111, 96893, 52643, 58456, 56618, 69571, 94454, 74831, 56503, 42857, 89786, 53576, 65030, 74555, 49444, 17882, 86162, 17317, 48195, 62452, 95777, 72415, 93138, 7164, 37375, 57997, 53050, 39547, 11134, 40341, 64058, 59012, 45621, 36868, 70485, 86195, 669, 16046, 87205, 2924, 33691, 85921])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.FeatureList'>: 1, <class 'int'>: 4, <class 'examples.HPO.Solution'>: 1, <class 'float'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.NNet'>: 0}"
0.9999979614248787,0.628654334851082,0,hpo,"Genotype(dna=[66213, 18129, 14337, 7203, 79610, 44149, 64901, 16555, 8219, 88503, 21019, 99402, 30114, 95939, 23244, 47165, 50176, 26160, 84519, 67053, 88935, 75852, 59896, 27499, 51398, 94335, 19140, 41963, 96579, 29224, 74575, 95031, 58448, 96718, 79810, 54382, 20115, 19976, 8311, 63059, 83378, 16949, 77278, 47170, 36774, 38647, 59297, 59997, 89723, 54178, 74221, 43213, 34894, 67683, 39893, 25624, 87971, 43526, 52604, 87903, 43953, 92239, 12927, 83088, 96913, 1870, 37552, 93562, 61200, 98661, 57241, 52843, 56173, 96906, 17001, 89448, 17014, 96570, 62563, 76070, 28070, 81858, 3332, 70816, 26634, 79060, 71726, 36546, 5244, 58325, 12010, 16536, 50449, 22014, 75451, 12018, 38054, 24100, 24823, 24475, 4321, 15894, 64851, 34086, 62459, 9055, 11773, 88961, 99300, 16047, 44439, 5064, 10518, 91661, 68926, 89587, 51287, 92442, 31841, 89911, 68392, 30867, 28206, 89060, 77306, 54974, 75981, 57614, 2703, 51420, 21200, 20165, 88962, 56212, 49974, 83236, 96566, 94462, 84271, 98160, 69627, 25930, 74827, 38729, 20807, 20740, 77381, 29624, 17944, 17052, 29925, 16787, 65012, 39778, 19040, 96262, 80767, 35561, 26795, 80344, 17871, 55343, 53340, 23854, 28140, 77173, 6309, 79944, 70493, 86309, 62880, 88880, 16540, 99006, 97163, 35501, 10690, 73006, 91673, 14551, 44325, 36604, 78528, 63556, 28911, 54244, 17987, 27149, 97037, 75691, 88532, 442, 54813, 16666, 19067, 57015, 25847, 51969, 65971, 41778, 28834, 87793, 27296, 59850, 3543, 87053, 58011, 30335, 35628, 83537, 96206, 36089, 88510, 34680, 59609, 13157, 45849, 64244, 35672, 46219, 57238, 77153, 37057, 28556, 10699, 45696, 74177, 27786, 25196, 49226, 14915, 77332, 85419, 50366, 67752, 18150, 93809, 60400, 89728, 55385, 47182, 96148, 70275, 25569, 99793, 23283, 96870, 5226, 34742, 46919, 42867, 98995, 50745, 6719, 45131, 51120])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1}"
0.9999979614248787,0.628654334851082,25,hpo,"Genotype(dna=[29067, 3588, 57915, 33575, 86970, 97329, 61761, 9039, 76731, 77745, 11437, 44897, 64390, 55687, 75442, 35096, 57872, 68837, 96465, 29006, 34732, 68897, 50440, 87224, 84811, 44729, 22402, 34145, 6453, 80811, 77442, 51921, 86059, 15538, 82736, 29800, 91540, 10004, 71793, 14210, 59452, 98904, 80946, 26790, 87385, 46247, 11590, 78573, 11237, 63250, 74688, 80920, 48057, 85774, 34972, 24013, 12825, 25746, 17648, 20555, 21448, 70878, 5657, 61015, 18491, 41205, 93981, 27353, 26272, 86382, 75584, 93962, 10220, 33587, 30466, 41159, 87199, 56824, 87460, 63149, 82786, 11556, 99848, 75379, 3177, 97139, 1959, 37500, 59270, 84041, 86809, 32523, 2909, 14434, 42520, 87035, 81640, 88137, 93495, 17384, 83857, 92897, 1260, 41604, 41594, 7526, 62161, 41699, 23828, 66776, 80900, 12459, 19051, 90765, 42519, 31654, 49304, 46519, 65827, 42950, 99039, 24655, 48287, 45192, 3665, 69007, 74205, 79971, 30086, 74999, 13293, 29808, 1614, 81884, 33929, 67553, 29539, 97188, 49971, 77460, 4240, 8147, 68087, 21439, 73692, 4279, 35518, 22784, 80287, 41757, 10267, 61271, 53587, 87961, 78430, 81911, 85551, 20302, 71276, 48220, 16638, 35876, 31354, 77813, 12172, 91091, 72380, 28422, 33989, 47989, 63552, 16143, 4131, 25914, 11344, 31360, 94540, 3047, 79824, 39213, 35876, 71007, 98991, 5295, 2049, 53113, 16085, 38358, 3753, 60429, 65573, 24330, 18525, 86226, 5359, 70916, 56881, 38569, 5714, 77808, 31567, 74914, 89982, 83746, 54233, 19232, 41377, 48396, 95669, 87180, 90246, 45410, 56856, 80871, 77461, 9486, 99044, 11924, 68969, 99978, 17918, 48339, 82342, 45158, 64927, 80130, 32138, 71363, 13561, 90414, 17500, 79465, 3703, 72115, 50355, 28000, 3528, 44306, 4478, 13048, 6878, 93307, 55170, 87481, 8247, 84282, 5899, 43874, 30630, 593, 29996, 50556, 8846, 66646, 69787, 73613])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Model'>: 1, <class 'int'>: 4, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.Start'>: 1, <class 'float'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Features'>: 1}"
0.9999979614248787,0.628654334851082,23,hpo,"Genotype(dna=[42689, 15873, 57997, 403, 73790, 64879, 7955, 53829, 74773, 35409, 42134, 16341, 64322, 42057, 42028, 70089, 21476, 56301, 66838, 8842, 29558, 43816, 71908, 69424, 88181, 19200, 32293, 76646, 34953, 88560, 24435, 45780, 46010, 69607, 56479, 78943, 76399, 48959, 76967, 53634, 37239, 77750, 48646, 78, 51281, 22877, 71427, 26427, 73620, 94374, 86371, 42997, 57006, 33608, 47161, 42096, 76483, 38688, 99180, 33332, 51936, 59670, 97031, 57740, 57636, 98037, 88465, 26917, 92855, 87758, 85207, 79107, 17454, 14722, 53891, 7889, 97066, 2816, 76172, 81263, 73597, 75593, 5037, 21173, 18858, 90482, 90252, 17081, 32557, 90029, 39747, 41154, 72581, 47080, 43719, 97344, 71037, 41668, 85662, 78729, 80900, 42579, 43329, 35495, 33425, 73271, 50137, 10392, 4745, 46225, 22477, 85759, 43471, 51979, 80981, 20839, 24125, 83046, 9965, 6373, 35579, 67632, 95504, 15254, 95352, 91504, 95822, 99580, 33887, 44897, 68368, 67406, 3096, 30564, 17114, 92723, 46365, 28421, 18878, 34613, 55291, 1439, 90423, 77043, 59274, 40963, 6794, 21323, 61982, 92686, 78124, 84843, 3309, 45624, 20663, 65088, 34039, 3197, 18435, 51751, 13724, 86427, 37082, 48721, 19517, 2301, 87991, 99453, 38097, 36900, 73123, 95247, 91880, 40398, 72256, 83433, 24795, 20296, 21335, 71403, 25946, 37564, 44072, 8208, 81069, 14214, 21513, 19704, 34602, 66285, 50606, 18139, 85645, 75121, 58113, 67757, 48692, 65494, 29353, 91820, 40987, 98535, 41371, 81282, 57931, 44016, 15768, 27141, 84577, 5763, 92168, 11139, 86265, 86002, 58582, 34276, 47771, 28698, 14878, 82241, 88966, 92365, 83210, 79460, 9081, 56595, 51527, 68421, 60010, 5335, 49944, 90196, 43004, 56001, 11300, 41442, 67828, 67559, 90030, 2080, 31856, 65991, 42013, 6435, 65078, 43680, 95, 62712, 53318, 71976, 86603, 86969, 69335, 44563, 37880, 94679])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1, <class 'int'>: 4, <class 'float'>: 1, <class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0}"
0.9999979614248787,0.628654334851082,9,hpo,"Genotype(dna=[61701, 76121, 36737, 70081, 89610, 61124, 72905, 39691, 69661, 2037, 41117, 41833, 29377, 45770, 64394, 59650, 31980, 24379, 91706, 64272, 20004, 33445, 88191, 83074, 82511, 46136, 94639, 93883, 44731, 68427, 87389, 48984, 71550, 74387, 51084, 55377, 86980, 87121, 67566, 61656, 91954, 40783, 45056, 19060, 87226, 28782, 9701, 69037, 69293, 72496, 63732, 25018, 31062, 30892, 17472, 56151, 33361, 96857, 72566, 12613, 87339, 76227, 73686, 43864, 71475, 63195, 49455, 6232, 35637, 40935, 4538, 31223, 24931, 33495, 34470, 29074, 12881, 95779, 14583, 7616, 66482, 66227, 73169, 27507, 85524, 89263, 38244, 74556, 93459, 89355, 308, 52278, 71883, 8778, 96801, 63195, 71595, 62751, 58137, 19449, 31775, 60187, 84211, 24024, 97932, 23101, 31013, 34768, 38904, 78745, 6017, 69963, 48467, 26856, 94899, 66371, 741, 43717, 60438, 29009, 99993, 51153, 57290, 19591, 10056, 83747, 7682, 96304, 50592, 17331, 39341, 64132, 32574, 53172, 732, 47325, 46648, 61086, 13368, 31597, 57582, 63946, 54601, 77006, 91152, 64448, 73844, 45474, 41329, 56371, 33105, 88831, 62938, 38060, 60522, 61159, 41893, 68601, 59756, 67989, 23103, 79333, 43185, 52712, 70685, 45237, 12035, 22356, 41617, 71287, 51762, 24715, 27668, 93271, 11847, 86345, 3620, 34687, 58498, 44282, 58599, 51062, 78579, 99824, 81677, 96147, 52288, 27686, 91358, 71033, 43957, 9943, 12529, 23915, 73440, 55289, 64923, 29799, 95320, 42426, 72611, 28300, 12988, 62760, 93967, 32942, 37310, 73662, 26885, 9361, 21599, 26936, 41241, 5507, 11991, 19544, 43064, 1069, 30086, 18895, 58359, 17115, 16895, 7903, 72757, 44807, 67244, 45156, 12501, 28238, 98765, 82432, 6549, 47522, 64088, 63391, 20631, 27166, 12849, 49216, 25591, 48728, 9822, 79862, 98412, 3808, 79329, 12462, 2406, 98229, 9032, 28069, 87703, 54247, 4605, 1956])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'int'>: 4, <class 'examples.HPO.SVM'>: 1, <class 'float'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Features'>: 1, <class 'examples.HPO.Kernel'>: 1}"
0.9999979614248787,0.628654334851082,29,hpo,"Genotype(dna=[76720, 12848, 87207, 57939, 55330, 92644, 5937, 72033, 82461, 46318, 75680, 38310, 29511, 79852, 4427, 66924, 97500, 18331, 39036, 65077, 96125, 12402, 20853, 4094, 34535, 7799, 78510, 98964, 62647, 55567, 56256, 56087, 40120, 73239, 16674, 60295, 3954, 85980, 44181, 48476, 17766, 47205, 20023, 74581, 81052, 50991, 98366, 45974, 24107, 33828, 85483, 72561, 41831, 28514, 65106, 17625, 75134, 1549, 93033, 89519, 11735, 22778, 54150, 64207, 34060, 57436, 74493, 27533, 5582, 65974, 69898, 21045, 59981, 67165, 43355, 69293, 25633, 93079, 8562, 6862, 41343, 11153, 79971, 55873, 68326, 13772, 94830, 88793, 45337, 89898, 74559, 58438, 2344, 44921, 63650, 73376, 19394, 53771, 69411, 2789, 37940, 90705, 92264, 98425, 22201, 54038, 98215, 18471, 92236, 6080, 2274, 8753, 71836, 63235, 31291, 49192, 86223, 3864, 96809, 35926, 71709, 22217, 51187, 35043, 93132, 40455, 48551, 76448, 25224, 17582, 33825, 4917, 69061, 30284, 97508, 64320, 87362, 13755, 45945, 95892, 76109, 20070, 3195, 57870, 70792, 81714, 41755, 26033, 73627, 44206, 22546, 39965, 89373, 74194, 50403, 68467, 6069, 95372, 54059, 90035, 27311, 40082, 10183, 10207, 47302, 93164, 49053, 17132, 98771, 29657, 38445, 19876, 71669, 5343, 45247, 61303, 47294, 61455, 12566, 88235, 81188, 50756, 50961, 24521, 34548, 37026, 80435, 70714, 36011, 28951, 63355, 49499, 3637, 23609, 38067, 86230, 72377, 1783, 23967, 91313, 45718, 22322, 20552, 22590, 63783, 61408, 44138, 3176, 57455, 31833, 34505, 24268, 16942, 46059, 29116, 88778, 17219, 20814, 69863, 2801, 26566, 80785, 24602, 63320, 95067, 76406, 84253, 57316, 65886, 63002, 73757, 57517, 72724, 97959, 2379, 83380, 69230, 38944, 63535, 18713, 90775, 41133, 4156, 28915, 42635, 28230, 4184, 79543, 5636, 83239, 39857, 28580, 46772, 46245, 30937, 38826])","Solution(model=SVM(kernel=Radial(gamma=0.5), cost=1000), features=FeatureList(time=1, chick=1, diet=1))","{<class 'examples.HPO.Features'>: 1, <class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1, <class 'int'>: 4, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'float'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Kernel'>: 1}"
0.9999979567914888,0.5675766676249236,17,hpo,"Genotype(dna=[26140, 42793, 98297, 10983, 6651, 97109, 51373, 19569, 82730, 46018, 13081, 28291, 42579, 64629, 67841, 93314, 92186, 88109, 47574, 17703, 37619, 1178, 26320, 67453, 69866, 28713, 37673, 61198, 13794, 40004, 61291, 65889, 61703, 19693, 49278, 44569, 77121, 88105, 536, 74388, 37227, 66674, 19200, 28683, 66265, 50380, 40096, 49842, 70310, 93774, 58575, 5396, 58719, 29945, 40597, 80311, 54162, 50764, 77306, 47959, 15740, 87717, 93978, 83179, 74164, 8486, 56773, 7304, 79879, 93960, 79947, 55728, 8886, 86649, 64301, 4384, 31071, 73852, 30355, 28855, 49987, 80623, 22779, 7482, 61507, 11242, 42081, 10938, 68570, 54235, 23012, 43699, 40590, 95918, 16613, 51893, 20704, 6050, 92485, 91266, 73336, 34550, 13314, 36435, 43001, 92135, 96983, 84841, 22053, 5733, 42463, 80788, 46357, 68416, 77532, 71451, 48915, 96812, 29113, 45745, 29238, 17345, 58442, 14448, 38680, 35716, 51516, 48106, 73000, 46664, 86674, 96900, 57305, 65058, 54385, 16884, 39301, 61236, 41451, 74126, 69543, 8927, 41482, 61521, 10204, 93777, 25983, 83347, 53447, 30027, 77413, 43263, 97018, 96238, 64262, 30384, 77032, 93719, 17494, 58332, 10353, 22488, 82725, 66014, 99704, 8114, 56287, 19463, 79476, 32506, 6866, 43010, 9642, 29710, 3272, 94332, 81956, 935, 3124, 56794, 75593, 11828, 45029, 5029, 26886, 42990, 70783, 96731, 4021, 7708, 62908, 78772, 4641, 22879, 18831, 93538, 98793, 8718, 67267, 7245, 95439, 71525, 44050, 29919, 42631, 26226, 36605, 74993, 64071, 98511, 83083, 73387, 84481, 40766, 36270, 3311, 49895, 51429, 72548, 60870, 80803, 6057, 44591, 94550, 71602, 49104, 95679, 91679, 1423, 14737, 1156, 22184, 5246, 25818, 20015, 91005, 28956, 49865, 36001, 12134, 30236, 19569, 93049, 60288, 71815, 33135, 64222, 14949, 87838, 85188, 86590, 32311, 94692, 32976, 61627, 69991])","Solution(model=SVM(kernel=Radial(gamma=1), cost=1000), features=FeatureList(time=1, chick=1, diet=0))","{<class 'examples.HPO.Radial'>: 1, <class 'examples.HPO.Start'>: 1, <class 'examples.HPO.SVM'>: 1, <class 'examples.HPO.FeatureList'>: 1, <class 'examples.HPO.Solution'>: 1, <class 'examples.HPO.Linear'>: 0, <class 'examples.HPO.Features'>: 1, <class 'int'>: 5, <class 'float'>: 0, <class 'examples.HPO.NNet'>: 0, <class 'examples.HPO.LinearM'>: 0, <class 'examples.HPO.Kernel'>: 1, <class 'examples.HPO.Polynomial'>: 0, <class 'examples.HPO.Model'>: 1}"
