Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
17.0,15,621,1,3.2377963066101074,471,"Genotype(dna=[47671, 40655, 13228, 67642, 31995, 40701, 81057, 41562, 12964, 27841, 60359, 803, 40816, 43869, 44851, 27481, 9945, 72934, 85013, 78832, 31484, 21121, 4868, 30171, 69733, 50364, 56319, 97529, 59491, 24034, 15520, 35632, 15681, 21236, 67198, 6425, 17561, 73019, 21702, 57064, 54411, 33159, 66507, 27405, 85620, 37851, 84856, 76630, 56061, 88484, 23525, 7508, 2221, 97322, 36116, 23702, 74956, 86073, 81514, 11363, 13045, 17547, 88676, 14523, 81907, 12853, 43392, 59291, 16994, 77727, 30324, 85704, 55438, 27486, 77277, 65533, 20122, 79457, 98453, 80175, 97735, 13867, 89513, 99158, 2408, 2455, 55550, 30116, 12997, 16027, 24862, 44669, 79085, 61394, 13536, 26008, 16192, 9532, 12413, 51649, 47681, 4853, 18735, 41908, 46165, 3407, 35793, 23892, 73975, 75319, 18477, 79086, 15151, 70599, 13250, 9527, 95519, 28561, 37751, 93364, 82077, 18237, 50869, 99288, 11267, 56464, 52262, 59359, 53620, 18021, 44535, 77033, 93382, 81690, 42209, 43867, 63937, 78984, 79471, 45237, 70054, 62284, 24074, 23870, 19253, 54868, 62378, 94663, 21215, 63986, 70392, 43218, 99662, 64811, 74024, 82657, 69892, 21521, 47114, 88966, 73023, 7449, 79853, 73054, 35837, 50920, 48395, 61875, 32420, 24008, 77742, 48387, 86781, 47268, 3721, 87995, 57169, 76221, 86600, 85438, 49136, 42412, 6351, 36133, 65152, 79829, 31925, 56077, 33341, 30552, 656, 14577, 66077, 53319, 88288, 72915, 10476, 29260, 81820, 47456, 92224, 12567, 81809, 15027, 7684, 72902, 97489, 45282, 89440, 10682, 4938, 15334, 14604, 4500, 75502, 75850, 58878, 19705, 52335, 3452, 22623, 52201, 23206, 12605, 2563, 5423, 92799, 23710, 81455, 9272, 67321, 93108, 50036, 9167, 89422, 39190, 52251, 73647, 41418, 1900, 91864, 68604, 29053, 39303, 12729, 994, 4225, 37111, 26788, 42038, 46402, 49340, 25654, 31282, 21160, 12371])"
9.0,15,650,2,4.214957237243652,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 8431, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 55007, 48768, 31379, 5494, 13782, 33434, 34555, 48054, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 31955, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 75407, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 34599, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
9.0,15,650,3,5.209454536437988,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 8431, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 55007, 48768, 31379, 5494, 13782, 33434, 34555, 48054, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 31955, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 75407, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 34599, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
9.0,15,650,4,6.008879899978638,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 8431, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 55007, 48768, 31379, 5494, 13782, 33434, 34555, 48054, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 31955, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 75407, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 34599, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
9.0,15,650,5,6.654881477355957,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 8431, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 55007, 48768, 31379, 5494, 13782, 33434, 34555, 48054, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 31955, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 75407, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 34599, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
6.0,15,626,6,7.314971208572388,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 27852, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 26186, 48768, 31379, 5494, 13782, 33434, 34555, 98676, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 54702, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 26154, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 51422, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
6.0,15,626,7,7.573586463928223,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 20230, 72767, 84877, 27852, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 38599, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 73872, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 59826, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 26186, 48768, 31379, 5494, 13782, 33434, 34555, 98676, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 42273, 93880, 63183, 24150, 76554, 73991, 11992, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 16184, 50706, 15097, 88370, 15834, 66390, 27389, 37719, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 54702, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 26154, 31379, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 56736, 8525, 44835, 17641, 12191, 30719, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 51422, 47833, 62203, 8059, 37269, 73446, 82282, 34644, 2485, 17804, 61657, 64377])"
3.0,15,641,8,8.190583944320679,471,"Genotype(dna=[96475, 94551, 36081, 98536, 88599, 69422, 90270, 74717, 57976, 80334, 10516, 87427, 11128, 49029, 13521, 73315, 26440, 32890, 30024, 15654, 48414, 57145, 35025, 77229, 44156, 72767, 84877, 8431, 98353, 11792, 96342, 82692, 63133, 78462, 25548, 84136, 31650, 94454, 44057, 21160, 84404, 97321, 98974, 33253, 2185, 88833, 33170, 10849, 69195, 93179, 15151, 6689, 92602, 54574, 54393, 44308, 15210, 27468, 81575, 85321, 47067, 84600, 46513, 62121, 69946, 53617, 56239, 86515, 81518, 47859, 44213, 84970, 48128, 44821, 64691, 47168, 14034, 35743, 75321, 72270, 39621, 16110, 25162, 97347, 61217, 40025, 88858, 43165, 86368, 90005, 4516, 91560, 68063, 93437, 47354, 84937, 21809, 80681, 68573, 9950, 70514, 39742, 19427, 15700, 95330, 50503, 23394, 32285, 97766, 30848, 30341, 84757, 26186, 48768, 31379, 5494, 13782, 33434, 34555, 98676, 54395, 39312, 84861, 25922, 9699, 52825, 813, 13893, 10871, 75686, 93880, 63183, 24150, 76554, 73991, 11568, 31284, 17637, 62000, 86402, 92161, 61974, 71118, 51319, 26052, 25436, 44139, 15004, 14966, 50706, 15097, 88370, 15834, 73775, 27389, 44084, 93913, 64276, 49612, 46488, 14755, 11108, 98749, 72987, 43170, 58285, 65261, 88691, 36471, 54702, 34533, 37987, 12954, 19151, 59858, 93909, 3368, 19602, 45557, 66951, 92196, 30184, 98428, 65553, 39070, 22877, 70658, 62766, 11610, 42637, 21920, 76603, 8662, 82222, 86993, 97550, 26154, 70065, 53074, 57397, 75369, 28501, 73304, 22637, 28355, 50923, 85558, 96437, 83983, 1670, 13867, 55454, 14221, 65831, 52190, 3843, 8525, 44835, 17641, 12191, 38336, 65402, 84115, 67019, 43895, 70239, 1878, 1868, 44154, 90948, 52643, 46712, 8888, 8478, 95714, 54323, 53454, 70900, 37424, 50611, 98930, 86687, 26565, 12026, 51422, 47833, 62203, 8059, 37269, 67555, 82282, 34644, 2485, 17804, 61657, 64377])"
1.0,15,635,9,8.813621282577515,471,"Genotype(dna=[12402, 59337, 9576, 8448, 93986, 65090, 88655, 28377, 32182, 84036, 63164, 60099, 3715, 44687, 39336, 42845, 7667, 10895, 3952, 92614, 74605, 96016, 41212, 39355, 92170, 66755, 51437, 22548, 5122, 27726, 83835, 95793, 50937, 71262, 10833, 22160, 44242, 87035, 59510, 27424, 88565, 78193, 71203, 43991, 94977, 32503, 57078, 74920, 65876, 45921, 96971, 6722, 38148, 3213, 82880, 8719, 52695, 63760, 484, 58524, 889, 10430, 5432, 39501, 10464, 17003, 79249, 93487, 12000, 40216, 59663, 79540, 8258, 76295, 64575, 49680, 15781, 92517, 31369, 6034, 50087, 71312, 78973, 15876, 83988, 30754, 53534, 46445, 5710, 87761, 86949, 4454, 25339, 24217, 16960, 51809, 73385, 44048, 46962, 68060, 91911, 52907, 5287, 55061, 47962, 42186, 13245, 17654, 64284, 59263, 37746, 70769, 40532, 72166, 25072, 20860, 81859, 68224, 13202, 99680, 86650, 36878, 90037, 7485, 31930, 26179, 81206, 65629, 63520, 48231, 62102, 59021, 81466, 81021, 1332, 94893, 17174, 86329, 23220, 16999, 99741, 70942, 73371, 86647, 32871, 14417, 15196, 26455, 79452, 27939, 14722, 24186, 66154, 95309, 17857, 10491, 48436, 3667, 58868, 71658, 40603, 89542, 37889, 86133, 96741, 60543, 38077, 82016, 55128, 15216, 43321, 93841, 61073, 82167, 18125, 29129, 3764, 28989, 58399, 29872, 32026, 3724, 6085, 64571, 73217, 5003, 46854, 27515, 41086, 18106, 60741, 2961, 14228, 22122, 22389, 12054, 27058, 19394, 41654, 70294, 69434, 59287, 98270, 57199, 240, 3723, 28332, 69018, 36084, 72808, 51056, 49863, 44585, 46750, 40153, 72427, 61027, 40299, 95071, 51638, 17715, 88448, 43517, 66334, 36730, 34133, 86705, 83683, 4924, 42702, 30609, 7213, 89659, 10916, 60304, 37980, 22245, 53137, 95730, 51890, 61979, 32541, 14239, 28375, 41980, 12219, 76835, 85540, 90737, 58609, 91931, 19700, 84481, 64628, 7027, 90701])"
1.0,15,635,10,9.473443746566772,471,"Genotype(dna=[12402, 59337, 9576, 8448, 93986, 65090, 88655, 28377, 32182, 84036, 63164, 60099, 3715, 44687, 39336, 42845, 7667, 10895, 3952, 92614, 74605, 96016, 41212, 39355, 92170, 66755, 51437, 22548, 5122, 27726, 83835, 95793, 50937, 71262, 10833, 22160, 44242, 87035, 59510, 27424, 88565, 78193, 71203, 43991, 94977, 32503, 57078, 74920, 65876, 45921, 96971, 6722, 38148, 3213, 82880, 8719, 52695, 63760, 484, 58524, 889, 10430, 5432, 39501, 10464, 17003, 79249, 93487, 12000, 40216, 59663, 79540, 8258, 76295, 64575, 49680, 15781, 92517, 31369, 6034, 50087, 71312, 78973, 15876, 83988, 30754, 53534, 46445, 5710, 87761, 86949, 4454, 25339, 24217, 16960, 51809, 73385, 44048, 46962, 68060, 91911, 52907, 5287, 55061, 47962, 42186, 13245, 17654, 64284, 59263, 37746, 70769, 40532, 72166, 25072, 20860, 81859, 68224, 13202, 99680, 86650, 36878, 90037, 7485, 31930, 26179, 81206, 65629, 63520, 48231, 62102, 59021, 81466, 81021, 1332, 94893, 17174, 86329, 23220, 16999, 99741, 70942, 73371, 86647, 32871, 14417, 15196, 26455, 79452, 27939, 14722, 24186, 66154, 95309, 17857, 10491, 48436, 3667, 58868, 71658, 40603, 89542, 37889, 86133, 96741, 60543, 38077, 82016, 55128, 15216, 43321, 93841, 61073, 82167, 18125, 29129, 3764, 28989, 58399, 29872, 32026, 3724, 6085, 64571, 73217, 5003, 46854, 27515, 41086, 18106, 60741, 2961, 14228, 22122, 22389, 12054, 27058, 19394, 41654, 70294, 69434, 59287, 98270, 57199, 240, 3723, 28332, 69018, 36084, 72808, 51056, 49863, 44585, 46750, 40153, 72427, 61027, 40299, 95071, 51638, 17715, 88448, 43517, 66334, 36730, 34133, 86705, 83683, 4924, 42702, 30609, 7213, 89659, 10916, 60304, 37980, 22245, 53137, 95730, 51890, 61979, 32541, 14239, 28375, 41980, 12219, 76835, 85540, 90737, 58609, 91931, 19700, 84481, 64628, 7027, 90701])"
