Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
84.0,6,10,1,0.7583134174346924,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,2,0.8735322952270508,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,3,1.0114357471466064,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,4,1.2849488258361816,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,5,1.4598922729492188,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,6,1.7319860458374023,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,7,2.1523566246032715,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,8,2.472646951675415,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,9,2.884979486465454,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
84.0,6,10,10,3.23500919342041,407,"Genotype(dna=[61136, 52625, 50556, 95879, 68196, 71689, 52237, 84822, 16303, 1302, 38080, 47022, 57888, 19121, 58605, 12812, 41469, 41813, 67768, 44427, 25115, 35330, 57844, 3420, 75482, 6492, 24179, 38998, 14305, 6505, 2777, 2550, 78956, 6482, 60805, 52679, 25487, 15198, 36654, 75241, 35133, 76981, 9877, 64021, 59502, 80694, 39348, 34001, 30067, 69960, 2100, 40623, 79717, 5047, 33237, 12274, 61563, 76394, 64235, 42465, 71158, 94253, 90159, 75566, 31447, 41812, 88764, 46230, 64544, 66237, 96060, 85674, 48010, 23512, 67480, 16550, 10680, 30705, 24147, 16341, 83336, 29422, 26681, 14554, 38536, 20307, 65381, 34514, 47333, 22597, 44585, 81131, 59356, 16834, 9599, 95634, 1524, 51898, 51985, 69542, 78703, 80728, 65759, 78264, 28532, 65406, 5268, 99494, 51266, 57261, 43216, 70448, 61694, 19510, 69971, 45670, 99288, 94923, 90834, 37195, 98738, 80466, 27129, 67240, 38313, 45002, 22818, 96321, 12696, 18840, 64742, 99626, 51357, 59571, 96836, 88524, 35635, 47531, 16763, 4859, 88586, 92737, 27235, 87740, 38341, 97267, 40210, 17062, 84428, 79759, 27933, 87874, 4321, 53271, 19965, 467, 91127, 93169, 83033, 80701, 97137, 65573, 93074, 71532, 82649, 72129, 74533, 38231, 38015, 59310, 54629, 25147, 37586, 9546, 22973, 5769, 78831, 64162, 63672, 50397, 83249, 85896, 75026, 77437, 87718, 68144, 31806, 81448, 6312, 16806, 12938, 68094, 92562, 98881, 24417, 38692, 37726, 37470, 99568, 25283, 87543, 50871, 94000, 24250, 98101, 53200, 34153, 6455, 87565, 9459, 54511, 75021, 4709, 92034, 51592, 36998, 82668, 73960, 41510, 97822, 31748, 2403, 68478, 42639, 95166, 74545, 43957, 38477, 21352, 8837, 73073, 16297, 78643, 36491, 16210, 98201, 22956, 99648, 36288, 11037, 31594, 78393, 82051, 5341, 78647, 50208, 71554, 56708, 63161, 80357, 55325, 97084, 75828, 17387, 59029, 73220])"
