Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
12.0,9,24,1,0.837810754776001,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=22), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
9.0,9,23,2,1.3623554706573486,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
9.0,9,23,3,1.6742579936981201,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
9.0,9,23,4,1.99788498878479,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
9.0,9,23,5,2.3732492923736572,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
9.0,9,23,6,2.7463271617889404,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00003(__a=25), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
8.0,8,22,7,3.2475826740264893,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00004(), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
8.0,8,22,8,3.5542964935302734,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00004(), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
8.0,8,22,9,3.8665549755096436,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00004(), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
8.0,8,22,10,4.323131799697876,480,"NT_0014_P_00004(__a=NT_0005_P_00004(), __b=NT_0000_P_00001(__a=69, __b=NT_0000_P_00001(__a=93, __b=NT_0000_P_00001(__a=5, __b=NT_0000_P_00001(__a=10, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=8)), __c=NT_0000_P_00000(__a=False, __b=NT_0000_P_00001(__a=32, __b=NT_0000_P_00004(), __c=NT_0000_P_00001(__a=74, __b=NT_0000_P_00004(), __c=NT_0000_P_00004())), __c=NT_0000_P_00003(__a=62))), __c=NT_0000_P_00000(__a=True, __b=NT_0000_P_00003(__a=6), __c=NT_0000_P_00001(__a=4, __b=NT_0000_P_00000(__a=True, __b=NT_0000_P_00004(), __c=NT_0000_P_00002(__a=24)), __c=NT_0000_P_00004()))), __c=NT_0000_P_00001(__a=45, __b=NT_0000_P_00002(__a=99), __c=NT_0000_P_00001(__a=21, __b=NT_0000_P_00003(__a=1), __c=NT_0000_P_00002(__a=36)))), __c=NT_0000_P_00002(__a=87)))"
