Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
8.0,8,32,1,0.6363189220428467,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=38), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
8.0,8,32,2,1.1010892391204834,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=38), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
8.0,8,32,3,1.7131364345550537,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=38), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
5.0,8,33,4,2.1550326347351074,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=30), __b=46), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=11), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
5.0,8,33,5,2.5682671070098877,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=30), __b=46), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=11), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
5.0,8,33,6,2.9438953399658203,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=30), __b=46), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=11), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=94), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
4.0,8,34,7,3.3625729084014893,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=16), __b=8), __b=62))), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=56), __b=NT_0001_P_00002(__a=74)), __b=92)), __b=78), __b=7)), __c=True)"
2.0,8,33,8,3.7248406410217285,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=16), __b=8), __b=62))), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=78), __b=7)), __c=True)"
2.0,8,33,9,4.081815242767334,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=16), __b=8), __b=62))), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=78), __b=7)), __c=True)"
2.0,8,33,10,4.370173692703247,10157,"NT_0002_P_00000(__a=NT_0002_P_00001(__a=NT_0001_P_00004(__a=47, __b=NT_0001_P_00004(__a=85, __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=12), __b=NT_0001_P_00004(__a=16, __b=NT_0001_P_00004(__a=36, __b=NT_0001_P_00002(__a=0)))))), __b=False, __c=NT_0001_P_00002(__a=11)), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00004(__a=52, __b=NT_0001_P_00004(__a=52, __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=16), __b=8), __b=62))), __b=NT_0001_P_00003(__a=NT_0001_P_00003(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=15), __b=98), __b=38), __b=42), __b=33)), __b=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=NT_0001_P_00003(__a=NT_0001_P_00002(__a=70), __b=4), __b=72), __b=NT_0001_P_00001(__a=NT_0001_P_00001(__a=NT_0001_P_00002(__a=87), __b=8), __b=62)), __b=78), __b=7)), __c=True)"
