Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
46.0,2,2,1,0.5214803218841553,10048,"NT_0019_P_00005(__a=NT_0013_P_00007(__a=NT_0001_P_00000(), __b=NT_0001_P_00000(), __c=NT_0004_P_00003()), __b=NT_0002_P_00002())"
40.0,2,2,2,1.2552165985107422,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,3,1.9621760845184326,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,4,2.5671541690826416,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,5,3.133598566055298,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,6,3.5390522480010986,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,7,4.104373216629028,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,8,4.551633834838867,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,9,4.866013288497925,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,10,5.164149284362793,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,11,5.449993371963501,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,12,5.6498706340789795,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,13,5.891655206680298,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,14,6.26316237449646,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,15,6.572775840759277,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,16,7.046687841415405,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,17,7.547720193862915,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,18,8.107382535934448,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,19,8.30151915550232,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,20,8.649765729904175,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,21,8.850475549697876,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,22,9.207874536514282,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,23,9.552575588226318,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,24,9.979785442352295,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,25,10.296589851379395,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,26,10.692469835281372,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
40.0,2,2,27,11.17686915397644,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()))"
38.0,3,3,28,11.462341785430908,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
38.0,3,3,29,11.739759683609009,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
38.0,3,3,30,11.95807933807373,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
38.0,3,3,31,12.284568071365356,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
38.0,3,3,32,12.517863988876343,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
34.0,4,4,33,12.82033395767212,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
34.0,4,4,34,12.981430292129517,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
34.0,4,4,35,13.123610973358154,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
32.0,4,4,36,13.282145977020264,10048,"NT_0019_P_00002(__a=NT_0011_P_00000(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
26.0,6,6,37,13.40818190574646,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
26.0,6,6,38,13.642341375350952,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
26.0,6,6,39,13.829930067062378,10048,"NT_0019_P_00002(__a=NT_0011_P_00004(), __b=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00000(__a=NT_0004_P_00002(), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()), __b=NT_0001_P_00000()))"
