Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
100.0,10,18,1,1.453413963317871,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 79207, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 52219, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 87892, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 39759, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 24631, 8035, 28275, 10453, 30581, 84930, 34237, 82251, 9347, 24890, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 24118, 68120, 83610, 80958, 50391, 23600, 74617, 43048, 94975, 37424, 76750, 36209, 64798, 45751, 13187, 65166, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 67573, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 90149, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 41147, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 88088, 90186, 43075, 63007, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 30738, 80352, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 26663, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 5579, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 33128, 17826, 13750, 13065, 74806, 85388, 96511, 26971, 75552, 41884, 52833, 4285, 98176, 33003, 58655, 26415, 28627, 58376, 75541, 59604, 76216, 62460, 22635, 87953, 32001, 71138, 54742, 54897, 83422, 65619, 41262])"
100.0,10,18,2,1.9522912502288818,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 79207, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 52219, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 87892, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 39759, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 24631, 8035, 28275, 10453, 30581, 84930, 34237, 82251, 9347, 24890, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 24118, 68120, 83610, 80958, 50391, 23600, 74617, 43048, 94975, 37424, 76750, 36209, 64798, 45751, 13187, 65166, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 67573, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 90149, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 41147, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 88088, 90186, 43075, 63007, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 30738, 80352, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 26663, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 5579, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 33128, 17826, 13750, 13065, 74806, 85388, 96511, 26971, 75552, 41884, 52833, 4285, 98176, 33003, 58655, 26415, 28627, 58376, 75541, 59604, 76216, 62460, 22635, 87953, 32001, 71138, 54742, 54897, 83422, 65619, 41262])"
90.0,10,18,3,2.7018094062805176,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 79207, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 87892, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 39759, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 24631, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 24890, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 74617, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 67573, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 41147, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 88088, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 30738, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 88236, 65324, 10650, 3917, 29934, 2980, 38566, 44103, 12580, 30357, 83698, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
90.0,10,18,4,3.1133532524108887,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 79207, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 87892, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 39759, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 24631, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 24890, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 74617, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 67573, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 41147, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 88088, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 30738, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 88236, 65324, 10650, 3917, 29934, 2980, 38566, 44103, 12580, 30357, 83698, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
90.0,10,18,5,3.479567050933838,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 79207, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 87892, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 39759, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 24631, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 24890, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 74617, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 67573, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 41147, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 88088, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 30738, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 88236, 65324, 10650, 3917, 29934, 2980, 38566, 44103, 12580, 30357, 83698, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
87.0,10,18,6,4.001896619796753,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 35087, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 60239, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 37471, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 57932, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 34480, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 85228, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 36525, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 76838, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 50554, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 57650, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 66019, 65324, 10650, 3917, 42658, 2980, 38566, 44103, 12580, 30357, 39508, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
87.0,10,18,7,4.519570589065552,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 35087, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 60239, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 37471, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 57932, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 34480, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 85228, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 36525, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 76838, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 50554, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 57650, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 66019, 65324, 10650, 3917, 42658, 2980, 38566, 44103, 12580, 30357, 39508, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
87.0,10,18,8,4.943812608718872,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 35087, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 60239, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 37471, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 57932, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 34480, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 85228, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 36525, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 76838, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 50554, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 57650, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 66019, 65324, 10650, 3917, 42658, 2980, 38566, 44103, 12580, 30357, 39508, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
87.0,10,18,9,5.316122531890869,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 35087, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 60239, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 37471, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 57932, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 34480, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 85228, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 36525, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 76838, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 50554, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 57650, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 66019, 65324, 10650, 3917, 42658, 2980, 38566, 44103, 12580, 30357, 39508, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
87.0,10,18,10,5.640548944473267,10115,"Genotype(dna=[68608, 54118, 20547, 4030, 42725, 8918, 36990, 52772, 24412, 35087, 50289, 19568, 96671, 69135, 7394, 69440, 41111, 45423, 73013, 85912, 36181, 64973, 47621, 4077, 74369, 37277, 71232, 62026, 48036, 62957, 88132, 51727, 37988, 3087, 90792, 12629, 67150, 60239, 13115, 80016, 51167, 77741, 98720, 47404, 34203, 59117, 58272, 6314, 37471, 35180, 89586, 18649, 93503, 640, 98990, 38402, 75080, 42615, 6119, 8694, 32439, 32043, 35715, 84345, 20133, 57932, 8035, 46708, 10453, 30581, 84930, 34237, 82251, 9347, 34480, 58071, 80202, 13107, 88548, 35720, 96588, 24561, 43117, 17304, 63513, 61055, 83610, 80958, 50391, 23600, 85228, 43048, 94975, 37424, 91491, 36209, 64798, 45751, 13187, 22623, 27181, 52661, 60775, 54513, 88664, 12916, 79901, 51796, 80076, 36525, 15838, 20302, 35605, 69490, 80877, 26053, 1436, 98098, 56003, 59749, 64825, 88695, 64763, 62893, 41956, 32690, 59334, 85934, 345, 87627, 28747, 31205, 7391, 28397, 76453, 46529, 54087, 76838, 17327, 68231, 90232, 35047, 66442, 7325, 52578, 21835, 50554, 90186, 43075, 33937, 3577, 29733, 90052, 92766, 12825, 53852, 30138, 3978, 36085, 22734, 41635, 76913, 20746, 45856, 91986, 57650, 49064, 36892, 97953, 8493, 50071, 53573, 51006, 16021, 15435, 25133, 84568, 58630, 61854, 50864, 66687, 31866, 10337, 53349, 44557, 31549, 99665, 17072, 89681, 62868, 12363, 80532, 13231, 41451, 37724, 25551, 80995, 81514, 90417, 42688, 84533, 58029, 78312, 3150, 56451, 92083, 15393, 74675, 7432, 72536, 56957, 7804, 26825, 3213, 61260, 55652, 33470, 9094, 97222, 49922, 69438, 17349, 90302, 97233, 61272, 19034, 33181, 39809, 6512, 61739, 90321, 66019, 65324, 10650, 3917, 42658, 2980, 38566, 44103, 12580, 30357, 39508, 69859, 54492, 32949, 65708, 25202, 95794, 6222, 21819, 84189, 91571, 95017, 45865, 20293, 77381])"
