Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,5,15,1,0.13829565048217773,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6499, 3373, 91710, 18446, 2068, 84552, 12897, 38727, 94568, 62013, 52081, 10874, 6895, 87391, 19132, 90385, 89073, 82270, 43054, 86173, 90592, 96756, 20041, 60795, 7666, 63170, 51076, 53319, 98369, 99808, 87359, 42392, 34509, 81507, 538, 8938, 68536, 87703, 48817, 85945, 21080, 51939, 99539, 66828, 50736, 82668, 67964, 12347, 88834, 52840, 29782, 92317, 32379, 72867, 3881, 49853, 10242, 43587, 14503, 62857, 35626, 46071, 87171, 8532, 11243, 96136, 13315, 75694, 79571, 22504, 92393, 91787, 32444, 78246, 20268, 98934, 85156, 61864, 60140, 62672, 54223, 14117, 11170, 4492, 13066, 95639, 85336, 22734, 56624, 31489, 62951, 55584, 2031, 98967, 64421, 27137, 73323, 92939, 49275, 21539, 58090, 28313, 11348, 60453, 94281, 95712, 60687, 15968, 85439, 45317, 47130, 57551, 51415, 68770, 54530, 54758, 4675, 70015, 6352, 77791, 8719, 11610, 78533, 18595, 24800, 4686, 48729, 99407, 78673, 43903, 70947, 44328, 5206, 48403, 94365, 25822, 39461, 66236, 50892, 50076, 76595, 49429, 70601, 28619, 77885, 12036, 965, 83559, 47098, 472, 55799, 11985, 18220, 65220, 21580, 12942, 8644, 66544, 50894, 14298, 84667, 94271, 67521, 37135, 68159, 87114, 217, 14241, 92596, 80186, 71806, 98393, 61594, 83986, 45600, 72728, 3317, 6402, 92131, 98445, 61759, 65926, 91989, 74370, 9220, 14841, 97027, 50523, 56895, 33415, 26947, 59413, 57333, 92404, 40660, 83945, 86878, 84084, 4349, 46324, 84621, 78395, 46817, 78515, 22739, 63923, 6073, 12955, 41992, 47591, 98677, 28397, 22017, 42238, 73866, 58045, 38746, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 83469, 63383, 36387, 9615, 38511, 43608, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
6.0,5,11,2,0.25968503952026367,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6499, 3373, 91710, 18446, 2068, 84552, 12897, 38727, 39478, 62013, 52081, 10874, 6895, 50826, 14797, 62406, 3873, 43366, 65773, 78880, 64823, 90314, 44980, 11664, 45055, 4635, 45508, 18158, 40682, 95079, 9747, 36782, 29242, 52507, 82631, 95224, 79757, 86891, 27341, 16833, 23551, 13007, 8849, 8702, 53117, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 10928, 46179, 64330, 61645, 90541, 26387, 52504, 76202, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 38092, 80561, 41745, 2895, 69003, 53195, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 45063, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 63324, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 70272, 64150, 35237, 93083, 58339, 22877, 4139, 9577, 71100, 22053, 58263, 78863, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 27251, 35304, 57648, 23824, 36530, 94179, 39615, 19486, 33878, 42314, 80991, 69994, 1825, 72734, 22408, 91248, 9007, 49678, 36644, 36007, 56973, 92271, 45037, 61816, 48762, 52776, 38436, 49612, 55943, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 78096, 30137, 7677, 71554, 24437, 69342, 40864, 7422, 22670, 63468, 54089, 42030, 3340, 89706, 60558, 85687, 70478, 74195, 56475, 10100, 35854, 18978, 97570, 83749, 19189, 40217, 27716, 32727])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,11,3,0.3630993366241455,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6499, 3373, 91710, 18446, 2068, 84552, 12897, 38727, 39478, 62013, 6921, 10874, 47490, 50826, 14797, 62406, 3873, 55850, 65773, 78880, 64823, 90314, 44980, 11664, 45055, 4635, 45508, 18158, 72135, 95079, 9747, 36782, 29242, 52507, 82631, 95224, 79757, 86891, 27341, 16833, 23551, 13007, 8849, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 76202, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 38092, 80561, 41745, 2895, 69003, 53195, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 45063, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 70272, 64150, 35237, 93083, 58339, 22877, 4139, 9577, 71100, 22053, 54714, 78863, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 19486, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 9007, 49678, 36644, 36007, 56973, 92271, 45037, 61816, 48762, 52776, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 36387, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,11,4,0.4573211669921875,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6499, 3373, 91710, 18446, 2068, 84552, 12897, 38727, 39478, 62013, 6921, 10874, 47490, 50826, 14797, 62406, 3873, 55850, 65773, 78880, 64823, 90314, 44980, 11664, 45055, 4635, 45508, 18158, 72135, 95079, 9747, 36782, 29242, 52507, 82631, 95224, 79757, 86891, 27341, 16833, 23551, 13007, 8849, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 76202, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 38092, 80561, 41745, 2895, 69003, 53195, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 45063, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 70272, 64150, 35237, 93083, 58339, 22877, 4139, 9577, 71100, 22053, 54714, 78863, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 19486, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 9007, 49678, 36644, 36007, 56973, 92271, 45037, 61816, 48762, 52776, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 36387, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,11,5,0.5521330833435059,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6499, 3373, 91710, 18446, 2068, 84552, 12897, 38727, 39478, 62013, 6921, 10874, 47490, 50826, 14797, 62406, 3873, 55850, 65773, 78880, 64823, 90314, 44980, 11664, 45055, 4635, 45508, 18158, 72135, 95079, 9747, 36782, 29242, 52507, 82631, 95224, 79757, 86891, 27341, 16833, 23551, 13007, 8849, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 76202, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 38092, 80561, 41745, 2895, 69003, 53195, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 45063, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 70272, 64150, 35237, 93083, 58339, 22877, 4139, 9577, 71100, 22053, 54714, 78863, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 19486, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 9007, 49678, 36644, 36007, 56973, 92271, 45037, 61816, 48762, 52776, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 36387, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,6,0.6506149768829346,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6991, 3373, 91710, 18446, 13140, 84552, 12897, 38727, 39478, 62013, 52081, 74580, 6895, 50826, 14797, 44306, 3873, 43366, 65773, 78880, 13441, 90314, 44980, 11664, 45055, 4635, 86044, 18158, 72135, 95079, 82477, 36782, 29242, 52507, 82631, 60682, 79757, 86891, 27341, 16833, 23551, 13007, 53745, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 14862, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 13033, 80561, 41745, 2895, 69003, 12168, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 50821, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 42962, 64150, 1328, 93083, 58339, 22877, 4139, 9577, 11213, 22053, 54714, 25618, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 7053, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 26714, 49678, 36644, 36007, 56973, 92271, 45037, 46450, 48762, 17510, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 8368, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,7,0.7493338584899902,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6991, 3373, 91710, 18446, 13140, 84552, 12897, 38727, 39478, 62013, 52081, 74580, 6895, 50826, 14797, 44306, 3873, 43366, 65773, 78880, 13441, 90314, 44980, 11664, 45055, 4635, 86044, 18158, 72135, 95079, 82477, 36782, 29242, 52507, 82631, 60682, 79757, 86891, 27341, 16833, 23551, 13007, 53745, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 14862, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 13033, 80561, 41745, 2895, 69003, 12168, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 50821, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 42962, 64150, 1328, 93083, 58339, 22877, 4139, 9577, 11213, 22053, 54714, 25618, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 7053, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 26714, 49678, 36644, 36007, 56973, 92271, 45037, 46450, 48762, 17510, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 8368, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,8,0.8446938991546631,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6991, 3373, 91710, 18446, 13140, 84552, 12897, 38727, 39478, 62013, 52081, 74580, 6895, 50826, 14797, 44306, 3873, 43366, 65773, 78880, 13441, 90314, 44980, 11664, 45055, 4635, 86044, 18158, 72135, 95079, 82477, 36782, 29242, 52507, 82631, 60682, 79757, 86891, 27341, 16833, 23551, 13007, 53745, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 14862, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 13033, 80561, 41745, 2895, 69003, 12168, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 50821, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 42962, 64150, 1328, 93083, 58339, 22877, 4139, 9577, 11213, 22053, 54714, 25618, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 7053, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 26714, 49678, 36644, 36007, 56973, 92271, 45037, 46450, 48762, 17510, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 8368, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,9,0.9455418586730957,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6991, 3373, 91710, 18446, 13140, 84552, 12897, 38727, 39478, 62013, 52081, 74580, 6895, 50826, 14797, 44306, 3873, 43366, 65773, 78880, 13441, 90314, 44980, 11664, 45055, 4635, 86044, 18158, 72135, 95079, 82477, 36782, 29242, 52507, 82631, 60682, 79757, 86891, 27341, 16833, 23551, 13007, 53745, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 14862, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 13033, 80561, 41745, 2895, 69003, 12168, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 50821, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 42962, 64150, 1328, 93083, 58339, 22877, 4139, 9577, 11213, 22053, 54714, 25618, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 7053, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 26714, 49678, 36644, 36007, 56973, 92271, 45037, 46450, 48762, 17510, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 8368, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,10,1.049328088760376,25,"Genotype(dna=[16716, 24328, 26755, 9013, 37773, 5289, 59832, 18460, 18684, 41237, 17476, 6991, 3373, 91710, 18446, 13140, 84552, 12897, 38727, 39478, 62013, 52081, 74580, 6895, 50826, 14797, 44306, 3873, 43366, 65773, 78880, 13441, 90314, 44980, 11664, 45055, 4635, 86044, 18158, 72135, 95079, 82477, 36782, 29242, 52507, 82631, 60682, 79757, 86891, 27341, 16833, 23551, 13007, 53745, 8702, 25841, 99993, 45944, 11756, 6301, 63444, 65545, 30013, 14917, 87863, 63457, 28509, 38700, 68878, 46179, 64506, 61645, 90541, 26387, 52504, 14862, 57485, 93973, 25149, 2605, 93649, 13871, 1077, 13033, 80561, 41745, 2895, 69003, 12168, 22842, 44792, 91768, 61683, 59898, 72566, 51680, 9111, 29447, 33739, 40244, 39233, 67220, 50821, 64489, 3514, 84859, 78088, 89011, 79179, 70990, 66526, 42069, 35620, 91718, 96762, 39033, 65678, 835, 90570, 47276, 23381, 57954, 20609, 45228, 70426, 70349, 71156, 56484, 18083, 92687, 77215, 69814, 68288, 17226, 55786, 83526, 19866, 78825, 66889, 65267, 71918, 24449, 42171, 77301, 63776, 16737, 34389, 23792, 54105, 1172, 52890, 3265, 93627, 66961, 35586, 80374, 53666, 92820, 17773, 17547, 37869, 97974, 42962, 64150, 1328, 93083, 58339, 22877, 4139, 9577, 11213, 22053, 54714, 25618, 763, 53352, 77505, 25055, 21098, 91719, 17321, 89909, 20092, 47865, 44352, 14049, 38078, 78671, 29074, 86927, 35304, 57648, 23824, 36530, 94179, 39615, 7053, 33878, 42314, 80991, 69994, 5064, 72734, 22408, 91248, 26714, 49678, 36644, 36007, 56973, 92271, 45037, 46450, 48762, 17510, 38436, 49612, 29817, 39815, 20165, 27132, 61018, 45334, 29201, 28832, 88620, 15459, 47745, 6491, 5315, 20098, 86937, 40646, 16146, 28708, 38211, 45625, 39172, 41161, 32756, 62755, 62939, 48532, 87975, 35167, 38933, 47123, 48644, 30655, 81632, 63383, 8368, 9615, 38511, 41825, 41093])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
