Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
5.0,4,7,1,0.17437124252319336,2,"Genotype(dna=[89811, 68606, 76540, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 27678, 44870, 29245, 10254, 39980, 6732, 12551, 35092, 56886, 12631, 91296, 12293, 26331, 92491, 49895, 25583, 55194, 74317, 92361, 32232, 63049, 82800, 85429, 28475, 9497, 18014, 73324, 10638, 47997, 95009, 25416, 28312, 46763, 90519, 62412, 46955, 36722, 23683, 58562, 98877, 83451, 66067, 36238, 71288, 77203, 11759, 3530, 68867, 71460, 19297, 43075, 72901, 31952, 30824, 29019, 31830, 53664, 92817, 56869, 37794, 18097, 89998, 40630, 86559, 490, 57262, 65581, 86502, 82312, 60166, 18412, 40475, 43514, 67973, 76470, 13661, 19491, 69466, 91198, 89479, 53085, 77842, 48839, 4762, 92077, 53458, 64542, 50653, 99766, 97549, 11915, 11329, 65311, 60986, 62201, 91323, 6135, 91445, 86906, 22682, 32670, 96984, 46061, 51583, 42257, 89079, 80259, 42052, 78308, 32889, 77804, 86780, 98648, 94932, 92894, 72751, 60068, 76912, 54391, 55195, 91849, 97098, 17233, 69439, 81115, 19409, 25017, 97061, 27881, 83494, 27654, 13636, 5975, 6389, 54973, 9737, 52569, 71444, 60460, 22556, 41084, 49447, 16949, 555, 3117, 52952, 54124, 78866, 19481, 24434, 73526, 39212, 18495, 13470, 14692, 24560, 27392, 28059, 92144, 25602, 15188, 44931, 5215, 31370, 44052, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 68656, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 57388, 6486, 69957, 66497, 53038, 39732, 92003, 63960, 68225, 4249, 23930, 74982, 31292, 10643, 45985, 4074, 62830, 77861, 2506, 99258, 56756, 15553, 29714, 50199, 43595, 81395, 91247, 61694, 13548, 31883, 60767, 9290, 79098, 84570, 67383, 70096, 29642, 20273, 3346, 62757, 57492, 41399, 80537, 57347, 62597, 58696, 40532, 17364, 80776, 79970, 38834, 76296, 64378, 40322, 8728, 12360, 3039, 55482, 97913])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,3,7,2,0.3332633972167969,2,"Genotype(dna=[89811, 68606, 76540, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 49553, 12551, 35092, 56886, 12631, 91296, 12293, 26331, 92491, 17198, 42586, 55194, 74317, 92361, 32232, 63049, 82800, 85429, 28475, 9497, 18014, 73324, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 36722, 23683, 58562, 98877, 83451, 95166, 97723, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 86085, 4908, 43799, 56255, 65199, 85609, 73433, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 55189, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 16241, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 65875, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 41108, 30417, 6258, 45138, 14020, 51598, 2391, 73829, 64760, 97879, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 18326, 21935, 17140, 95455, 22484, 51362, 19792, 13675, 84528, 39382, 55868, 60755, 969, 14480, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 25256, 49830, 41117, 20268, 99044, 35176, 19481, 24434, 73526, 39212, 18495, 13470, 14692, 24560, 27392, 28059, 92144, 25602, 15188, 44931, 5215, 31370, 44052, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 68656, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 57388, 6486, 69957, 66497, 53038, 39732, 92003, 63960, 68225, 4249, 23930, 74982, 31292, 10643, 45985, 4074, 62830, 77861, 2506, 99258, 56756, 15553, 29714, 50199, 43595, 81395, 91247, 61694, 13548, 31883, 60767, 9290, 79098, 84570, 67383, 70096, 68158, 20273, 3346, 62757, 57492, 41399, 80537, 57347, 62597, 58696, 40532, 17364, 80776, 79970, 81233, 76296, 64378, 40322, 8728, 12360, 3039, 55482, 97913])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,3,7,3,0.5999581813812256,2,"Genotype(dna=[89811, 68606, 76540, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 49553, 12551, 35092, 56886, 12631, 91296, 12293, 26331, 92491, 17198, 42586, 55194, 74317, 92361, 32232, 63049, 82800, 85429, 28475, 9497, 18014, 73324, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 36722, 23683, 58562, 98877, 83451, 95166, 97723, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 86085, 4908, 43799, 56255, 65199, 85609, 73433, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 55189, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 16241, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 65875, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 41108, 30417, 6258, 45138, 14020, 51598, 2391, 73829, 64760, 97879, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 18326, 21935, 17140, 95455, 22484, 51362, 19792, 13675, 84528, 39382, 55868, 60755, 969, 14480, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 25256, 49830, 41117, 20268, 99044, 35176, 19481, 24434, 73526, 39212, 18495, 13470, 14692, 24560, 27392, 28059, 92144, 25602, 15188, 44931, 5215, 31370, 44052, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 68656, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 57388, 6486, 69957, 66497, 53038, 39732, 92003, 63960, 68225, 4249, 23930, 74982, 31292, 10643, 45985, 4074, 62830, 77861, 2506, 99258, 56756, 15553, 29714, 50199, 43595, 81395, 91247, 61694, 13548, 31883, 60767, 9290, 79098, 84570, 67383, 70096, 68158, 20273, 3346, 62757, 57492, 41399, 80537, 57347, 62597, 58696, 40532, 17364, 80776, 79970, 81233, 76296, 64378, 40322, 8728, 12360, 3039, 55482, 97913])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,3,7,4,0.6900486946105957,2,"Genotype(dna=[89811, 68606, 76540, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 49553, 12551, 35092, 56886, 12631, 91296, 12293, 26331, 92491, 17198, 42586, 55194, 74317, 92361, 32232, 63049, 82800, 85429, 28475, 9497, 18014, 73324, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 36722, 23683, 58562, 98877, 83451, 95166, 97723, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 86085, 4908, 43799, 56255, 65199, 85609, 73433, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 55189, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 16241, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 65875, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 41108, 30417, 6258, 45138, 14020, 51598, 2391, 73829, 64760, 97879, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 18326, 21935, 17140, 95455, 22484, 51362, 19792, 13675, 84528, 39382, 55868, 60755, 969, 14480, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 25256, 49830, 41117, 20268, 99044, 35176, 19481, 24434, 73526, 39212, 18495, 13470, 14692, 24560, 27392, 28059, 92144, 25602, 15188, 44931, 5215, 31370, 44052, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 68656, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 57388, 6486, 69957, 66497, 53038, 39732, 92003, 63960, 68225, 4249, 23930, 74982, 31292, 10643, 45985, 4074, 62830, 77861, 2506, 99258, 56756, 15553, 29714, 50199, 43595, 81395, 91247, 61694, 13548, 31883, 60767, 9290, 79098, 84570, 67383, 70096, 68158, 20273, 3346, 62757, 57492, 41399, 80537, 57347, 62597, 58696, 40532, 17364, 80776, 79970, 81233, 76296, 64378, 40322, 8728, 12360, 3039, 55482, 97913])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,5,0.7590258121490479,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,6,0.8321347236633301,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,7,0.9084360599517822,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,8,0.9873313903808594,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,9,1.0820271968841553,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
8.0,3,11,10,1.1911287307739258,2,"Genotype(dna=[89811, 68606, 85952, 60976, 2609, 49887, 97000, 21901, 23881, 32281, 88050, 15525, 59605, 83682, 44870, 82460, 10254, 39980, 97306, 12551, 35092, 56886, 12631, 10603, 12293, 26331, 92491, 17198, 42586, 34327, 74317, 74241, 32232, 63049, 82800, 92093, 78917, 9497, 49906, 88510, 10638, 47997, 95009, 25416, 28312, 46763, 27482, 62412, 46955, 16317, 23683, 58562, 20932, 95515, 95166, 70328, 30118, 43882, 11823, 24478, 87466, 57285, 27527, 53877, 85128, 48546, 4908, 43799, 56255, 65199, 5156, 65881, 45198, 24218, 69078, 15412, 86084, 5631, 16417, 89732, 49540, 18990, 59678, 96666, 79075, 83031, 35167, 80659, 70815, 91904, 54703, 11286, 47615, 74766, 94439, 62350, 23239, 26050, 86735, 81413, 88431, 93019, 9478, 70401, 41114, 16949, 18180, 31099, 10572, 88845, 59680, 88240, 53226, 59761, 13983, 39656, 30417, 6258, 45138, 587, 51598, 2391, 73829, 64760, 60176, 33957, 46294, 72703, 31534, 44276, 55454, 18770, 5697, 49187, 21935, 17140, 95455, 22484, 51362, 76892, 78179, 84528, 39382, 55868, 60410, 969, 55009, 1291, 192, 90339, 12580, 4304, 24886, 71459, 237, 46771, 50508, 41117, 20268, 66879, 35176, 32595, 24434, 73526, 39212, 18495, 56462, 14692, 24560, 27392, 28059, 61897, 25602, 15188, 44931, 48716, 31370, 61431, 5506, 66119, 95805, 99399, 87835, 69804, 19530, 43762, 5116, 84299, 93734, 37358, 31778, 17153, 71977, 31134, 96704, 31462, 90166, 66605, 86959, 50521, 62935, 49581, 4082, 64487, 44728, 84697, 45490, 49943, 55107, 98585, 60441, 60878, 16950, 7990, 24635, 93083, 52096, 16676, 17295, 70085, 59537, 65904, 95220, 78637, 15983, 34474, 56229, 77739, 2514, 58569, 19128, 54886, 9521, 44414, 84687, 6303, 75905, 57492, 55461, 80537, 30702, 62597, 58696, 34880, 17364, 80776, 3968, 37462, 76296, 76018, 40322, 8728, 12360, 3039, 55482, 19902])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
