Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
7.0,5,12,1,0.21639275550842285,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,2,0.45690178871154785,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,3,0.6846814155578613,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,4,0.7826316356658936,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,5,0.8770761489868164,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,6,0.9720196723937988,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
7.0,5,12,7,1.0691454410552979,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 50153, 36285, 41893, 83202, 37945, 67778, 26439, 89884, 35590, 96615, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 60313, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 2659, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 97526, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 13528, 55526, 80006, 97856, 28537, 34878, 6531, 74782, 66959, 35325, 49479, 46136, 47991, 20703, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 92847, 54996, 20663, 17908, 15622, 41023, 13343, 85355, 91373, 5019, 21579, 63493, 30566, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 32136, 18419, 48288, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 49503, 81391, 56374, 58903, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 6998, 63863, 62398, 78562, 95115, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 45867, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 33732, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 23637, 8799, 36483, 51103, 84055, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 41079, 25367, 93162, 49954, 5040, 60944, 34212, 35766, 56113, 84647, 46331, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 38212, 82063, 67157, 72999, 29132, 62886, 89869, 20744, 5280, 2692, 22924, 31620, 53038, 1389, 20747, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,8,1.1684386730194092,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 10721, 36285, 41893, 83202, 37945, 67778, 26439, 24744, 35590, 27915, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 93178, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 48169, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 364, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 68147, 55526, 10167, 97856, 28537, 34878, 27834, 74782, 66959, 35325, 49479, 46136, 47991, 66738, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 69003, 54996, 20663, 17908, 15622, 18448, 13343, 85355, 91373, 5019, 21579, 63493, 22018, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 58018, 18419, 32324, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 50338, 81391, 56374, 66154, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 51896, 63863, 62398, 78562, 4239, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 16740, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 97564, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 43202, 59922, 36483, 51103, 777, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 36238, 25367, 93162, 66165, 5040, 60944, 34212, 35766, 1128, 84647, 26916, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 70881, 82063, 67157, 72999, 74889, 62886, 89869, 20744, 5280, 13498, 731, 31620, 53038, 85894, 51231, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,9,1.2660763263702393,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 10721, 36285, 41893, 83202, 37945, 67778, 26439, 24744, 35590, 27915, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 93178, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 48169, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 364, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 68147, 55526, 10167, 97856, 28537, 34878, 27834, 74782, 66959, 35325, 49479, 46136, 47991, 66738, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 69003, 54996, 20663, 17908, 15622, 18448, 13343, 85355, 91373, 5019, 21579, 63493, 22018, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 58018, 18419, 32324, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 50338, 81391, 56374, 66154, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 51896, 63863, 62398, 78562, 4239, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 16740, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 97564, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 43202, 59922, 36483, 51103, 777, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 36238, 25367, 93162, 66165, 5040, 60944, 34212, 35766, 1128, 84647, 26916, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 70881, 82063, 67157, 72999, 74889, 62886, 89869, 20744, 5280, 13498, 731, 31620, 53038, 85894, 51231, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
8.0,5,12,10,1.3630883693695068,9,"Genotype(dna=[27301, 64340, 35777, 19070, 90335, 10721, 36285, 41893, 83202, 37945, 67778, 26439, 24744, 35590, 27915, 36107, 8327, 35660, 40243, 75384, 22320, 74599, 93178, 58891, 79154, 87938, 39168, 91437, 78082, 86984, 9184, 54860, 93946, 9316, 85454, 33962, 84467, 53965, 48863, 98312, 47525, 93371, 49360, 90117, 54021, 48169, 26245, 98904, 53426, 2337, 52226, 68421, 75791, 30665, 37650, 12624, 65910, 18290, 34819, 48019, 90305, 81776, 10186, 364, 52148, 19760, 92144, 32860, 9068, 10014, 98863, 10655, 36760, 19001, 70645, 68147, 55526, 10167, 97856, 28537, 34878, 27834, 74782, 66959, 35325, 49479, 46136, 47991, 66738, 5913, 80785, 38221, 17653, 79426, 89966, 86794, 69003, 54996, 20663, 17908, 15622, 18448, 13343, 85355, 91373, 5019, 21579, 63493, 22018, 52325, 81810, 51808, 98349, 54901, 2138, 24587, 906, 58018, 18419, 32324, 46753, 98381, 55338, 42154, 93155, 54020, 46844, 58669, 18223, 7774, 79026, 50338, 81391, 56374, 66154, 79949, 89294, 53570, 17025, 291, 18892, 26161, 89344, 49867, 51896, 63863, 62398, 78562, 4239, 99199, 3776, 66712, 86257, 14056, 23403, 25451, 70755, 75286, 46863, 87103, 83244, 85690, 82544, 84211, 25269, 86308, 14225, 1416, 31786, 96544, 99114, 22005, 16740, 53335, 50542, 1869, 93674, 39086, 78808, 71902, 53141, 38306, 4562, 93802, 97564, 18406, 17976, 91615, 25608, 52942, 54984, 38784, 60486, 43384, 4140, 21657, 41914, 75187, 79503, 23732, 14443, 81841, 2377, 63830, 47268, 15651, 35889, 33828, 43202, 59922, 36483, 51103, 777, 61703, 68631, 43411, 87161, 49621, 66205, 61923, 36238, 25367, 93162, 66165, 5040, 60944, 34212, 35766, 1128, 84647, 26916, 733, 49607, 93990, 75423, 65747, 9571, 3753, 10351, 72275, 70881, 82063, 67157, 72999, 74889, 62886, 89869, 20744, 5280, 13498, 731, 31620, 53038, 85894, 51231, 56544])","{<class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0}"
