Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
3.0,4,13,1,0.14753413200378418,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 48170, 22044, 60841, 45377, 71676, 15641, 91348, 34256, 65117, 2546, 749, 68100, 71256, 70540, 26607, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 66245, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 68199, 9115, 14555, 5143, 13705, 98975, 77423, 66195, 65911, 20934, 52267, 79048, 47326, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 35695, 21940, 28661, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 39143, 60880, 97349, 70819, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 16817, 43235, 44300, 55286, 2247, 82338, 60496, 58982, 43639, 54404, 91595, 83712, 54108, 65681, 65849, 411, 76430, 64162, 94335, 45771, 98951, 76066, 51164, 56068, 58500, 69056, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 49990, 60203, 42097, 37976, 8501, 62503, 8714, 57617, 20397, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 62979, 85408, 78759, 17921, 10368, 77718, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 29136, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 48678, 50858, 62810, 72377, 2449, 20256, 74966, 13953, 8453, 7610, 73324, 35125, 7765, 43338, 24237, 32873, 60045, 33310, 99604, 95466, 29430, 16185, 57068, 45266, 67864, 71663, 97180, 38615, 1701, 90457, 62673, 94307, 51937, 54345, 30863, 7103, 25200, 97253, 42372, 99231, 42375, 6439, 33041, 2114, 56405, 65316, 79617, 40944])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,4,13,2,0.25406718254089355,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 48170, 22044, 60841, 45377, 71676, 15641, 91348, 34256, 65117, 2546, 749, 68100, 71256, 70540, 26607, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 66195, 65911, 67017, 52267, 79048, 47326, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 35695, 21940, 28661, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 39143, 60880, 97349, 70819, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 87785, 25251, 95394, 32627, 16817, 43235, 44300, 55286, 2247, 82338, 60496, 58982, 43639, 54404, 91595, 83712, 54108, 65681, 65849, 411, 76430, 64162, 94335, 19835, 23667, 20367, 99086, 66061, 31723, 70893, 6136, 52880, 37964, 14343, 34867, 48528, 55603, 40711, 78528, 41192, 38722, 26683, 86253, 55466, 56986, 60697, 25855, 2632, 19760, 76305, 10263, 61633, 58826, 6852, 31879, 66202, 64499, 2361, 87233, 25596, 63758, 53861, 84275, 96741, 61769, 13850, 91572, 11215, 68134, 68865, 63223, 70181, 84925, 78920, 5457, 38239, 51937, 19893, 85846, 74440, 66948, 40260, 68380, 53097, 11115, 54365, 23430, 48906, 47003, 49689, 82949, 15827, 25628, 62936, 79044, 38894, 36458, 23126, 69685, 21110, 30321, 91500, 64001, 32325, 86511, 32749, 17151, 86398, 72910, 26610, 11146, 38874, 821, 53692, 39065, 37516, 73209, 14678, 96631, 52774, 2376, 13725, 96679, 54136, 62857, 83175, 39662, 86905, 76640, 80804, 21925, 49021, 69493, 76132, 98913, 91413, 41459, 7307, 78471, 31027, 29986, 91565, 77080, 64993, 21172, 66824, 65190, 38932, 70160])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,4,13,3,0.357043981552124,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 48170, 22044, 60841, 45377, 71676, 15641, 91348, 34256, 65117, 2546, 749, 68100, 71256, 70540, 26607, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 66195, 65911, 67017, 52267, 79048, 47326, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 35695, 21940, 28661, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 39143, 60880, 97349, 70819, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 87785, 25251, 95394, 32627, 16817, 43235, 44300, 55286, 2247, 82338, 60496, 58982, 43639, 54404, 91595, 83712, 54108, 65681, 65849, 411, 76430, 64162, 94335, 19835, 23667, 20367, 99086, 66061, 31723, 70893, 6136, 52880, 37964, 14343, 34867, 48528, 55603, 40711, 78528, 41192, 38722, 26683, 86253, 55466, 56986, 60697, 25855, 2632, 19760, 76305, 10263, 61633, 58826, 6852, 31879, 66202, 64499, 2361, 87233, 25596, 63758, 53861, 84275, 96741, 61769, 13850, 91572, 11215, 68134, 68865, 63223, 70181, 84925, 78920, 5457, 38239, 51937, 19893, 85846, 74440, 66948, 40260, 68380, 53097, 11115, 54365, 23430, 48906, 47003, 49689, 82949, 15827, 25628, 62936, 79044, 38894, 36458, 23126, 69685, 21110, 30321, 91500, 64001, 32325, 86511, 32749, 17151, 86398, 72910, 26610, 11146, 38874, 821, 53692, 39065, 37516, 73209, 14678, 96631, 52774, 2376, 13725, 96679, 54136, 62857, 83175, 39662, 86905, 76640, 80804, 21925, 49021, 69493, 76132, 98913, 91413, 41459, 7307, 78471, 31027, 29986, 91565, 77080, 64993, 21172, 66824, 65190, 38932, 70160])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,4,13,4,0.44655656814575195,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 48170, 22044, 60841, 45377, 71676, 15641, 91348, 34256, 65117, 2546, 749, 68100, 71256, 70540, 26607, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 66195, 65911, 67017, 52267, 79048, 47326, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 35695, 21940, 28661, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 39143, 60880, 97349, 70819, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 87785, 25251, 95394, 32627, 16817, 43235, 44300, 55286, 2247, 82338, 60496, 58982, 43639, 54404, 91595, 83712, 54108, 65681, 65849, 411, 76430, 64162, 94335, 19835, 23667, 20367, 99086, 66061, 31723, 70893, 6136, 52880, 37964, 14343, 34867, 48528, 55603, 40711, 78528, 41192, 38722, 26683, 86253, 55466, 56986, 60697, 25855, 2632, 19760, 76305, 10263, 61633, 58826, 6852, 31879, 66202, 64499, 2361, 87233, 25596, 63758, 53861, 84275, 96741, 61769, 13850, 91572, 11215, 68134, 68865, 63223, 70181, 84925, 78920, 5457, 38239, 51937, 19893, 85846, 74440, 66948, 40260, 68380, 53097, 11115, 54365, 23430, 48906, 47003, 49689, 82949, 15827, 25628, 62936, 79044, 38894, 36458, 23126, 69685, 21110, 30321, 91500, 64001, 32325, 86511, 32749, 17151, 86398, 72910, 26610, 11146, 38874, 821, 53692, 39065, 37516, 73209, 14678, 96631, 52774, 2376, 13725, 96679, 54136, 62857, 83175, 39662, 86905, 76640, 80804, 21925, 49021, 69493, 76132, 98913, 91413, 41459, 7307, 78471, 31027, 29986, 91565, 77080, 64993, 21172, 66824, 65190, 38932, 70160])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,4,13,5,0.5405392646789551,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 48170, 22044, 60841, 45377, 71676, 15641, 91348, 34256, 65117, 2546, 749, 68100, 71256, 70540, 26607, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 66195, 65911, 67017, 52267, 79048, 47326, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 35695, 21940, 28661, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 39143, 60880, 97349, 70819, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 87785, 25251, 95394, 32627, 16817, 43235, 44300, 55286, 2247, 82338, 60496, 58982, 43639, 54404, 91595, 83712, 54108, 65681, 65849, 411, 76430, 64162, 94335, 19835, 23667, 20367, 99086, 66061, 31723, 70893, 6136, 52880, 37964, 14343, 34867, 48528, 55603, 40711, 78528, 41192, 38722, 26683, 86253, 55466, 56986, 60697, 25855, 2632, 19760, 76305, 10263, 61633, 58826, 6852, 31879, 66202, 64499, 2361, 87233, 25596, 63758, 53861, 84275, 96741, 61769, 13850, 91572, 11215, 68134, 68865, 63223, 70181, 84925, 78920, 5457, 38239, 51937, 19893, 85846, 74440, 66948, 40260, 68380, 53097, 11115, 54365, 23430, 48906, 47003, 49689, 82949, 15827, 25628, 62936, 79044, 38894, 36458, 23126, 69685, 21110, 30321, 91500, 64001, 32325, 86511, 32749, 17151, 86398, 72910, 26610, 11146, 38874, 821, 53692, 39065, 37516, 73209, 14678, 96631, 52774, 2376, 13725, 96679, 54136, 62857, 83175, 39662, 86905, 76640, 80804, 21925, 49021, 69493, 76132, 98913, 91413, 41459, 7307, 78471, 31027, 29986, 91565, 77080, 64993, 21172, 66824, 65190, 38932, 70160])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,13,6,0.6379971504211426,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 26534, 22044, 60841, 45377, 11341, 15641, 91348, 34256, 65117, 2546, 749, 68100, 9072, 70540, 64896, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 95761, 65911, 67017, 52267, 79048, 80772, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 48653, 21940, 38122, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 18425, 60880, 97349, 66654, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 67215, 43235, 44300, 16627, 80881, 82338, 60496, 58982, 43639, 54404, 91595, 16607, 41512, 65681, 65849, 411, 76430, 32183, 94335, 45771, 98951, 89982, 36224, 56068, 58500, 86919, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 69405, 60203, 7852, 37976, 8501, 57961, 8714, 57617, 94155, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 36915, 85408, 78759, 17921, 10368, 52160, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 56167, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 15570, 50858, 62810, 6195, 2449, 20256, 4339, 13953, 8453, 7610, 73324, 35125, 87413, 61267, 24237, 32873, 24484, 57142, 99604, 84797, 29430, 16185, 57068, 45266, 67864, 10022, 97180, 38615, 38470, 244, 93431, 98031, 51374, 38228, 99945, 5797, 56606, 55201, 31495, 33779, 33455, 92780, 356, 88837, 13000, 7553, 11520, 58822])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,13,7,0.7320749759674072,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 26534, 22044, 60841, 45377, 11341, 15641, 91348, 34256, 65117, 2546, 749, 68100, 9072, 70540, 64896, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 95761, 65911, 67017, 52267, 79048, 80772, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 48653, 21940, 38122, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 18425, 60880, 97349, 66654, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 67215, 43235, 44300, 16627, 80881, 82338, 60496, 58982, 43639, 54404, 91595, 16607, 41512, 65681, 65849, 411, 76430, 32183, 94335, 45771, 98951, 89982, 36224, 56068, 58500, 86919, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 69405, 60203, 7852, 37976, 8501, 57961, 8714, 57617, 94155, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 36915, 85408, 78759, 17921, 10368, 52160, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 56167, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 15570, 50858, 62810, 6195, 2449, 20256, 4339, 13953, 8453, 7610, 73324, 35125, 87413, 61267, 24237, 32873, 24484, 57142, 99604, 84797, 29430, 16185, 57068, 45266, 67864, 10022, 97180, 38615, 38470, 244, 93431, 98031, 51374, 38228, 99945, 5797, 56606, 55201, 31495, 33779, 33455, 92780, 356, 88837, 13000, 7553, 11520, 58822])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,13,8,0.8388495445251465,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 26534, 22044, 60841, 45377, 11341, 15641, 91348, 34256, 65117, 2546, 749, 68100, 9072, 70540, 64896, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 95761, 65911, 67017, 52267, 79048, 80772, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 48653, 21940, 38122, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 18425, 60880, 97349, 66654, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 67215, 43235, 44300, 16627, 80881, 82338, 60496, 58982, 43639, 54404, 91595, 16607, 41512, 65681, 65849, 411, 76430, 32183, 94335, 45771, 98951, 89982, 36224, 56068, 58500, 86919, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 69405, 60203, 7852, 37976, 8501, 57961, 8714, 57617, 94155, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 36915, 85408, 78759, 17921, 10368, 52160, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 56167, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 15570, 50858, 62810, 6195, 2449, 20256, 4339, 13953, 8453, 7610, 73324, 35125, 87413, 61267, 24237, 32873, 24484, 57142, 99604, 84797, 29430, 16185, 57068, 45266, 67864, 10022, 97180, 38615, 38470, 244, 93431, 98031, 51374, 38228, 99945, 5797, 56606, 55201, 31495, 33779, 33455, 92780, 356, 88837, 13000, 7553, 11520, 58822])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,13,9,0.9466762542724609,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 26534, 22044, 60841, 45377, 11341, 15641, 91348, 34256, 65117, 2546, 749, 68100, 9072, 70540, 64896, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 95761, 65911, 67017, 52267, 79048, 80772, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 48653, 21940, 38122, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 18425, 60880, 97349, 66654, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 67215, 43235, 44300, 16627, 80881, 82338, 60496, 58982, 43639, 54404, 91595, 16607, 41512, 65681, 65849, 411, 76430, 32183, 94335, 45771, 98951, 89982, 36224, 56068, 58500, 86919, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 69405, 60203, 7852, 37976, 8501, 57961, 8714, 57617, 94155, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 36915, 85408, 78759, 17921, 10368, 52160, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 56167, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 15570, 50858, 62810, 6195, 2449, 20256, 4339, 13953, 8453, 7610, 73324, 35125, 87413, 61267, 24237, 32873, 24484, 57142, 99604, 84797, 29430, 16185, 57068, 45266, 67864, 10022, 97180, 38615, 38470, 244, 93431, 98031, 51374, 38228, 99945, 5797, 56606, 55201, 31495, 33779, 33455, 92780, 356, 88837, 13000, 7553, 11520, 58822])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,13,10,1.0560123920440674,23,"Genotype(dna=[1817, 79797, 97317, 11446, 61479, 76595, 26534, 22044, 60841, 45377, 11341, 15641, 91348, 34256, 65117, 2546, 749, 68100, 9072, 70540, 64896, 9955, 31942, 13476, 3986, 30762, 9592, 3524, 88946, 38355, 58510, 2064, 76279, 56866, 62319, 41522, 7754, 69302, 34825, 22109, 52255, 74647, 32860, 9399, 73278, 61337, 9115, 94345, 5143, 13705, 98975, 77423, 95761, 65911, 67017, 52267, 79048, 80772, 35789, 62940, 75464, 73109, 80732, 56133, 62080, 82270, 46231, 12986, 48653, 21940, 38122, 76035, 63901, 95176, 64672, 67475, 86581, 276, 22948, 16490, 94976, 25748, 11178, 28633, 89495, 17062, 52557, 19080, 42230, 65802, 64304, 91067, 18425, 60880, 97349, 66654, 57037, 90057, 30510, 39450, 92560, 71587, 65129, 90690, 7377, 45513, 38590, 50580, 25251, 95394, 32627, 67215, 43235, 44300, 16627, 80881, 82338, 60496, 58982, 43639, 54404, 91595, 16607, 41512, 65681, 65849, 411, 76430, 32183, 94335, 45771, 98951, 89982, 36224, 56068, 58500, 86919, 81337, 93651, 54303, 77697, 59011, 47120, 79856, 64071, 60625, 66808, 58672, 69405, 60203, 7852, 37976, 8501, 57961, 8714, 57617, 94155, 83237, 11443, 19395, 48831, 92785, 19595, 52523, 9932, 90244, 36915, 85408, 78759, 17921, 10368, 52160, 341, 85969, 82610, 44684, 32769, 85742, 68500, 17850, 19995, 68808, 81310, 43078, 64707, 77404, 3682, 91353, 12281, 56129, 12508, 487, 2534, 50847, 56167, 38975, 70599, 91337, 35483, 59635, 10494, 55681, 65951, 62716, 67748, 26018, 28485, 25389, 15570, 50858, 62810, 6195, 2449, 20256, 4339, 13953, 8453, 7610, 73324, 35125, 87413, 61267, 24237, 32873, 24484, 57142, 99604, 84797, 29430, 16185, 57068, 45266, 67864, 10022, 97180, 38615, 38470, 244, 93431, 98031, 51374, 38228, 99945, 5797, 56606, 55201, 31495, 33779, 33455, 92780, 356, 88837, 13000, 7553, 11520, 58822])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
