Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
234.0,6,10,1,0.30662012100219727,477,"Genotype(dna=[30556, 95328, 29727, 48658, 18148, 97786, 29132, 4257, 15835, 25495, 61566, 11508, 27146, 73610, 37836, 59100, 60592, 96101, 42435, 86529, 69065, 54417, 95977, 61061, 8465, 32345, 86046, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 8954, 71210, 87078, 20834, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 93780, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 97342, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 26896, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 15946, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 82391, 65453, 61869, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 5004, 74078, 92205, 3878, 71555, 64665, 15576, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 11146, 20150, 93669, 34293, 40698, 4302, 33977, 60345, 27841, 99076, 22327, 31238, 551, 61071, 8581, 38224, 98089, 72700, 20828, 45003, 99593, 76019, 4821, 97586, 60275, 80720, 52318, 593, 48069, 54320, 95257, 76633, 21849, 34805, 63405, 39870, 89923, 2400, 72456, 15292, 25948, 73925, 17711, 38398, 2326, 90217, 91690, 25997, 4062, 29714, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 8838, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 66494, 67533, 49692, 71551, 41823, 34630, 30439, 23419, 21791, 16825, 11791, 13397, 78527, 84908, 2686, 65423, 75187, 11654, 91869, 19963, 12757, 7285, 7997, 67261, 89356, 28262, 91845, 73370, 74271, 48634, 76512, 93166, 26281, 43287, 76297, 30220, 16444, 55187, 39003, 21188, 70829, 18218, 22132, 1346, 90275, 57544, 9194, 36688, 45277, 13663, 90702, 44121])"
213.0,6,9,2,0.513073205947876,477,"Genotype(dna=[70780, 14192, 52924, 29098, 42733, 57343, 99413, 89797, 85686, 89533, 60358, 48882, 40265, 46005, 34603, 91233, 15091, 71230, 52725, 21746, 21714, 47174, 1997, 38076, 34291, 89216, 65633, 54402, 74452, 10181, 33043, 827, 31605, 23358, 78270, 21599, 2817, 47618, 52466, 97353, 95545, 71855, 68052, 93165, 95354, 97812, 51682, 85870, 42123, 53081, 77258, 42530, 55289, 36440, 44481, 47925, 21570, 78427, 84440, 88867, 16639, 13715, 65377, 78719, 76626, 8100, 68961, 26593, 52062, 9296, 22006, 99088, 80448, 14279, 73907, 41731, 22505, 46124, 39668, 8422, 94465, 59125, 99709, 77926, 77118, 28001, 51390, 58903, 85723, 31930, 53463, 81555, 31712, 28645, 72916, 50448, 36424, 84838, 48705, 94644, 74306, 85160, 16850, 28459, 33978, 39515, 81870, 76404, 87111, 58741, 54229, 82747, 17039, 63944, 17212, 61651, 54234, 9036, 29219, 16081, 20102, 40225, 88137, 64182, 80283, 77558, 98754, 93264, 19841, 83476, 36685, 18510, 51322, 79791, 28625, 48844, 84381, 1422, 31907, 65107, 69470, 91618, 29814, 99960, 54548, 49604, 30275, 24002, 83398, 89871, 39493, 59789, 18967, 60991, 80655, 47459, 61043, 89472, 92675, 85436, 98759, 76369, 56873, 66377, 24712, 9368, 82789, 89170, 78169, 70395, 12563, 7139, 4678, 534, 80421, 87645, 91336, 82949, 55785, 16545, 35722, 68629, 18633, 8111, 50600, 55489, 36668, 83218, 3412, 77529, 96808, 98550, 98534, 68847, 32705, 57804, 11677, 68158, 37064, 14936, 38778, 59370, 40609, 6193, 52965, 30178, 21896, 36502, 43812, 17193, 12556, 80716, 42554, 15579, 91046, 77879, 56256, 73319, 42614, 64829, 48862, 23977, 81322, 47801, 28789, 47621, 33621, 11540, 59794, 56173, 6032, 57946, 18857, 2531, 92171, 82803, 13354, 88190, 44620, 26653, 76587, 98475, 18789, 32320, 36235, 73554, 24547, 59045, 78486, 10986, 7892, 36584, 14641, 90557, 30530, 55940])"
164.0,13,17,3,0.8538219928741455,477,"Genotype(dna=[30556, 95328, 29727, 48658, 18148, 97786, 29132, 4257, 15835, 25495, 61566, 11508, 27146, 73610, 37836, 59100, 32441, 96101, 42435, 86529, 69065, 54417, 95977, 61061, 8465, 32345, 86046, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 8954, 71210, 87078, 20834, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 93780, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 97342, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 26896, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 15946, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 82391, 65453, 61869, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 29206, 47358, 92205, 3878, 71555, 64665, 15576, 18426, 49084, 72262, 36462, 89267, 27151, 62645, 42794, 10532, 24655, 46460, 69731, 15892, 86076, 90077, 31597, 14705, 21014, 25779, 18314, 65233, 42043, 44876, 3178, 5495, 90735, 64650, 41058, 262, 97093, 65600, 29973, 63112, 61824, 48330, 1148, 93026, 9296, 6393, 19825, 45440, 48860, 5491, 75540, 62195, 27507, 1740, 42550, 27857, 14309, 5665, 24648, 2326, 90217, 91690, 25997, 4062, 29714, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 8838, 90819, 77496, 38178, 94790, 22385, 99342, 55838, 64416, 46970, 38506, 66494, 67533, 49692, 71551, 41823, 34630, 30439, 50671, 21791, 16825, 11791, 13397, 78527, 84908, 2686, 65423, 75187, 81697, 91869, 19963, 12757, 51899, 7997, 67261, 89356, 28262, 91845, 73370, 74271, 48634, 76512, 93166, 26281, 43287, 76297, 30220, 16444, 55187, 39003, 21188, 70829, 9052, 22132, 1346, 90275, 41759, 9194, 36688, 45277, 13663, 90702, 44121])"
157.0,13,17,4,1.152299165725708,477,"Genotype(dna=[30556, 95328, 29727, 48658, 18148, 97786, 29132, 4257, 15835, 9269, 61566, 11508, 27146, 73610, 37836, 59100, 40902, 96101, 42435, 86529, 69065, 54417, 95977, 12783, 8465, 32345, 86046, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 8954, 71210, 87078, 29666, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 1743, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 97342, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 5921, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 15946, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 82391, 65453, 6507, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 5004, 74078, 92205, 3878, 77851, 64665, 15576, 18426, 49084, 72262, 36462, 89267, 27151, 62645, 42794, 10532, 24655, 46460, 69731, 15892, 86076, 90077, 31597, 14705, 21014, 28940, 18314, 65233, 42043, 44876, 3178, 5495, 90735, 64650, 8767, 262, 97093, 65600, 29973, 63112, 16496, 48330, 1148, 43143, 9296, 6393, 19825, 45440, 48860, 5491, 75540, 62195, 27507, 1732, 42550, 27857, 14309, 5665, 24648, 81470, 19470, 90275, 62235, 57069, 88610, 33359, 54097, 18633, 8111, 50600, 14478, 55250, 83218, 3412, 77529, 96808, 98550, 98534, 68847, 32705, 28648, 18660, 61951, 36287, 65088, 98576, 81997, 70821, 32869, 73784, 35970, 95312, 89603, 22481, 88320, 90361, 22068, 27207, 8865, 68866, 15222, 75072, 32107, 25455, 52077, 85869, 92622, 45740, 37702, 82267, 92462, 7524, 78687, 67831, 38744, 57804, 85237, 25006, 38916, 41839, 97049, 97104, 4810, 89095, 84577, 24593, 80929, 90912, 91080, 47381, 14524, 69655, 80253, 92564, 11248, 31, 87299, 71642, 82862, 69538, 14397])"
114.0,13,17,5,1.455021619796753,477,"Genotype(dna=[30556, 3342, 59298, 31270, 18148, 97786, 57791, 4257, 15835, 25495, 61566, 59770, 27146, 73610, 77352, 59100, 70007, 96101, 42435, 86529, 69065, 54417, 95977, 61061, 8465, 32345, 34303, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 31449, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 80679, 71210, 87078, 20834, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 93780, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 16296, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 26896, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 11479, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 81421, 65453, 61869, 72789, 32940, 75491, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 5004, 74078, 92205, 3878, 71555, 65366, 15576, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 6051, 20150, 93669, 34293, 40698, 4302, 40614, 60345, 27841, 99076, 22327, 31238, 28991, 61071, 8581, 38224, 98089, 72700, 20828, 67586, 99593, 76019, 4821, 69631, 60275, 80720, 19026, 593, 48069, 54320, 95257, 76633, 21849, 34805, 63405, 39870, 89923, 2400, 72456, 15292, 25948, 73925, 17711, 99253, 41564, 90217, 91690, 25997, 3399, 29714, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 49850, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 66494, 92207, 49692, 71551, 41823, 34630, 30439, 50671, 21791, 16825, 11791, 13397, 78527, 84908, 2686, 65423, 75187, 11654, 91869, 19963, 12757, 38052, 7997, 67261, 89356, 28262, 91845, 73370, 74271, 48634, 76512, 93166, 26281, 43287, 76297, 30220, 16444, 55187, 39003, 21188, 70829, 18218, 22132, 1346, 90275, 93085, 9194, 36688, 45277, 13663, 90702, 44121])"
114.0,13,17,6,1.8799457550048828,477,"Genotype(dna=[30556, 3342, 59298, 31270, 18148, 97786, 57791, 4257, 15835, 25495, 61566, 59770, 27146, 73610, 77352, 59100, 70007, 96101, 42435, 86529, 69065, 54417, 95977, 61061, 8465, 32345, 34303, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 31449, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 80679, 71210, 87078, 20834, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 93780, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 16296, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 26896, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 11479, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 81421, 65453, 61869, 72789, 32940, 75491, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 5004, 74078, 92205, 3878, 71555, 65366, 15576, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 6051, 20150, 93669, 34293, 40698, 4302, 40614, 60345, 27841, 99076, 22327, 31238, 28991, 61071, 8581, 38224, 98089, 72700, 20828, 67586, 99593, 76019, 4821, 69631, 60275, 80720, 19026, 593, 48069, 54320, 95257, 76633, 21849, 34805, 63405, 39870, 89923, 2400, 72456, 15292, 25948, 73925, 17711, 99253, 41564, 90217, 91690, 25997, 3399, 29714, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 49850, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 66494, 92207, 49692, 71551, 41823, 34630, 30439, 50671, 21791, 16825, 11791, 13397, 78527, 84908, 2686, 65423, 75187, 11654, 91869, 19963, 12757, 38052, 7997, 67261, 89356, 28262, 91845, 73370, 74271, 48634, 76512, 93166, 26281, 43287, 76297, 30220, 16444, 55187, 39003, 21188, 70829, 18218, 22132, 1346, 90275, 93085, 9194, 36688, 45277, 13663, 90702, 44121])"
114.0,13,17,7,2.279853105545044,477,"Genotype(dna=[30556, 3342, 59298, 31270, 18148, 97786, 57791, 4257, 15835, 25495, 61566, 59770, 27146, 73610, 77352, 59100, 70007, 96101, 42435, 86529, 69065, 54417, 95977, 61061, 8465, 32345, 34303, 43206, 93118, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 31449, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 40042, 78772, 47117, 16225, 45992, 80679, 71210, 87078, 20834, 80296, 32684, 14369, 15821, 64325, 38476, 10146, 93780, 17478, 97914, 9274, 48893, 10446, 33973, 51904, 16296, 68976, 29262, 44656, 93334, 17675, 76738, 39889, 64707, 26896, 9193, 94634, 88732, 19252, 3672, 84833, 26109, 11479, 59069, 2159, 47481, 10685, 31301, 39822, 66564, 47589, 35062, 51700, 44645, 29069, 13896, 81421, 65453, 61869, 72789, 32940, 75491, 70888, 46235, 87798, 90098, 16091, 70428, 87863, 25264, 5004, 74078, 92205, 3878, 71555, 65366, 15576, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 6051, 20150, 93669, 34293, 40698, 4302, 40614, 60345, 27841, 99076, 22327, 31238, 28991, 61071, 8581, 38224, 98089, 72700, 20828, 67586, 99593, 76019, 4821, 69631, 60275, 80720, 19026, 593, 48069, 54320, 95257, 76633, 21849, 34805, 63405, 39870, 89923, 2400, 72456, 15292, 25948, 73925, 17711, 99253, 41564, 90217, 91690, 25997, 3399, 29714, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 49850, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 66494, 92207, 49692, 71551, 41823, 34630, 30439, 50671, 21791, 16825, 11791, 13397, 78527, 84908, 2686, 65423, 75187, 11654, 91869, 19963, 12757, 38052, 7997, 67261, 89356, 28262, 91845, 73370, 74271, 48634, 76512, 93166, 26281, 43287, 76297, 30220, 16444, 55187, 39003, 21188, 70829, 18218, 22132, 1346, 90275, 93085, 9194, 36688, 45277, 13663, 90702, 44121])"
103.0,13,15,8,2.5885818004608154,477,"Genotype(dna=[26250, 95328, 29727, 48658, 18148, 75246, 29132, 4257, 15835, 7635, 61566, 11508, 66101, 80442, 37836, 59100, 60592, 96101, 42435, 86529, 69065, 88938, 95923, 61061, 8465, 32345, 86046, 43206, 59080, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 45320, 78772, 55463, 16225, 97828, 8954, 71210, 87078, 20834, 80296, 25986, 14369, 1697, 64325, 38476, 10146, 5163, 17478, 97914, 9274, 48893, 10446, 33973, 72149, 97342, 68976, 14966, 44656, 93334, 17675, 76738, 51993, 64707, 68951, 97756, 94634, 88732, 19252, 3672, 31120, 26109, 28400, 59069, 2159, 47481, 56971, 31301, 39822, 66564, 13406, 35062, 51700, 65326, 29069, 80697, 82391, 65453, 61869, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 86968, 70428, 87863, 25264, 5004, 33047, 92205, 29935, 71555, 64665, 66618, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 11146, 62368, 93669, 34293, 72316, 41441, 33977, 60345, 27841, 99076, 22327, 66616, 551, 61071, 8581, 38224, 98089, 72700, 22822, 45003, 99593, 76019, 72373, 97586, 60275, 80720, 52318, 51513, 59199, 54320, 6298, 76633, 21849, 34805, 5491, 58601, 62195, 27507, 1732, 42550, 27857, 14309, 78776, 24648, 81470, 19470, 78537, 62235, 57069, 88610, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 8838, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 25974, 67533, 40927, 71551, 41823, 34630, 30439, 23419, 52192, 16825, 11791, 13397, 58797, 24901, 78732, 55736, 545, 55956, 73732, 32698, 60312, 99439, 90188, 11512, 30022, 38266, 81193, 74942, 9754, 90385, 2361, 50731, 87413, 15226, 6246, 14244, 28320, 79390, 69338, 14601, 30510, 55453, 50846, 67160, 89827, 77545, 30804, 39218, 52332, 86779, 27411, 12960])"
103.0,13,15,9,2.8570122718811035,477,"Genotype(dna=[26250, 95328, 29727, 48658, 18148, 75246, 29132, 4257, 15835, 7635, 61566, 11508, 66101, 80442, 37836, 59100, 60592, 96101, 42435, 86529, 69065, 88938, 95923, 61061, 8465, 32345, 86046, 43206, 59080, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 45320, 78772, 55463, 16225, 97828, 8954, 71210, 87078, 20834, 80296, 25986, 14369, 1697, 64325, 38476, 10146, 5163, 17478, 97914, 9274, 48893, 10446, 33973, 72149, 97342, 68976, 14966, 44656, 93334, 17675, 76738, 51993, 64707, 68951, 97756, 94634, 88732, 19252, 3672, 31120, 26109, 28400, 59069, 2159, 47481, 56971, 31301, 39822, 66564, 13406, 35062, 51700, 65326, 29069, 80697, 82391, 65453, 61869, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 86968, 70428, 87863, 25264, 5004, 33047, 92205, 29935, 71555, 64665, 66618, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 11146, 62368, 93669, 34293, 72316, 41441, 33977, 60345, 27841, 99076, 22327, 66616, 551, 61071, 8581, 38224, 98089, 72700, 22822, 45003, 99593, 76019, 72373, 97586, 60275, 80720, 52318, 51513, 59199, 54320, 6298, 76633, 21849, 34805, 5491, 58601, 62195, 27507, 1732, 42550, 27857, 14309, 78776, 24648, 81470, 19470, 78537, 62235, 57069, 88610, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 8838, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 25974, 67533, 40927, 71551, 41823, 34630, 30439, 23419, 52192, 16825, 11791, 13397, 58797, 24901, 78732, 55736, 545, 55956, 73732, 32698, 60312, 99439, 90188, 11512, 30022, 38266, 81193, 74942, 9754, 90385, 2361, 50731, 87413, 15226, 6246, 14244, 28320, 79390, 69338, 14601, 30510, 55453, 50846, 67160, 89827, 77545, 30804, 39218, 52332, 86779, 27411, 12960])"
103.0,13,15,10,3.0979301929473877,477,"Genotype(dna=[26250, 95328, 29727, 48658, 18148, 75246, 29132, 4257, 15835, 7635, 61566, 11508, 66101, 80442, 37836, 59100, 60592, 96101, 42435, 86529, 69065, 88938, 95923, 61061, 8465, 32345, 86046, 43206, 59080, 72112, 83672, 46941, 31331, 87067, 24977, 95667, 98490, 89746, 33282, 11130, 28137, 57521, 72533, 31871, 61155, 66109, 45320, 78772, 55463, 16225, 97828, 8954, 71210, 87078, 20834, 80296, 25986, 14369, 1697, 64325, 38476, 10146, 5163, 17478, 97914, 9274, 48893, 10446, 33973, 72149, 97342, 68976, 14966, 44656, 93334, 17675, 76738, 51993, 64707, 68951, 97756, 94634, 88732, 19252, 3672, 31120, 26109, 28400, 59069, 2159, 47481, 56971, 31301, 39822, 66564, 13406, 35062, 51700, 65326, 29069, 80697, 82391, 65453, 61869, 72789, 32940, 31168, 70888, 46235, 87798, 90098, 86968, 70428, 87863, 25264, 5004, 33047, 92205, 29935, 71555, 64665, 66618, 18426, 49084, 8732, 30759, 3638, 34826, 88681, 80238, 11146, 62368, 93669, 34293, 72316, 41441, 33977, 60345, 27841, 99076, 22327, 66616, 551, 61071, 8581, 38224, 98089, 72700, 22822, 45003, 99593, 76019, 72373, 97586, 60275, 80720, 52318, 51513, 59199, 54320, 6298, 76633, 21849, 34805, 5491, 58601, 62195, 27507, 1732, 42550, 27857, 14309, 78776, 24648, 81470, 19470, 78537, 62235, 57069, 88610, 3324, 83655, 33707, 52777, 13258, 10313, 38641, 58669, 23494, 10678, 69953, 91839, 20795, 8838, 90819, 77496, 38178, 94790, 22385, 99342, 69604, 64416, 46970, 38506, 25974, 67533, 40927, 71551, 41823, 34630, 30439, 23419, 52192, 16825, 11791, 13397, 58797, 24901, 78732, 55736, 545, 55956, 73732, 32698, 60312, 99439, 90188, 11512, 30022, 38266, 81193, 74942, 9754, 90385, 2361, 50731, 87413, 15226, 6246, 14244, 28320, 79390, 69338, 14601, 30510, 55453, 50846, 67160, 89827, 77545, 30804, 39218, 52332, 86779, 27411, 12960])"
