Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
15.0,9,20,1,0.6918909549713135,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 41137, 80091, 17470, 52986, 7821, 25280, 86500, 45756, 94481, 75130, 33799, 16568, 99119, 79719, 50995, 36928, 28818, 9743, 54695, 57404, 95705, 74914, 57923, 26782, 19111, 26055, 33263, 68162, 73329, 32697, 83880, 96692, 37521, 66695, 32061, 85929, 76664, 72354, 58968, 31022, 82247, 22834, 66495, 33741, 71800, 46203, 8008, 57129, 27847, 58400, 13630, 87757, 47309, 31100, 62922, 21541, 92894, 39412, 86796, 79539, 83896, 43361, 40160, 85801, 63797, 50736, 31418, 74007, 48318, 27259, 81482, 34271, 24648, 46269, 42888, 99427, 78012, 77149, 11698, 3876, 51137, 2074, 16227, 47069, 29643, 64286, 51317, 73593, 91049, 71634, 90060, 75184, 34867, 90825, 50508, 3669, 74511, 83665, 11750, 13059, 41967, 32157, 30593, 75760, 85213, 58970, 48560, 97254, 53485, 9575, 26675, 11056, 76384, 8590, 89798, 32365, 75792, 29890, 89666, 33576, 57766, 71444, 72200, 56363, 34574, 71064, 71237, 70160, 90112, 28694, 18922, 87050, 35158, 70324, 26222, 49462, 13316, 38623, 89766, 1685, 99865, 1530, 96255, 68737, 10786, 22894, 12493, 41821, 80923, 58738, 71248, 52243, 98646, 28783, 72656, 62468, 72550, 40126, 70743, 59768, 35833, 5320, 6580, 46693, 34333, 55817, 67320, 32627, 56783, 41170, 38993, 14024, 62579, 6265, 20741, 97096, 92271, 12162, 41044, 57908, 15424, 381, 93320, 33517, 63459, 95101])"
15.0,9,20,2,1.4882655143737793,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 41137, 80091, 17470, 52986, 7821, 25280, 86500, 45756, 94481, 75130, 33799, 16568, 99119, 79719, 50995, 36928, 28818, 9743, 54695, 57404, 95705, 74914, 57923, 26782, 19111, 26055, 33263, 68162, 73329, 32697, 83880, 96692, 37521, 66695, 32061, 85929, 76664, 72354, 58968, 31022, 82247, 22834, 66495, 33741, 71800, 46203, 8008, 57129, 27847, 58400, 13630, 87757, 47309, 31100, 62922, 21541, 92894, 39412, 86796, 79539, 83896, 43361, 40160, 85801, 63797, 50736, 31418, 74007, 48318, 27259, 81482, 34271, 24648, 46269, 42888, 99427, 78012, 77149, 11698, 3876, 51137, 2074, 16227, 47069, 29643, 64286, 51317, 73593, 91049, 71634, 90060, 75184, 34867, 90825, 50508, 3669, 74511, 83665, 11750, 13059, 41967, 32157, 30593, 75760, 85213, 58970, 48560, 97254, 53485, 9575, 26675, 11056, 76384, 8590, 89798, 32365, 75792, 29890, 89666, 33576, 57766, 71444, 72200, 56363, 34574, 71064, 71237, 70160, 90112, 28694, 18922, 87050, 35158, 70324, 26222, 49462, 13316, 38623, 89766, 1685, 99865, 1530, 96255, 68737, 10786, 22894, 12493, 41821, 80923, 58738, 71248, 52243, 98646, 28783, 72656, 62468, 72550, 40126, 70743, 59768, 35833, 5320, 6580, 46693, 34333, 55817, 67320, 32627, 56783, 41170, 38993, 14024, 62579, 6265, 20741, 97096, 92271, 12162, 41044, 57908, 15424, 381, 93320, 33517, 63459, 95101])"
9.0,9,22,3,1.8683586120605469,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,4,2.2503645420074463,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,5,2.738088369369507,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,6,3.118536949157715,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,7,3.4191629886627197,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,8,3.8152647018432617,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,9,4.057055711746216,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
9.0,9,22,10,4.143505334854126,10911,"Genotype(dna=[91362, 94983, 7634, 15758, 62431, 64404, 48234, 27187, 54146, 29614, 57858, 71468, 70839, 35235, 48025, 9974, 46686, 61028, 37711, 44483, 71100, 40489, 90736, 27652, 66355, 79096, 10533, 98401, 41052, 49774, 77895, 5956, 45023, 65763, 20375, 22449, 26091, 36987, 99018, 92940, 9885, 58109, 71294, 23510, 33889, 58754, 43946, 10166, 21433, 28471, 46701, 94974, 59519, 29203, 68991, 29553, 47099, 37233, 46706, 62706, 70065, 24996, 36195, 73618, 85521, 17266, 28461, 98360, 95655, 85912, 66681, 47584, 94935, 63905, 32923, 92640, 33061, 9576, 54927, 38652, 57014, 36147, 49242, 76772, 4583, 93688, 99100, 11258, 71367, 13750, 56738, 63949, 53132, 72453, 11437, 30450, 78069, 5555, 10317, 398, 47067, 35457, 2428, 89413, 25360, 72709, 71450, 21632, 11797, 95472, 62505, 78481, 34030, 63830, 94830, 76783, 62437, 12853, 33074, 49186, 56248, 77889, 87097, 47558, 94421, 57817, 8282, 73296, 35777, 27390, 38755, 59173, 7907, 17763, 90775, 64971, 62862, 16688, 72458, 25575, 22950, 37256, 53037, 38392, 548, 93232, 8025, 7139, 60033, 94615, 90010, 93400, 87505, 96759, 19715, 69692, 89184, 74066, 15385, 25832, 96708, 94305, 61699, 26326, 87169, 82692, 54816, 45536, 16392, 60497, 66674, 10693, 67755, 88699, 83123, 567, 17599, 19394, 92258, 28715, 10564, 21868, 65209, 44441, 78874, 42256, 79856, 31700, 29202, 87666, 66030, 31292, 27162, 65370, 53173, 19185, 36284, 72606, 38362, 65694, 85672, 86818, 36860, 5552, 4246, 1923, 55139, 56218, 3285, 37317, 26853, 38135, 7332, 40534, 40325, 53060, 39227, 47637, 10480, 23852, 63076, 39196, 88571, 15208, 94466, 12465, 25053, 33788, 24462, 48446, 59999, 47259, 96230, 14821, 64597, 6691, 42795, 8564, 1433, 94843, 16387, 41809, 67928, 82713, 95992, 73115, 60270, 79815, 58784, 26989, 44761, 5941, 71766, 60135, 33315, 64769])"
