Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
117.0,8,13,1,0.6770124435424805,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=True, __b=True, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=False, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
117.0,8,13,2,1.291372537612915,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=True, __b=True, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=False, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,3,1.7912509441375732,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,4,2.2173025608062744,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,5,2.6102101802825928,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,6,2.9958879947662354,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,7,3.4091198444366455,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,8,3.7713027000427246,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,9,4.2244579792022705,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
111.0,8,13,10,4.455246448516846,10300,"NT_0013_P_00000(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00002(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00004(__a=NT_0001_P_00000(__a=False, __b=False, __c=False), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True), __b=NT_0001_P_00002(__a=NT_0001_P_00000(__a=False, __b=True, __c=False)), __c=True), __b=NT_0001_P_00000(__a=False, __b=True, __c=False), __c=True)), __b=NT_0001_P_00000(__a=False, __b=False, __c=False), __c=False)))"
