Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
38.0,1,1,1,0.2354753017425537,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,2,0.4211122989654541,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,3,0.5889966487884521,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,4,0.8141088485717773,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,5,0.9742698669433594,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,6,1.1719763278961182,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,7,1.265796184539795,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,8,1.4561738967895508,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,9,1.5587539672851562,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,10,1.6034026145935059,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,11,1.6484565734863281,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,12,1.7126502990722656,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,13,1.8346788883209229,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,14,1.8771119117736816,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,15,1.9496395587921143,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,16,2.0123751163482666,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,17,2.043285369873047,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,18,2.078404188156128,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,19,2.139380693435669,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,20,2.206057071685791,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,21,2.2397711277008057,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,22,2.2645835876464844,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,23,2.2942144870758057,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,24,2.3226890563964844,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,25,2.3446505069732666,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,26,2.366816997528076,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,27,2.389686346054077,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,28,2.411956548690796,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,29,2.4339230060577393,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,30,2.472026824951172,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,31,2.496941566467285,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,32,2.5258829593658447,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,33,2.550797700881958,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,34,2.5731287002563477,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,35,2.592580795288086,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,36,2.6162047386169434,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,37,2.6383330821990967,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,38,2.6624701023101807,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,39,2.8525922298431396,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,40,2.87717866897583,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,41,2.904498815536499,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,42,2.9540352821350098,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,43,3.003035545349121,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,44,3.0371313095092773,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,45,3.053358316421509,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,46,3.070178747177124,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,47,3.0927140712738037,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,48,3.115276575088501,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,49,3.1321146488189697,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,50,3.1487748622894287,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
38.0,1,1,51,3.169947624206543,70229,NT_0009_P_00000(__a=NT_0000_P_00000())
