Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
84.0,4,5,1,1.8340058326721191,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
84.0,4,5,2,3.026331663131714,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
84.0,4,5,3,3.733933925628662,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
84.0,4,5,4,4.332087993621826,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
84.0,4,5,5,5.028229475021362,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
84.0,4,5,6,5.936645746231079,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00002(__a=False, __b=56, __c=35, __d=NT_0001_P_00003(__a=True, __b=57, __c=NT_0001_P_00005(), __d=False), __e=False, __f=18, __g=NT_0000_P_00002(__a=False, __b=20, __c=True)), __d=False))"
66.0,7,7,7,6.178090810775757,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,8,6.786349534988403,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,9,7.9188926219940186,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,10,8.979798793792725,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,11,10.01225733757019,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,12,11.580274105072021,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,13,15.91160798072815,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
66.0,7,7,14,27.727410316467285,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00003(__a=False, __b=7, __c=NT_0001_P_00003(__a=True, __b=8, __c=NT_0001_P_00005(), __d=True), __d=False))), __d=True), __d=False))"
58.0,7,7,15,29.538493156433105,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,16,30.18012499809265,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,17,38.501790046691895,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,18,38.94077134132385,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,19,40.26817989349365,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,20,41.837618350982666,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,21,43.84381151199341,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,22,44.95510649681091,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
58.0,7,7,23,45.69206738471985,598,"NT_0005_P_00003(__a=NT_0001_P_00003(__a=True, __b=1, __c=NT_0001_P_00003(__a=False, __b=40, __c=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00002(__a=True, __b=85, __c=40, __d=NT_0001_P_00005(), __e=False, __f=59, __g=NT_0000_P_00002(__a=False, __b=54, __c=False)))), __d=True), __d=False))"
