Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
42.0,2,2,1,0.1877727508544922,10243,"Genotype(dna=[79758, 95422, 18326, 47782, 45633, 56459, 63247, 41010, 34197, 99573, 79034, 13013, 50372, 6681, 57377, 45264, 53148, 67148, 95416, 42855, 3596, 51908, 32878, 28318, 27352, 4921, 29915, 34424, 47909, 98808, 34008, 55367, 10680, 49062, 9102, 32720, 5650, 86524, 17574, 78613, 52436, 39683, 38142, 87819, 8084, 51267, 42890, 69404, 12359, 45332, 7441, 60289, 62368, 30547, 68141, 60154, 58807, 74620, 59722, 83612, 8124, 19364, 17307, 64152, 25284, 69215, 34517, 71494, 87075, 86244, 57072, 98779, 16306, 7421, 60688, 21392, 11566, 59083, 6824, 55516, 35018, 54026, 10284, 43683, 46761, 52481, 92859, 52937, 77038, 79257, 81413, 26692, 39404, 23214, 67554, 92899, 70758, 27387, 60641, 85300, 31766, 92705, 38816, 11076, 80168, 91840, 6601, 2969, 80644, 16856, 36943, 84926, 17995, 53793, 53185, 53017, 62117, 47158, 73650, 96635, 2678, 67566, 29663, 23770, 79596, 72017, 40222, 71050, 81842, 32258, 94867, 55841, 41514, 61458, 93015, 65390, 89001, 83280, 16244, 85029, 84112, 7470, 36341, 43813, 72018, 66577, 26969, 48583, 5465, 69447, 87600, 36288, 17001, 77470, 80736, 4018, 27356, 5593, 56102, 51741, 57269, 95113, 6384, 34455, 91181, 82912, 63699, 54687, 26852, 13593, 1615, 48404, 63909, 95936, 42751, 33838, 66481, 44556, 64320, 51677, 24084, 91340, 39757, 37068, 47789, 69501, 96108, 93985, 10045, 20721, 98166, 10478, 14632, 49176, 86544, 4867, 72688, 58614, 80230, 85545, 53988, 79678, 62132, 52275, 27546, 26514, 48808, 94930, 16693, 69328, 8656, 29500, 98887, 43720, 71634, 83287, 2698, 19992, 31838, 56903, 58523, 75591, 439, 55632, 83132, 46954, 29307, 59455, 61643, 19880, 41689, 32973, 92766, 69803, 67360, 48059, 44623, 96385, 65123, 92550, 82141, 48066, 42393, 4851, 60655, 58221, 3913, 34963, 75358, 51251, 59242, 66404, 1411, 38577, 15412, 85617])"
42.0,2,2,2,0.3007235527038574,10243,"Genotype(dna=[62880, 26331, 97789, 92170, 5636, 31973, 20026, 58469, 40969, 40670, 65705, 29911, 15082, 6291, 20935, 75498, 10304, 71979, 13115, 35840, 79407, 45108, 91268, 94774, 80425, 37631, 28982, 70525, 43251, 95826, 82392, 32367, 74078, 36254, 20153, 95176, 48671, 76874, 39060, 5954, 98790, 71669, 72002, 60976, 95510, 50985, 88055, 75789, 5077, 68728, 13427, 36805, 63123, 49069, 86996, 57772, 63835, 90169, 47974, 31013, 66281, 47434, 92849, 20101, 78558, 7919, 67297, 95647, 55355, 92289, 43693, 20827, 2535, 19244, 26522, 90310, 94296, 60626, 85578, 96849, 43753, 98910, 67454, 30568, 30651, 23039, 4778, 69273, 13163, 83699, 43517, 23290, 72405, 1148, 29916, 21343, 82884, 52864, 32164, 36113, 96014, 58544, 84787, 2881, 61109, 20648, 33197, 91094, 50574, 97991, 79540, 93543, 14072, 18882, 70885, 98439, 17212, 99013, 75868, 68337, 98820, 96969, 9008, 98593, 34974, 7906, 95754, 19060, 35727, 38491, 23978, 61716, 65971, 47277, 78965, 70765, 21503, 56934, 51157, 22447, 38505, 80674, 13510, 59194, 5337, 11011, 29952, 40564, 10284, 81278, 37340, 75985, 12759, 30415, 79240, 42579, 2982, 72360, 32656, 28358, 10934, 49430, 10707, 43147, 84930, 32495, 15845, 91508, 99641, 81317, 65034, 92270, 15636, 81925, 3262, 13452, 43479, 33513, 38537, 4680, 2631, 45063, 38701, 37698, 27118, 50704, 46893, 7733, 41930, 54780, 7084, 73208, 39694, 21357, 58855, 44872, 16962, 28688, 62224, 25044, 77960, 38650, 33302, 31664, 20445, 68602, 96474, 59541, 94891, 91300, 91765, 88235, 25265, 72854, 64009, 98864, 72783, 72021, 99553, 28, 6447, 39952, 40327, 66105, 79534, 61851, 60903, 29678, 68118, 84982, 52691, 74160, 42859, 62853, 3716, 4309, 7243, 43384, 11386, 36, 16272, 90834, 74810, 95916, 32502, 67726, 18754, 93199, 97105, 44216, 84698, 12414, 19137, 88913, 79753, 30823])"
42.0,2,2,3,0.4022524356842041,10243,"Genotype(dna=[66589, 47554, 1679, 6278, 55899, 97038, 20910, 89542, 2937, 79839, 41256, 52005, 49077, 45593, 68093, 86950, 56272, 8141, 72321, 56947, 27965, 85190, 60644, 56907, 29980, 5109, 85916, 52589, 80552, 12396, 77508, 37325, 63893, 22445, 73930, 76455, 58815, 18746, 76454, 95217, 90553, 33145, 64510, 50115, 6323, 38997, 61099, 24166, 25002, 399, 25228, 90778, 65331, 6462, 86622, 399, 13870, 11226, 81748, 16286, 57839, 49133, 87906, 61550, 8581, 81628, 94203, 59360, 37254, 31548, 11227, 84049, 19137, 32575, 82781, 25302, 32780, 77452, 35303, 72522, 46403, 63972, 80614, 93326, 94833, 86457, 74449, 15357, 82374, 18266, 1256, 99308, 54995, 35910, 20551, 78289, 63930, 45644, 83842, 60676, 37429, 154, 92666, 86844, 1800, 62451, 4374, 84665, 79006, 63275, 29454, 58402, 18804, 66704, 95801, 32548, 32265, 66728, 14533, 18740, 22773, 11529, 39847, 31641, 15300, 56766, 58953, 46553, 33010, 42866, 86271, 82503, 42676, 64155, 68256, 43720, 18308, 89905, 30918, 59258, 19843, 20821, 24531, 92411, 81865, 36884, 39661, 77500, 60234, 5958, 2986, 28197, 24572, 69560, 62576, 22616, 38733, 88622, 48112, 32089, 10225, 65250, 48801, 65607, 58076, 56845, 68819, 33061, 83902, 10529, 91118, 60353, 12332, 5814, 93010, 40910, 61977, 58372, 89612, 43232, 83797, 22138, 52642, 33013, 83944, 49601, 85247, 37921, 84718, 95543, 82715, 69418, 58920, 50179, 72992, 31779, 14059, 77102, 6486, 27351, 61865, 19154, 13363, 46644, 61048, 6957, 80523, 90365, 64607, 5497, 52323, 83429, 14744, 35757, 29690, 81196, 974, 76503, 19161, 84791, 83351, 29891, 28646, 91898, 59908, 91114, 59996, 31886, 64178, 96659, 43721, 69227, 96560, 8711, 90623, 59298, 98181, 27628, 19585, 12250, 15933, 75500, 67090, 78740, 89917, 58474, 16638, 14851, 32632, 34088, 26019, 56327, 59043, 60902, 12822, 24820])"
42.0,2,2,4,0.5364401340484619,10243,"Genotype(dna=[82767, 83993, 28129, 66869, 97014, 78135, 52378, 40116, 27864, 62749, 15750, 58304, 50605, 90744, 8534, 954, 34833, 84824, 74187, 54707, 39611, 13604, 71869, 89763, 46658, 46673, 7174, 46712, 32226, 42389, 18100, 42846, 10961, 74557, 8115, 6318, 70842, 5751, 29202, 98135, 93742, 1899, 64406, 77376, 42524, 70570, 47900, 2225, 30155, 52494, 68669, 28123, 29421, 24767, 22575, 74760, 9327, 99076, 29999, 78307, 40317, 58841, 1528, 72935, 94217, 89442, 27835, 94002, 44050, 24806, 35104, 33666, 22401, 52884, 26897, 10325, 40459, 74749, 27325, 53326, 30338, 42423, 66671, 40886, 65855, 82487, 63168, 1167, 95472, 79092, 62047, 78879, 10659, 5954, 43992, 22643, 33941, 31476, 67308, 22310, 78492, 39032, 77010, 79616, 96591, 5194, 92747, 83353, 85979, 80912, 87965, 18581, 27194, 14539, 61391, 87231, 42559, 86232, 99773, 14902, 67410, 46876, 23581, 96828, 5155, 72252, 99522, 49709, 90946, 63087, 52611, 23122, 85126, 58889, 26418, 14302, 96467, 21304, 45283, 49625, 4920, 73178, 98422, 7603, 7101, 29327, 65965, 29499, 56478, 52035, 25883, 15544, 49236, 82813, 16496, 87652, 95960, 61318, 55450, 50021, 62817, 82480, 38698, 48100, 74628, 97710, 84034, 7413, 34496, 72463, 48881, 68232, 53957, 69496, 65345, 60356, 83413, 63175, 78330, 34017, 39328, 45419, 47203, 53515, 29234, 37348, 58005, 24189, 26995, 85704, 86080, 9005, 47802, 39752, 77950, 50369, 27000, 81252, 64520, 28201, 57274, 58083, 59723, 17754, 36923, 58978, 15976, 79558, 83740, 56167, 51038, 38951, 57191, 28260, 84977, 1046, 36829, 21487, 14973, 62273, 36804, 74899, 64707, 9341, 48997, 21750, 19351, 53664, 97983, 74869, 30610, 27168, 84795, 15435, 61161, 58648, 60087, 64429, 78028, 74933, 11374, 57864, 41797, 65124, 13436, 31903, 69009, 70462, 95317, 68088, 76442, 36074, 13652, 79246, 12204, 55032])"
42.0,2,2,5,0.6329400539398193,10243,"Genotype(dna=[24870, 89353, 12627, 95644, 70910, 62584, 99731, 60522, 76302, 4045, 238, 70459, 33467, 72774, 83414, 52754, 17287, 61329, 48509, 48218, 4875, 42768, 98167, 47850, 56346, 40484, 33593, 98625, 67120, 36809, 41436, 30854, 51208, 73595, 85247, 26810, 69871, 87207, 72122, 32516, 96368, 91667, 69249, 31647, 90102, 1492, 89805, 76455, 86748, 25416, 591, 71318, 94784, 71029, 62411, 86215, 73185, 49550, 8763, 99338, 60113, 25290, 94358, 48440, 32807, 32401, 90797, 5371, 50108, 83443, 22745, 90651, 78072, 76719, 65622, 91175, 73076, 49775, 16420, 4208, 57184, 50853, 99567, 8961, 34857, 58270, 1487, 56888, 4222, 35789, 70131, 9092, 64393, 88136, 38053, 91966, 19076, 79143, 36515, 17088, 19422, 53396, 19260, 5974, 76872, 82763, 99219, 22339, 61409, 86518, 22402, 44545, 98450, 38995, 77263, 91174, 74610, 37417, 67536, 94809, 79622, 1060, 22194, 63574, 31410, 26325, 13723, 87467, 85388, 44666, 67069, 53172, 76153, 24875, 63753, 64355, 86793, 17178, 36593, 21744, 70692, 92517, 83232, 31534, 21504, 22191, 44137, 96302, 15924, 75173, 46160, 18407, 84513, 11748, 68279, 35659, 81270, 30971, 23996, 26583, 27918, 4204, 82371, 25854, 22429, 80747, 58850, 60327, 17807, 3652, 68657, 56189, 93507, 29961, 46025, 65047, 49301, 27488, 52237, 13869, 85937, 60808, 47499, 47175, 93394, 55760, 3740, 6116, 62959, 38084, 93748, 15218, 61955, 94597, 24101, 7686, 81003, 39922, 16588, 16684, 32020, 65082, 74100, 85444, 65117, 67400, 44152, 13265, 37132, 27836, 11650, 38275, 8310, 38257, 56097, 21619, 38514, 84936, 4938, 70714, 53806, 96192, 48079, 89459, 32565, 24286, 63228, 56588, 30961, 63095, 81664, 34224, 3831, 65247, 4200, 62467, 86100, 95834, 83241, 17015, 80336, 22330, 52091, 20760, 72595, 90368, 53814, 61156, 85728, 75236, 39317, 87335, 61092, 10881, 69098, 23563])"
42.0,2,2,6,0.7317047119140625,10243,"Genotype(dna=[24891, 36086, 1165, 20321, 87674, 66886, 24528, 46857, 247, 89235, 62238, 66373, 64945, 58392, 54762, 86357, 20043, 44134, 38203, 24233, 71998, 76925, 2230, 39692, 43601, 81626, 98630, 63864, 31630, 30163, 7470, 19095, 98901, 6162, 58506, 8278, 18916, 63995, 81185, 85196, 63780, 55828, 90449, 99948, 98201, 94616, 18503, 92845, 21658, 15245, 96149, 83610, 6930, 48322, 26556, 15271, 51651, 8557, 27878, 40186, 35178, 85934, 61077, 39367, 89801, 68328, 88009, 86057, 64247, 34957, 58724, 31026, 5530, 95908, 25977, 7497, 72907, 87406, 65326, 39975, 68386, 58693, 8145, 30334, 74140, 25563, 59692, 66830, 46250, 65932, 15470, 49721, 44779, 40017, 44175, 2029, 77971, 19355, 39753, 43578, 73357, 98185, 28913, 11661, 1962, 17221, 7342, 64788, 19618, 28084, 33564, 39392, 18239, 40183, 13674, 63958, 14371, 983, 30832, 72626, 51449, 74741, 12041, 23062, 64683, 22951, 23516, 15447, 94788, 2329, 45957, 95219, 64523, 1200, 76878, 53094, 33038, 82511, 41154, 54386, 29530, 16833, 21871, 24732, 49676, 96014, 17339, 3101, 44113, 17353, 14981, 15480, 45618, 322, 86537, 88345, 29636, 75942, 44040, 85859, 59994, 5221, 47345, 3499, 28535, 77740, 9535, 32469, 91392, 87683, 89741, 29149, 41074, 15114, 65051, 25583, 72562, 99839, 58152, 40723, 57727, 51888, 89483, 49157, 71214, 93584, 75935, 14438, 2057, 45906, 25579, 52788, 1276, 40024, 35208, 81066, 67386, 79580, 15759, 96940, 69588, 46283, 87702, 62474, 81265, 99791, 73401, 88438, 32720, 45648, 99150, 3963, 99201, 42416, 8605, 48862, 1143, 40258, 55014, 24323, 57569, 57146, 23876, 34206, 55913, 90048, 82469, 37609, 28259, 67757, 67801, 81385, 85980, 29347, 63351, 91203, 3338, 72065, 95189, 94949, 79713, 45028, 25688, 48707, 42756, 6021, 54924, 49419, 66705, 28579, 86195, 19716, 28032, 15905, 28911, 30111])"
42.0,2,2,7,0.8101072311401367,10243,"Genotype(dna=[75085, 11259, 96670, 11725, 75173, 62875, 36010, 20679, 53191, 96016, 25696, 14415, 58791, 42980, 2320, 30127, 88749, 80712, 58845, 92707, 27357, 9039, 28010, 43883, 59057, 98129, 13386, 823, 22837, 39694, 61002, 87085, 95155, 18329, 49492, 12863, 73813, 97563, 70644, 15901, 84873, 56215, 38739, 80014, 14222, 8243, 81152, 6570, 84441, 43573, 45861, 73291, 48906, 32337, 92985, 12088, 90949, 1083, 36177, 8981, 11394, 11080, 75996, 30379, 26420, 75811, 280, 58219, 5274, 70199, 82056, 17198, 83730, 53599, 57838, 72104, 26769, 90885, 33814, 26436, 19121, 90430, 5530, 69921, 79855, 20275, 36375, 71411, 46505, 18140, 7956, 40740, 85351, 147, 32974, 33127, 57997, 58447, 21636, 7879, 90879, 21336, 18410, 17728, 72635, 42363, 25589, 49382, 72125, 28960, 45757, 1485, 5214, 66079, 80011, 97310, 57041, 51564, 21626, 23729, 35796, 98520, 90454, 46951, 13097, 61000, 11635, 65006, 56389, 20058, 31892, 88141, 89800, 79441, 86537, 24423, 86518, 55044, 38793, 83163, 78192, 59414, 15516, 65665, 71633, 57329, 33220, 14882, 69402, 99282, 62576, 17041, 83467, 36386, 23722, 51649, 78171, 99854, 48415, 3584, 95518, 6283, 29601, 4031, 52072, 78594, 97778, 92347, 52616, 30484, 53190, 58347, 44737, 18550, 69249, 36165, 56291, 9363, 75146, 50797, 99748, 93803, 27257, 38626, 60627, 14843, 7670, 32938, 8084, 83413, 60383, 64897, 63539, 12899, 63813, 17576, 73961, 21234, 22019, 84182, 54304, 86719, 34139, 32185, 84935, 99015, 73271, 1521, 7337, 65441, 24436, 54684, 3979, 31088, 75032, 69296, 27926, 12175, 81532, 34007, 49860, 92743, 58498, 1584, 55502, 80128, 30340, 19697, 3904, 14567, 92985, 6404, 87389, 54843, 41520, 68699, 52783, 91806, 66522, 68767, 20757, 53018, 53584, 22989, 18822, 14421, 49661, 64727, 38582, 14838, 15347, 14221, 88129, 94613, 63833, 21130])"
42.0,2,2,8,1.025413990020752,10243,"Genotype(dna=[26400, 72725, 2786, 93335, 23152, 82422, 73628, 61030, 3659, 41607, 64254, 84674, 117, 61805, 32767, 91039, 75743, 49474, 62799, 69124, 21170, 63404, 78587, 39192, 64380, 28555, 23853, 89868, 64669, 85563, 26522, 7850, 44290, 24731, 61381, 96016, 59474, 44791, 89967, 91877, 14786, 72067, 17168, 9847, 91894, 63644, 99694, 50805, 15634, 8210, 24874, 17015, 83099, 89974, 50776, 81228, 50043, 67683, 92901, 29827, 17868, 52124, 76203, 47755, 20220, 41984, 59620, 33444, 32540, 71801, 83283, 66876, 11019, 89347, 6438, 8520, 82605, 95875, 80401, 54304, 29188, 55178, 10899, 19943, 45000, 74307, 29793, 80232, 99398, 32638, 63637, 65077, 21763, 46285, 70036, 25762, 77388, 43227, 6860, 24768, 40609, 98112, 83819, 32188, 54305, 37112, 31245, 53755, 78822, 18111, 69562, 191, 1795, 3901, 72752, 1118, 43773, 51552, 60034, 29668, 50095, 77421, 46342, 28882, 1111, 3153, 41668, 58402, 10352, 67163, 44257, 52668, 16112, 43618, 72439, 3274, 67036, 71379, 57285, 19604, 10269, 50632, 7037, 58753, 49613, 77955, 14736, 47029, 82086, 22105, 45418, 61261, 13288, 53641, 96097, 77930, 73853, 64019, 4282, 87341, 567, 33712, 64415, 28611, 28675, 57005, 16819, 89899, 45010, 49338, 37354, 9318, 63283, 42160, 1672, 79576, 80663, 75392, 95427, 72937, 77256, 27834, 60308, 35675, 35309, 86127, 74423, 13969, 44091, 80373, 34313, 9324, 23685, 33685, 80379, 24191, 5966, 80352, 19124, 67485, 6338, 84254, 85843, 22814, 44737, 80712, 69604, 55821, 65570, 44815, 24766, 27812, 96610, 73142, 56753, 39975, 90304, 64474, 44534, 48591, 64585, 19768, 96231, 60701, 67496, 83132, 3699, 69694, 67598, 69747, 83291, 28273, 81860, 42329, 11075, 82494, 30553, 80233, 70386, 619, 46025, 50536, 51157, 3670, 64539, 31477, 38065, 3600, 37391, 59104, 88273, 23087, 98744, 11855, 89938, 54490])"
42.0,2,2,9,1.1055705547332764,10243,"Genotype(dna=[33573, 63581, 41344, 19715, 58630, 14694, 2108, 5079, 11621, 39733, 99793, 29794, 49268, 9629, 67398, 2197, 83491, 9485, 14785, 47523, 51591, 60067, 63386, 45470, 99034, 74695, 22844, 6590, 75931, 40531, 65555, 30715, 19325, 90901, 24790, 58196, 75771, 18363, 57753, 75490, 19986, 32499, 614, 96165, 83295, 85456, 32900, 4182, 40409, 97255, 55391, 5129, 97159, 73307, 83183, 92436, 68003, 1559, 39405, 25898, 15035, 74191, 31825, 91121, 99180, 70403, 85590, 53238, 60178, 70944, 31947, 64327, 47551, 5475, 40301, 57261, 33215, 96241, 31588, 82474, 26887, 53934, 24564, 68567, 91867, 89155, 74288, 62796, 42402, 72165, 47441, 44057, 58131, 33801, 87612, 81682, 60719, 41124, 93774, 85883, 69079, 5163, 46435, 57515, 89305, 48267, 47780, 78373, 47895, 11259, 64367, 57034, 32449, 10211, 7019, 12825, 87630, 31319, 10776, 91385, 39278, 33354, 72559, 24198, 80945, 5037, 87728, 8727, 86938, 92046, 61581, 22422, 7727, 55190, 56662, 73837, 88419, 60303, 916, 31299, 98588, 40669, 86504, 62856, 42663, 82826, 7244, 98970, 99724, 53397, 31570, 89264, 80496, 35350, 17251, 51577, 65450, 621, 34812, 62113, 71587, 4099, 13245, 52554, 67062, 85694, 61246, 88483, 13569, 97444, 85750, 713, 75594, 45709, 52976, 79240, 69462, 28400, 64811, 34415, 14885, 65666, 16875, 33464, 39864, 37998, 95182, 67657, 20281, 15106, 60603, 77117, 70363, 18590, 41300, 98659, 33475, 33731, 93970, 82921, 51916, 956, 83040, 41850, 16150, 41609, 68933, 17785, 3142, 82876, 89127, 60572, 96378, 57856, 15831, 37940, 14076, 38791, 89095, 66400, 27826, 49293, 70510, 87891, 27294, 24432, 81132, 81863, 44346, 93034, 87829, 15743, 91729, 53503, 43253, 67687, 71475, 31649, 74145, 85118, 20436, 1652, 50563, 68629, 91204, 6509, 29640, 1793, 97442, 77671, 69948, 91109, 94743, 73293, 75140, 1120])"
42.0,2,2,10,1.2599177360534668,10243,"Genotype(dna=[32060, 3777, 10170, 10680, 17947, 66983, 78955, 96053, 77614, 11701, 88007, 80789, 28531, 22746, 489, 21170, 11005, 29601, 40459, 98307, 65821, 25619, 42629, 32643, 21806, 18778, 18469, 74609, 41774, 53582, 82553, 88756, 62903, 95905, 26190, 51447, 46222, 1052, 23502, 77923, 40775, 72567, 59514, 14429, 18068, 81849, 63644, 88338, 88775, 27688, 61516, 96731, 42596, 43714, 11223, 21213, 17448, 37281, 95545, 13499, 25973, 47638, 37941, 93479, 7533, 56490, 31657, 58940, 60759, 59894, 92254, 86603, 47206, 28755, 27813, 28682, 26167, 81441, 10028, 53945, 34276, 53072, 63675, 70074, 49860, 76778, 5861, 7698, 24231, 97114, 18810, 49606, 51160, 75735, 71408, 23979, 94416, 61046, 98651, 33857, 92976, 27423, 5597, 32421, 79221, 46688, 3204, 33242, 86289, 10622, 3273, 74974, 98483, 75946, 48670, 24736, 91156, 93902, 15333, 69122, 71124, 82674, 65657, 86914, 96607, 79330, 84979, 9878, 11232, 4675, 44061, 48506, 31803, 67369, 61565, 54561, 95350, 3547, 49137, 30554, 736, 62709, 97344, 94588, 58342, 73480, 18040, 34338, 29911, 93258, 3849, 4470, 53483, 62941, 76355, 65329, 33131, 15691, 78293, 38772, 77847, 81882, 94428, 14557, 41739, 91108, 43400, 76349, 835, 86104, 71878, 42220, 44416, 26572, 8035, 4308, 95567, 23605, 42579, 64612, 77419, 63943, 20017, 46369, 21504, 70144, 17935, 27226, 35806, 72610, 92423, 77655, 18055, 32251, 69205, 63488, 83646, 31641, 63849, 5776, 56312, 31048, 2433, 77418, 94695, 52130, 40262, 54324, 41946, 21359, 1104, 29307, 43186, 82603, 74199, 95398, 43009, 1866, 74971, 39859, 7803, 45114, 79204, 29562, 95111, 78882, 90644, 37003, 73220, 90921, 46142, 67790, 42850, 55567, 19837, 38608, 77072, 8185, 37613, 6874, 69690, 27531, 78835, 68176, 21774, 88720, 65164, 52781, 24075, 8608, 14263, 15258, 74367, 51091, 71344, 82245])"
