Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
160.0,7,14,1,0.5694699287414551,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00001(__a=NT_0000_P_00006())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))), __b=NT_0010_P_00003(__a=NT_0000_P_00002(__a=68)))"
146.0,9,15,2,1.4002881050109863,10111,"NT_0014_P_00001(__a=NT_0010_P_00001(__a=NT_0003_P_00001(__a=NT_0002_P_00001(__a=NT_0000_P_00003(__a=31, __b=NT_0000_P_00001(__a=NT_0000_P_00002(__a=58)))))), __b=NT_0010_P_00002(__a=NT_0008_P_00004(__a=NT_0007_P_00005(__a=NT_0004_P_00008(__a=NT_0003_P_00001(__a=NT_0002_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00005(__a=True)))), __b=41)))))"
117.0,8,15,3,2.016942262649536,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00004(__a=92, __b=False)))), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
117.0,8,15,4,2.964972734451294,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00004(__a=92, __b=False)))), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
106.0,7,14,5,3.5843162536621094,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00006()))), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
89.0,7,13,6,4.3401570320129395,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00001())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
89.0,7,13,7,4.919304847717285,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00001())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
89.0,7,13,8,5.647019386291504,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00002()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00004(__a=NT_0002_P_00002(__a=NT_0001_P_00001())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00003(__a=15)), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
87.0,7,12,9,6.195005893707275,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00000()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00006())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
87.0,7,12,10,6.821733713150024,10111,"NT_0014_P_00001(__a=NT_0010_P_00002(__a=NT_0008_P_00000()), __b=NT_0010_P_00002(__a=NT_0008_P_00003(__a=NT_0005_P_00003(__a=NT_0004_P_00002(__a=NT_0001_P_00000(__a=NT_0000_P_00006())), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00006(__a=NT_0003_P_00000(__a=NT_0002_P_00000()), __b=NT_0004_P_00002(__a=NT_0001_P_00002())))))))"
