Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
712.0,8,22,1,0.5275218486785889,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=6), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=43, __b=23), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=6, __b=65), __b=NT_0000_P_00000(__a=30, __b=90))), __b=NT_0003_P_00001(__a=False)))"
601.0,11,28,2,0.9930946826934814,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=50), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=0, __b=54), __b=NT_0000_P_00000(__a=35, __b=88))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=85, __b=45), __b=NT_0000_P_00000(__a=54, __b=88))), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=0, __b=54), __b=NT_0000_P_00000(__a=35, __b=88))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=85, __b=45), __b=NT_0000_P_00000(__a=54, __b=88))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=52, __b=57), __b=NT_0000_P_00000(__a=81, __b=80))), __b=NT_0003_P_00001(__a=False)))"
444.0,13,36,3,1.5090515613555908,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=6), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=43, __b=23), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=92, __b=81), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
435.0,13,36,4,1.9345417022705078,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=6), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=71, __b=3), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=92, __b=81), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
435.0,13,36,5,2.229179620742798,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=6), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=71, __b=3), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=92, __b=81), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
402.0,15,40,6,2.6306190490722656,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=31), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=57, __b=63), __b=NT_0000_P_00000(__a=93, __b=6))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=81, __b=37), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=43, __b=23), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=92, __b=81), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
388.0,14,38,7,3.019498348236084,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=49), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=15, __b=1), __b=NT_0000_P_00000(__a=68, __b=73))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=69, __b=1), __b=NT_0000_P_00000(__a=85, __b=93))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=42, __b=57), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
388.0,14,38,8,3.3503925800323486,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=49), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=15, __b=1), __b=NT_0000_P_00000(__a=68, __b=73))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=69, __b=1), __b=NT_0000_P_00000(__a=85, __b=93))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=24), __b=NT_0000_P_00000(__a=1, __b=4))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=42, __b=57), __b=NT_0000_P_00000(__a=57, __b=79))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=14, __b=92), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
376.0,14,40,9,3.5975751876831055,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=91), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=88, __b=12), __b=NT_0000_P_00000(__a=54, __b=26))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=88, __b=41), __b=NT_0000_P_00000(__a=86, __b=45))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=60, __b=11), __b=NT_0000_P_00000(__a=63, __b=36))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=66, __b=48), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=24), __b=NT_0000_P_00000(__a=38, __b=71))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=56, __b=55), __b=NT_0000_P_00000(__a=26, __b=2))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=88, __b=41), __b=NT_0000_P_00000(__a=16, __b=26))), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=97, __b=75), __b=NT_0000_P_00000(__a=86, __b=10))))"
369.0,14,40,10,3.9148318767547607,30028,"NT_0006_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00000(__a=NT_0005_P_00001(__a=61), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=44, __b=38), __b=NT_0000_P_00000(__a=80, __b=77))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=57, __b=79), __b=NT_0000_P_00000(__a=63, __b=36))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=77), __b=NT_0000_P_00000(__a=63, __b=36))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=43, __b=23), __b=NT_0000_P_00000(__a=88, __b=13))), __b=NT_0003_P_00001(__a=False)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=1, __b=51), __b=NT_0000_P_00000(__a=97, __b=20))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=56, __b=55), __b=NT_0000_P_00000(__a=26, __b=2))), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=80, __b=77), __b=NT_0000_P_00000(__a=27, __b=32))), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00001(__a=True)), __b=NT_0003_P_00000(__a=NT_0000_P_00000(__a=86, __b=32), __b=NT_0000_P_00000(__a=86, __b=10))))"
