Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,Test fitness,genotype_as_str,productions
0.5108225108225108,5,8,1,0.3971889019012451,22,0.4853168469860896,"Genotype(dna=[20425, 1414, 68269, 74832, 10664, 2471, 57831, 36245, 52163, 80042, 41810, 75799, 86490, 11687, 23647, 50970, 93138, 73179, 20787, 20160, 26187, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 14908, 86999, 62854, 11118, 41507, 44704, 55196, 38686, 51311, 61169, 33438, 71655, 94938, 5252, 12743, 72038, 35706, 36516, 82570, 27462, 29667, 56329, 52698, 87541, 63386, 14778, 95380, 75835, 28848, 94276, 20462, 24228, 92796, 13277, 93501, 57742, 22328, 12383, 70167, 16420, 65995, 35621, 39035, 19749, 59487, 59409, 24146, 3898, 22926, 31283, 16685, 65165, 87006, 60471, 98677, 39039, 10599, 25430, 83246, 18594, 32973, 31887, 16586, 14264, 45316, 50816, 6776, 8532, 35679, 42689, 56956, 48897, 41649, 37151, 23382, 64247, 55766, 17366, 83164, 99537, 31277, 54424, 13095, 73149, 30458, 81332, 21144, 3858, 23640, 65379, 37162, 85599, 91803, 79835, 41462, 36898, 79044, 39785, 28295, 15575, 11293, 64572, 11479, 90743, 50272, 41680, 80881, 85944, 91796, 56379, 26964, 87125, 1963, 75545, 7350, 6181, 57855, 43939, 54046, 11770, 26738, 49801, 93252, 26712, 72060, 31444, 15018, 85229, 79037, 90685, 66625, 12262, 78193, 3229, 8859, 19602, 62173, 58750, 5458, 77934, 93902, 74269, 93992, 56637, 74714, 30355, 50443, 89928, 34069, 93491, 69419, 14580, 53870, 30689, 51860, 58083, 61766, 96400, 66135, 20498, 15658, 54114, 45682, 5484, 31598, 73589, 41056, 15173, 29471, 14649, 3152, 47376, 66661, 4286, 99002, 62916, 80093, 86641, 8522, 16278, 164, 44380, 39277, 6676, 58467, 30687, 40964, 60848, 48552, 10252, 98596, 2609, 99030, 56292, 83570, 82566, 99625, 63964, 95881, 39720, 10147, 78833, 21735, 21443, 14752, 38542, 94218, 3897, 89047, 9286, 93383, 181, 53137, 38479])","{<class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 8, <class 'geneticengine.grammars.coding.classes.Condition'>: 8}"
0.5108225108225108,5,8,2,0.6718564033508301,22,0.4853168469860896,"Genotype(dna=[20425, 1414, 68269, 74832, 10664, 2471, 57831, 36245, 52163, 80042, 41810, 75799, 86490, 11687, 23647, 50970, 93138, 73179, 20787, 20160, 26187, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 14908, 86999, 62854, 11118, 41507, 44704, 55196, 38686, 51311, 61169, 33438, 71655, 94938, 5252, 12743, 72038, 35706, 36516, 82570, 27462, 29667, 56329, 52698, 87541, 63386, 14778, 95380, 75835, 28848, 94276, 20462, 24228, 92796, 13277, 93501, 57742, 22328, 12383, 70167, 16420, 65995, 35621, 39035, 19749, 59487, 59409, 24146, 3898, 22926, 31283, 16685, 65165, 87006, 60471, 98677, 39039, 10599, 25430, 83246, 18594, 32973, 31887, 16586, 14264, 45316, 50816, 6776, 8532, 35679, 42689, 56956, 48897, 41649, 37151, 23382, 64247, 55766, 17366, 83164, 99537, 31277, 54424, 13095, 73149, 30458, 81332, 21144, 3858, 23640, 65379, 37162, 85599, 91803, 79835, 41462, 36898, 79044, 39785, 28295, 15575, 11293, 64572, 11479, 90743, 50272, 41680, 80881, 85944, 91796, 56379, 26964, 87125, 1963, 75545, 7350, 6181, 57855, 43939, 54046, 11770, 26738, 49801, 93252, 26712, 72060, 31444, 15018, 85229, 79037, 90685, 66625, 12262, 78193, 3229, 8859, 19602, 62173, 58750, 5458, 77934, 93902, 74269, 93992, 56637, 74714, 30355, 50443, 89928, 34069, 93491, 69419, 14580, 53870, 30689, 51860, 58083, 61766, 96400, 66135, 20498, 15658, 54114, 45682, 5484, 31598, 73589, 41056, 15173, 29471, 14649, 3152, 47376, 66661, 4286, 99002, 62916, 80093, 86641, 8522, 16278, 164, 44380, 39277, 6676, 58467, 30687, 40964, 60848, 48552, 10252, 98596, 2609, 99030, 56292, 83570, 82566, 99625, 63964, 95881, 39720, 10147, 78833, 21735, 21443, 14752, 38542, 94218, 3897, 89047, 9286, 93383, 181, 53137, 38479])","{<class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 8, <class 'geneticengine.grammars.coding.classes.Condition'>: 8}"
0.5193075898801598,5,8,3,0.9881916046142578,22,0.49014084507042244,"Genotype(dna=[20425, 1414, 68269, 74832, 10664, 2471, 57831, 54145, 52163, 80042, 19164, 75799, 69304, 11687, 23647, 50970, 7932, 73179, 20787, 20160, 26187, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 14908, 86999, 62854, 11118, 41507, 97543, 55196, 38686, 51311, 61169, 33438, 71655, 94938, 5252, 12743, 72038, 4784, 36516, 82570, 27462, 29667, 56329, 27657, 87541, 63386, 14778, 95380, 75835, 28848, 94276, 20462, 24228, 92796, 7000, 93501, 57742, 22328, 12383, 70167, 16420, 65995, 35621, 39035, 19749, 59487, 59409, 24146, 3898, 22926, 31283, 16685, 65165, 87006, 60471, 98677, 39039, 10599, 25430, 83246, 18594, 32973, 31887, 45041, 14264, 45316, 50816, 6776, 8532, 35679, 42689, 56956, 75967, 41649, 37151, 31782, 64247, 55766, 17366, 83164, 11601, 31277, 54424, 13095, 73149, 30458, 81332, 21144, 3858, 23640, 56633, 37162, 85599, 91803, 79835, 41462, 36898, 79044, 39785, 57756, 15575, 11293, 64572, 11479, 90743, 50272, 5482, 80881, 85944, 56014, 56379, 26964, 87125, 1963, 75545, 7350, 6181, 57855, 43939, 54046, 11770, 26738, 49801, 93252, 99853, 72060, 31444, 15018, 31395, 79037, 90685, 66625, 12262, 78193, 3229, 8859, 19602, 62173, 58750, 5458, 77934, 93902, 74269, 93992, 56637, 74714, 30355, 50443, 89928, 32961, 93491, 69419, 14580, 53870, 30689, 51860, 58083, 61766, 96400, 66135, 20498, 15658, 54114, 45682, 5484, 31598, 73589, 41056, 15173, 29471, 14649, 3152, 47376, 66661, 4286, 99002, 16675, 80093, 86641, 8522, 16278, 164, 44380, 39277, 6676, 58467, 30687, 40964, 61311, 48552, 10252, 98596, 2609, 75937, 83761, 22404, 14771, 84202, 10836, 13986, 53319, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 58700, 16912, 33497, 50487, 42161, 44001, 99919])","{<class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 8, <class 'geneticengine.grammars.coding.classes.Condition'>: 8}"
0.5193075898801598,5,8,4,1.3331108093261719,22,0.49014084507042244,"Genotype(dna=[20425, 1414, 68269, 74832, 10664, 2471, 57831, 54145, 52163, 80042, 19164, 75799, 69304, 11687, 23647, 50970, 7932, 73179, 20787, 20160, 26187, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 14908, 86999, 62854, 11118, 41507, 97543, 55196, 38686, 51311, 61169, 33438, 71655, 94938, 5252, 12743, 72038, 4784, 36516, 82570, 27462, 29667, 56329, 27657, 87541, 63386, 14778, 95380, 75835, 28848, 94276, 20462, 24228, 92796, 7000, 93501, 57742, 22328, 12383, 70167, 16420, 65995, 35621, 39035, 19749, 59487, 59409, 24146, 3898, 22926, 31283, 16685, 65165, 87006, 60471, 98677, 39039, 10599, 25430, 83246, 18594, 32973, 31887, 45041, 14264, 45316, 50816, 6776, 8532, 35679, 42689, 56956, 75967, 41649, 37151, 31782, 64247, 55766, 17366, 83164, 11601, 31277, 54424, 13095, 73149, 30458, 81332, 21144, 3858, 23640, 56633, 37162, 85599, 91803, 79835, 41462, 36898, 79044, 39785, 57756, 15575, 11293, 64572, 11479, 90743, 50272, 5482, 80881, 85944, 56014, 56379, 26964, 87125, 1963, 75545, 7350, 6181, 57855, 43939, 54046, 11770, 26738, 49801, 93252, 99853, 72060, 31444, 15018, 31395, 79037, 90685, 66625, 12262, 78193, 3229, 8859, 19602, 62173, 58750, 5458, 77934, 93902, 74269, 93992, 56637, 74714, 30355, 50443, 89928, 32961, 93491, 69419, 14580, 53870, 30689, 51860, 58083, 61766, 96400, 66135, 20498, 15658, 54114, 45682, 5484, 31598, 73589, 41056, 15173, 29471, 14649, 3152, 47376, 66661, 4286, 99002, 16675, 80093, 86641, 8522, 16278, 164, 44380, 39277, 6676, 58467, 30687, 40964, 61311, 48552, 10252, 98596, 2609, 75937, 83761, 22404, 14771, 84202, 10836, 13986, 53319, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 58700, 16912, 33497, 50487, 42161, 44001, 99919])","{<class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 8, <class 'geneticengine.grammars.coding.classes.Condition'>: 8}"
0.5193075898801598,5,8,5,1.7036869525909424,22,0.49014084507042244,"Genotype(dna=[20425, 1414, 68269, 74832, 10664, 2471, 57831, 54145, 52163, 80042, 19164, 75799, 69304, 11687, 23647, 50970, 7932, 73179, 20787, 20160, 26187, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 14908, 86999, 62854, 11118, 41507, 97543, 55196, 38686, 51311, 61169, 33438, 71655, 94938, 5252, 12743, 72038, 4784, 36516, 82570, 27462, 29667, 56329, 27657, 87541, 63386, 14778, 95380, 75835, 28848, 94276, 20462, 24228, 92796, 7000, 93501, 57742, 22328, 12383, 70167, 16420, 65995, 35621, 39035, 19749, 59487, 59409, 24146, 3898, 22926, 31283, 16685, 65165, 87006, 60471, 98677, 39039, 10599, 25430, 83246, 18594, 32973, 31887, 45041, 14264, 45316, 50816, 6776, 8532, 35679, 42689, 56956, 75967, 41649, 37151, 31782, 64247, 55766, 17366, 83164, 11601, 31277, 54424, 13095, 73149, 30458, 81332, 21144, 3858, 23640, 56633, 37162, 85599, 91803, 79835, 41462, 36898, 79044, 39785, 57756, 15575, 11293, 64572, 11479, 90743, 50272, 5482, 80881, 85944, 56014, 56379, 26964, 87125, 1963, 75545, 7350, 6181, 57855, 43939, 54046, 11770, 26738, 49801, 93252, 99853, 72060, 31444, 15018, 31395, 79037, 90685, 66625, 12262, 78193, 3229, 8859, 19602, 62173, 58750, 5458, 77934, 93902, 74269, 93992, 56637, 74714, 30355, 50443, 89928, 32961, 93491, 69419, 14580, 53870, 30689, 51860, 58083, 61766, 96400, 66135, 20498, 15658, 54114, 45682, 5484, 31598, 73589, 41056, 15173, 29471, 14649, 3152, 47376, 66661, 4286, 99002, 16675, 80093, 86641, 8522, 16278, 164, 44380, 39277, 6676, 58467, 30687, 40964, 61311, 48552, 10252, 98596, 2609, 75937, 83761, 22404, 14771, 84202, 10836, 13986, 53319, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 58700, 16912, 33497, 50487, 42161, 44001, 99919])","{<class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 8, <class 'geneticengine.grammars.coding.classes.Condition'>: 8}"
0.5387755102040817,6,12,6,2.1099441051483154,22,0.5264293419633226,"Genotype(dna=[20425, 1414, 93253, 74832, 10664, 2471, 55448, 39370, 52163, 80042, 41810, 75799, 86490, 11687, 83448, 50970, 93138, 73179, 20787, 92677, 21063, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 39757, 14908, 86999, 62854, 11118, 79706, 44704, 55196, 38686, 51311, 61169, 40935, 66931, 44416, 4500, 52368, 68681, 62781, 15925, 30548, 88537, 3864, 54173, 20193, 91171, 47427, 99273, 92774, 74070, 32165, 71518, 92892, 74366, 80524, 46943, 60042, 64465, 38382, 60487, 71072, 2582, 87840, 23724, 92928, 58751, 67313, 45055, 60429, 64086, 30673, 49148, 93637, 34606, 93711, 76331, 27979, 91100, 17870, 70975, 84643, 30442, 45574, 28377, 47969, 23576, 91945, 94330, 59488, 31150, 16077, 20270, 45568, 65193, 2793, 38849, 45428, 74524, 56142, 53300, 64517, 24789, 33609, 64495, 32928, 9820, 44057, 12981, 63953, 8928, 87805, 5149, 13151, 96293, 46196, 93303, 31475, 97189, 14883, 56717, 61843, 76920, 46538, 39178, 36440, 65372, 22603, 9487, 72649, 73624, 93613, 2896, 25170, 6104, 12149, 35490, 47573, 46234, 39781, 64363, 81712, 97127, 38162, 96296, 92745, 78709, 51898, 51765, 88038, 6335, 20566, 72060, 3389, 7898, 30364, 53837, 6232, 88815, 60389, 26751, 69411, 40886, 77631, 91151, 11620, 91106, 15873, 79395, 96237, 2214, 80645, 7415, 20521, 20858, 79227, 70827, 18826, 86422, 19060, 42570, 406, 383, 41885, 68305, 34794, 589, 28827, 14353, 85700, 60303, 42156, 13571, 42196, 41420, 22949, 32292, 3156, 76154, 1875, 34189, 44453, 48139, 61912, 13814, 75871, 59669, 46968, 90698, 29952, 65914, 10438, 55989, 38445, 57156, 27417, 48360, 87240, 97173, 87847, 27071, 54138, 94481, 77509, 75240, 18842, 95141, 58403, 3425, 55107, 3357, 94846, 38269, 90670, 2957, 21857, 75560])","{<class 'examples.game_of_life.MatrixElement'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 3, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 3, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 10, <class 'geneticengine.grammars.coding.classes.Condition'>: 12}"
0.5387755102040817,6,12,7,2.508240222930908,22,0.5264293419633226,"Genotype(dna=[20425, 1414, 93253, 74832, 10664, 2471, 55448, 39370, 52163, 80042, 41810, 75799, 86490, 11687, 83448, 50970, 93138, 73179, 20787, 92677, 21063, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 39757, 14908, 86999, 62854, 11118, 79706, 44704, 55196, 38686, 51311, 61169, 40935, 66931, 44416, 4500, 52368, 68681, 62781, 15925, 30548, 88537, 3864, 54173, 20193, 91171, 47427, 99273, 92774, 74070, 32165, 71518, 92892, 74366, 80524, 46943, 60042, 64465, 38382, 60487, 71072, 2582, 87840, 23724, 92928, 58751, 67313, 45055, 60429, 64086, 30673, 49148, 93637, 34606, 93711, 76331, 27979, 91100, 17870, 70975, 84643, 30442, 45574, 28377, 47969, 23576, 91945, 94330, 59488, 31150, 16077, 20270, 45568, 65193, 2793, 38849, 45428, 74524, 56142, 53300, 64517, 24789, 33609, 64495, 32928, 9820, 44057, 12981, 63953, 8928, 87805, 5149, 13151, 96293, 46196, 93303, 31475, 97189, 14883, 56717, 61843, 76920, 46538, 39178, 36440, 65372, 22603, 9487, 72649, 73624, 93613, 2896, 25170, 6104, 12149, 35490, 47573, 46234, 39781, 64363, 81712, 97127, 38162, 96296, 92745, 78709, 51898, 51765, 88038, 6335, 20566, 72060, 3389, 7898, 30364, 53837, 6232, 88815, 60389, 26751, 69411, 40886, 77631, 91151, 11620, 91106, 15873, 79395, 96237, 2214, 80645, 7415, 20521, 20858, 79227, 70827, 18826, 86422, 19060, 42570, 406, 383, 41885, 68305, 34794, 589, 28827, 14353, 85700, 60303, 42156, 13571, 42196, 41420, 22949, 32292, 3156, 76154, 1875, 34189, 44453, 48139, 61912, 13814, 75871, 59669, 46968, 90698, 29952, 65914, 10438, 55989, 38445, 57156, 27417, 48360, 87240, 97173, 87847, 27071, 54138, 94481, 77509, 75240, 18842, 95141, 58403, 3425, 55107, 3357, 94846, 38269, 90670, 2957, 21857, 75560])","{<class 'examples.game_of_life.MatrixElement'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 3, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 3, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 10, <class 'geneticengine.grammars.coding.classes.Condition'>: 12}"
0.5411030176899064,6,12,8,2.9167544841766357,22,0.5202185792349727,"Genotype(dna=[20425, 1414, 93253, 74832, 10664, 78199, 55448, 39370, 52163, 80042, 41810, 75799, 86490, 11687, 83448, 50970, 93138, 73179, 18514, 3815, 21063, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49561, 84679, 35182, 95748, 64093, 30883, 5450, 81217, 30193, 47929, 4447, 74976, 63211, 53645, 53163, 86999, 62854, 11118, 41507, 44704, 55196, 38686, 51311, 61169, 33438, 18902, 94938, 5252, 12743, 72038, 35706, 36516, 82570, 49002, 46145, 56329, 52698, 87541, 26868, 12901, 95380, 25040, 28848, 94276, 74172, 89552, 65145, 63879, 93501, 57742, 13084, 12383, 70167, 16420, 65995, 35621, 39035, 14279, 79220, 59409, 24146, 80649, 22926, 31283, 16685, 66354, 87006, 60471, 98677, 39039, 10599, 64520, 83246, 18594, 32973, 94509, 16586, 35676, 45316, 50816, 60320, 8532, 16077, 20270, 45568, 82935, 2793, 5819, 45428, 74524, 56142, 53300, 64517, 46903, 10654, 47052, 32928, 76323, 11618, 12981, 63953, 8928, 23531, 5149, 92542, 5733, 52551, 93303, 31475, 97189, 14883, 56717, 61843, 76920, 30355, 39178, 36440, 65372, 22603, 9487, 72649, 134, 77240, 2896, 47746, 38803, 33467, 73404, 47573, 4755, 39781, 64363, 81712, 53728, 38162, 96296, 92745, 29124, 51898, 51685, 43688, 89017, 20566, 72060, 36828, 7898, 46674, 32578, 6232, 88815, 60389, 6641, 7610, 40886, 95779, 55015, 11620, 56637, 74714, 30355, 50443, 89928, 34069, 23120, 69419, 94660, 72890, 30689, 656, 58083, 61766, 5235, 40625, 20498, 15658, 54114, 62318, 5484, 900, 44967, 32891, 45757, 99464, 49095, 46276, 45214, 4337, 12138, 21784, 81657, 89848, 9427, 27542, 38400, 66628, 68326, 93784, 60958, 57559, 66897, 29952, 36146, 10438, 55989, 18579, 57156, 27417, 83761, 22404, 14771, 84202, 10836, 13986, 53319, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 58700, 16912, 16181, 50487, 42161, 44001, 99919])","{<class 'examples.game_of_life.MatrixElement'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 3, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 3, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 10, <class 'geneticengine.grammars.coding.classes.Condition'>: 12}"
0.5646766169154228,6,12,9,3.35866117477417,22,0.5478374836173001,"Genotype(dna=[20425, 1414, 93253, 74832, 32153, 2471, 55448, 39370, 52163, 80042, 27071, 75799, 86490, 11687, 83448, 50970, 93138, 73179, 20787, 92677, 21063, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49675, 84679, 35182, 95748, 64093, 7734, 5450, 81217, 82845, 47929, 4447, 74976, 63211, 39757, 14908, 86999, 62854, 11118, 73974, 44704, 55196, 38686, 51311, 61169, 40935, 66931, 44416, 4500, 68738, 68681, 62781, 15925, 30548, 88537, 3864, 54173, 20193, 91171, 47427, 99273, 23468, 74070, 32165, 71518, 92892, 74366, 80524, 46943, 60042, 64465, 38382, 12383, 36778, 16420, 65995, 64525, 39035, 94317, 64922, 59409, 11130, 3898, 22926, 31283, 16685, 66354, 87006, 60471, 98677, 39039, 10599, 33102, 83246, 44802, 32973, 94509, 16586, 35676, 45316, 50816, 60320, 8532, 35679, 42689, 84605, 48897, 32317, 37151, 45428, 52180, 56142, 95841, 64517, 24789, 33609, 67404, 32928, 9820, 37075, 77983, 63953, 74861, 87805, 26831, 13151, 37273, 52551, 93303, 31475, 35893, 46721, 56717, 61843, 76920, 46538, 39178, 69063, 65372, 22603, 9487, 32832, 73624, 93613, 2896, 24394, 79124, 33467, 94178, 56095, 62616, 39781, 64363, 26991, 98254, 38162, 65829, 40231, 29124, 51898, 84688, 43688, 48882, 20566, 72060, 36828, 7898, 54891, 73426, 25494, 98219, 7317, 73198, 67126, 88811, 38712, 52723, 57649, 31941, 15873, 62264, 96237, 81043, 80645, 7415, 20521, 20858, 79227, 45224, 26567, 86422, 19060, 42570, 26323, 383, 56627, 68305, 83785, 589, 28827, 14353, 85700, 11678, 42156, 13571, 42196, 41420, 22949, 37137, 3156, 76154, 42698, 87030, 98274, 8821, 51169, 525, 22708, 793, 93393, 67399, 83455, 50808, 45809, 32457, 42381, 97113, 60406, 70860, 22404, 91861, 40833, 10836, 13986, 59360, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 347, 66462, 33497, 50487, 42161, 13050, 10539])","{<class 'examples.game_of_life.MatrixElement'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 3, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 10, <class 'geneticengine.grammars.coding.classes.Condition'>: 12}"
0.5646766169154228,6,12,10,3.789989948272705,22,0.5478374836173001,"Genotype(dna=[20425, 1414, 93253, 74832, 32153, 2471, 55448, 39370, 52163, 80042, 27071, 75799, 86490, 11687, 83448, 50970, 93138, 73179, 20787, 92677, 21063, 78279, 38742, 97193, 32746, 75236, 51245, 63198, 49675, 84679, 35182, 95748, 64093, 7734, 5450, 81217, 82845, 47929, 4447, 74976, 63211, 39757, 14908, 86999, 62854, 11118, 73974, 44704, 55196, 38686, 51311, 61169, 40935, 66931, 44416, 4500, 68738, 68681, 62781, 15925, 30548, 88537, 3864, 54173, 20193, 91171, 47427, 99273, 23468, 74070, 32165, 71518, 92892, 74366, 80524, 46943, 60042, 64465, 38382, 12383, 36778, 16420, 65995, 64525, 39035, 94317, 64922, 59409, 11130, 3898, 22926, 31283, 16685, 66354, 87006, 60471, 98677, 39039, 10599, 33102, 83246, 44802, 32973, 94509, 16586, 35676, 45316, 50816, 60320, 8532, 35679, 42689, 84605, 48897, 32317, 37151, 45428, 52180, 56142, 95841, 64517, 24789, 33609, 67404, 32928, 9820, 37075, 77983, 63953, 74861, 87805, 26831, 13151, 37273, 52551, 93303, 31475, 35893, 46721, 56717, 61843, 76920, 46538, 39178, 69063, 65372, 22603, 9487, 32832, 73624, 93613, 2896, 24394, 79124, 33467, 94178, 56095, 62616, 39781, 64363, 26991, 98254, 38162, 65829, 40231, 29124, 51898, 84688, 43688, 48882, 20566, 72060, 36828, 7898, 54891, 73426, 25494, 98219, 7317, 73198, 67126, 88811, 38712, 52723, 57649, 31941, 15873, 62264, 96237, 81043, 80645, 7415, 20521, 20858, 79227, 45224, 26567, 86422, 19060, 42570, 26323, 383, 56627, 68305, 83785, 589, 28827, 14353, 85700, 11678, 42156, 13571, 42196, 41420, 22949, 37137, 3156, 76154, 42698, 87030, 98274, 8821, 51169, 525, 22708, 793, 93393, 67399, 83455, 50808, 45809, 32457, 42381, 97113, 60406, 70860, 22404, 91861, 40833, 10836, 13986, 59360, 7796, 71336, 86466, 79251, 60244, 48113, 11181, 347, 66462, 33497, 50487, 42161, 13050, 10539])","{<class 'examples.game_of_life.MatrixElement'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 3, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 2, <class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'int'>: 10, <class 'geneticengine.grammars.coding.classes.Condition'>: 12}"
