Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
3.0,6,8,1,0.3456571102142334,30706,"NT_0010_P_00001(__a=NT_0006_P_00003(__a=NT_0003_P_00003(__a=NT_0003_P_00002(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=False, __b=81, __c=True)), __b=NT_0000_P_00000(__a=True))), __b=NT_0000_P_00000(__a=True)))"
3.0,5,7,2,0.5600986480712891,30706,"NT_0010_P_00001(__a=NT_0006_P_00003(__a=NT_0003_P_00002(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=59, __c=True)), __b=NT_0000_P_00002(__a=95)), __b=NT_0000_P_00000(__a=False)))"
2.0,4,6,3,0.8196113109588623,30706,"NT_0010_P_00000(__a=False, __b=NT_0009_P_00000(__a=NT_0006_P_00000(__a=NT_0004_P_00001(__a=NT_0002_P_00000())), __b=NT_0003_P_00002(__a=NT_0002_P_00000(), __b=NT_0000_P_00002(__a=20))))"
2.0,4,6,4,1.149324655532837,30706,"NT_0010_P_00000(__a=False, __b=NT_0009_P_00000(__a=NT_0006_P_00000(__a=NT_0004_P_00001(__a=NT_0002_P_00000())), __b=NT_0003_P_00002(__a=NT_0002_P_00000(), __b=NT_0000_P_00002(__a=20))))"
2.0,4,6,5,1.4653589725494385,30706,"NT_0010_P_00000(__a=False, __b=NT_0009_P_00000(__a=NT_0006_P_00000(__a=NT_0004_P_00001(__a=NT_0002_P_00000())), __b=NT_0003_P_00002(__a=NT_0002_P_00000(), __b=NT_0000_P_00002(__a=20))))"
2.0,4,6,6,1.8970293998718262,30706,"NT_0010_P_00000(__a=False, __b=NT_0009_P_00000(__a=NT_0006_P_00000(__a=NT_0004_P_00001(__a=NT_0002_P_00000())), __b=NT_0003_P_00002(__a=NT_0002_P_00000(), __b=NT_0000_P_00002(__a=20))))"
1.0,7,16,7,2.05802321434021,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
1.0,7,16,8,2.2236177921295166,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
1.0,7,16,9,2.4503862857818604,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
1.0,7,16,10,2.7331531047821045,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
1.0,7,16,11,3.0344953536987305,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
1.0,7,16,12,3.239047050476074,30706,"NT_0010_P_00000(__a=True, __b=NT_0009_P_00001(__a=NT_0000_P_00002(__a=41), __b=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00001(__a=NT_0005_P_00003(__a=NT_0001_P_00000(__a=False, __b=18, __c=True)), __b=NT_0004_P_00000(__a=NT_0002_P_00001(__a=59))), __b=NT_0004_P_00001(__a=NT_0002_P_00002(__a=False, __b=NT_0001_P_00000(__a=True, __b=100, __c=True), __c=False))), __b=NT_0004_P_00000(__a=NT_0002_P_00003(__a=NT_0001_P_00000(__a=True, __b=98, __c=True)))), __c=69))"
