Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
36.0,7,20,1,1.2900469303131104,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 12114, 57001, 98980, 17320, 15601, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 47622, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 63855, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 85943, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 13540, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 72686, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,2,1.9318666458129883,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,3,2.410170793533325,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,4,2.884263753890991,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,5,3.508430242538452,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,6,3.763383150100708,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,7,4.0977983474731445,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,8,4.4901838302612305,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
34.0,7,18,9,5.024168491363525,50315,"Genotype(dna=[11273, 28143, 58050, 15546, 77296, 95519, 91156, 28630, 22581, 25880, 95787, 81859, 99155, 23350, 5913, 7773, 28036, 69116, 41082, 52617, 46665, 7380, 22747, 54806, 62258, 86775, 3196, 27475, 57001, 98980, 17320, 39650, 42437, 29584, 96822, 59537, 56391, 28380, 68768, 37511, 16695, 32432, 98240, 29127, 39972, 77723, 52031, 12588, 37889, 2026, 46803, 17777, 23000, 40854, 89755, 11041, 91321, 80446, 20708, 84134, 59648, 14418, 87410, 21559, 51315, 86569, 61629, 21931, 93988, 47761, 66088, 4204, 68840, 55045, 62718, 89666, 86198, 4544, 23488, 9156, 6776, 27812, 86977, 8117, 60501, 72164, 15052, 31933, 1342, 72514, 49246, 10229, 23039, 11126, 1726, 43604, 87766, 8932, 7495, 84187, 47929, 7262, 95083, 13772, 52195, 69320, 86878, 40430, 13610, 88626, 53933, 19700, 31555, 66791, 24988, 51468, 71474, 39661, 4421, 51863, 93944, 16516, 5951, 6943, 41812, 90114, 41642, 54694, 35293, 58186, 25911, 98941, 25255, 93944, 96907, 51842, 76210, 18207, 15893, 42428, 15152, 64481, 11309, 55311, 18495, 23187, 43899, 30755, 89956, 29694, 60588, 24114, 33522, 88707, 59563, 13234, 90620, 16778, 426, 54277, 52816, 31722, 28143, 75312, 2601, 65442, 61741, 62859, 24830, 62553, 20445, 37041, 5254, 62252, 78139, 91765, 36753, 96989, 29850, 63956, 26178, 90661, 50572, 97011, 63718, 92906, 7350, 25873, 41093, 10412, 57177, 68528, 18303, 89149, 60541, 98770, 40669, 24792, 89709, 12995, 38757, 40703, 63201, 92542, 87926, 29184, 48732, 81676, 37871, 94750, 61937, 13751, 18732, 18483, 54585, 9703, 69219, 20838, 10388, 35706, 40755, 62656, 35950, 74918, 44255, 47005, 37193, 49142, 5556, 13455, 4464, 70613, 62702, 39744, 98340, 61704, 76878, 5127, 78338, 49198, 3014, 47738, 94026, 57486, 78721, 11881, 62423, 90787, 14992, 43374, 68584, 72396, 20329, 35662, 64766, 64914])"
33.0,8,16,10,5.370267391204834,50315,"Genotype(dna=[63394, 76357, 34841, 79094, 80778, 42172, 44583, 14869, 56978, 38283, 95142, 93040, 41939, 48442, 49687, 98469, 21878, 28222, 75427, 47478, 58447, 95927, 44329, 59072, 55950, 12548, 97244, 55022, 53033, 6859, 68267, 71611, 18876, 52106, 75549, 85670, 27381, 59104, 45046, 65610, 30404, 74809, 12858, 89069, 95651, 90614, 9491, 35688, 89631, 46170, 94633, 72074, 3032, 48958, 50232, 78557, 61780, 22373, 32366, 56845, 4745, 24567, 74074, 42575, 55202, 54781, 29214, 79948, 14285, 21432, 74515, 70782, 49528, 52265, 18294, 82862, 58147, 3034, 18969, 89625, 32555, 39506, 62573, 44504, 41903, 88181, 35539, 6579, 72634, 14664, 76880, 12077, 65322, 80622, 5206, 5887, 50781, 51523, 38162, 75966, 84454, 49433, 72063, 6178, 5165, 89102, 95002, 86365, 81376, 22305, 20143, 56135, 26373, 16196, 17039, 34103, 45371, 75563, 43125, 99487, 90955, 80522, 9910, 67151, 82271, 19475, 79390, 20194, 49408, 17716, 27481, 44275, 9100, 73379, 50377, 66404, 4058, 304, 34512, 36966, 2182, 53328, 63868, 29351, 9758, 35183, 16265, 54921, 89748, 73623, 20641, 44428, 60276, 79578, 10808, 13206, 90042, 52036, 73309, 63379, 7465, 60553, 69798, 62002, 94023, 61747, 39506, 14588, 62272, 30394, 93679, 33179, 19762, 85234, 60627, 79367, 72473, 17026, 42774, 63531, 19467, 77409, 85327, 53231, 4476, 30073, 49213, 29492, 2493, 51996, 32972, 99920, 16636, 72358, 62159, 14755, 41609, 89211, 55018, 42049, 9311, 75348, 51992, 30645, 9202, 80037, 8888, 60209, 44536, 76736, 98385, 75564, 34422, 78295, 97102, 15232, 94048, 67136, 53681, 33276, 51292, 41561, 69912, 87356, 50591, 27214, 20087, 8331, 96767, 6557, 77910, 93724, 40939, 80263, 1021, 57697, 34570, 42128, 2887, 29500, 78807, 67206, 68809, 8846, 86016, 67147, 32137, 70280, 66949, 50935, 60035, 44773, 63487, 41830, 22238, 48430])"
