Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
223.0,9,196,1,12.712512493133545,12,"Genotype(dna=[93349, 40113, 51114, 26171, 31617, 38395, 38044, 15670, 94270, 91191, 204, 8231, 69196, 73323, 34874, 47390, 86001, 69370, 2944, 26790, 82067, 55311, 24977, 3609, 52193, 31816, 3856, 33390, 82013, 51291, 67457, 86166, 21217, 22845, 61078, 20406, 86620, 46649, 23376, 70158, 51028, 35185, 1426, 31628, 6733, 11296, 54806, 27772, 87471, 9948, 54783, 42836, 96713, 30610, 8105, 46044, 76769, 42897, 56809, 72412, 73804, 19927, 60593, 63643, 32065, 46517, 84799, 42140, 95810, 89318, 65301, 14056, 30062, 43252, 10751, 74121, 92336, 35157, 11145, 47925, 62247, 41347, 87158, 70248, 34526, 94435, 18759, 75884, 48276, 66905, 24352, 33816, 69103, 18583, 11258, 25624, 41425, 73147, 6809, 8384, 36663, 67289, 8999, 88159, 39402, 17190, 73001, 28281, 16821, 81583, 11726, 72066, 24634, 58461, 18814, 33380, 21948, 74201, 28382, 92051, 72793, 430, 31448, 68303, 73728, 10230, 58151, 87143, 19975, 79650, 87108, 73996, 60382, 17053, 89205, 56479, 91876, 62721, 21113, 34455, 78258, 75801, 27037, 50100, 87678, 52578, 45888, 98275, 49533, 3433, 56958, 34035, 95531, 72103, 63883, 12629, 46405, 25535, 28030, 24029, 34091, 61218, 89757, 98456, 68267, 58783, 2572, 40624, 85437, 91275, 6046, 98891, 74287, 95091, 62999, 61935, 52047, 41472, 54084, 302, 94432, 64307, 63691, 20751, 25694, 94784, 10075, 38769, 82984, 49400, 31050, 75742, 1677, 75293, 30489, 6238, 19373, 74605, 27948, 9534, 38997, 30197, 78490, 8125, 31893, 48601, 79672, 60971, 91254, 54219, 28178, 657, 61138, 33126, 76329, 18619, 71007, 22296, 72726, 82208, 88049, 37645, 16839, 61752, 61481, 53658, 47468, 30100, 57291, 15758, 72840, 14558, 12854, 679, 27861, 5231, 84491, 65622, 42895, 5191, 17238, 96334, 80867, 44849, 80046, 17198, 21476, 8701, 34621, 88309, 35731, 4499, 71790, 14335, 35199, 3643])"
168.0,9,218,2,15.102016925811768,12,"Genotype(dna=[33105, 40113, 51114, 26171, 31617, 38395, 38044, 15670, 94270, 91191, 204, 29127, 69196, 73323, 34874, 47390, 86001, 69370, 2944, 26790, 82067, 55311, 24977, 3609, 52193, 31816, 3856, 33390, 29008, 51291, 67457, 86166, 21217, 22845, 61078, 20406, 86620, 46649, 23376, 70158, 51028, 35185, 1426, 31628, 6733, 11296, 54806, 27772, 87471, 9948, 54783, 32316, 96713, 30610, 8105, 46044, 76769, 42897, 56809, 72412, 73804, 19927, 60593, 63643, 32065, 46517, 84799, 42140, 95810, 89318, 65301, 14056, 30062, 43252, 10751, 74121, 92336, 35157, 11145, 47925, 62247, 41347, 87158, 70248, 52398, 94435, 18759, 75884, 48276, 66905, 24352, 33816, 69103, 18583, 11258, 25624, 41425, 73147, 6809, 8384, 36663, 67289, 8999, 88159, 39402, 17190, 39162, 28281, 16821, 81583, 11726, 50320, 71392, 58461, 18814, 33380, 21948, 8894, 80198, 92051, 72793, 430, 31448, 68303, 73728, 10230, 58151, 87143, 19975, 79650, 87108, 73996, 96304, 17053, 89205, 56479, 91876, 62721, 3083, 34455, 78258, 75801, 17042, 50100, 87678, 52578, 45888, 98275, 49533, 3433, 56958, 64392, 95531, 72103, 63883, 12629, 46405, 25535, 28030, 24029, 34091, 61218, 89757, 98456, 26556, 58783, 2572, 40624, 85437, 91275, 6046, 98891, 74287, 9593, 62999, 61935, 52047, 41472, 54084, 302, 54739, 64307, 63691, 20751, 18545, 94784, 10075, 38769, 82984, 49400, 31050, 75742, 69581, 75293, 30489, 6238, 19373, 74605, 27948, 9534, 38997, 30197, 78490, 8125, 31893, 48601, 48414, 60971, 91254, 54219, 56611, 657, 61138, 33126, 76329, 18619, 71007, 22296, 72726, 82208, 88049, 37645, 16839, 61752, 61481, 53658, 47468, 30100, 57291, 15758, 72840, 14558, 12854, 679, 27861, 5231, 84491, 65622, 95675, 5191, 10776, 6043, 80867, 27176, 80046, 17198, 21476, 8701, 34621, 88309, 18941, 4499, 71790, 33077, 35199, 3643])"
168.0,9,218,3,17.64028024673462,12,"Genotype(dna=[33105, 40113, 51114, 26171, 31617, 38395, 38044, 15670, 94270, 91191, 204, 29127, 69196, 73323, 34874, 47390, 86001, 69370, 2944, 26790, 82067, 55311, 24977, 3609, 52193, 31816, 3856, 33390, 29008, 51291, 67457, 86166, 21217, 22845, 61078, 20406, 86620, 46649, 23376, 70158, 51028, 35185, 1426, 31628, 6733, 11296, 54806, 27772, 87471, 9948, 54783, 32316, 96713, 30610, 8105, 46044, 76769, 42897, 56809, 72412, 73804, 19927, 60593, 63643, 32065, 46517, 84799, 42140, 95810, 89318, 65301, 14056, 30062, 43252, 10751, 74121, 92336, 35157, 11145, 47925, 62247, 41347, 87158, 70248, 52398, 94435, 18759, 75884, 48276, 66905, 24352, 33816, 69103, 18583, 11258, 25624, 41425, 73147, 6809, 8384, 36663, 67289, 8999, 88159, 39402, 17190, 39162, 28281, 16821, 81583, 11726, 50320, 71392, 58461, 18814, 33380, 21948, 8894, 80198, 92051, 72793, 430, 31448, 68303, 73728, 10230, 58151, 87143, 19975, 79650, 87108, 73996, 96304, 17053, 89205, 56479, 91876, 62721, 3083, 34455, 78258, 75801, 17042, 50100, 87678, 52578, 45888, 98275, 49533, 3433, 56958, 64392, 95531, 72103, 63883, 12629, 46405, 25535, 28030, 24029, 34091, 61218, 89757, 98456, 26556, 58783, 2572, 40624, 85437, 91275, 6046, 98891, 74287, 9593, 62999, 61935, 52047, 41472, 54084, 302, 54739, 64307, 63691, 20751, 18545, 94784, 10075, 38769, 82984, 49400, 31050, 75742, 69581, 75293, 30489, 6238, 19373, 74605, 27948, 9534, 38997, 30197, 78490, 8125, 31893, 48601, 48414, 60971, 91254, 54219, 56611, 657, 61138, 33126, 76329, 18619, 71007, 22296, 72726, 82208, 88049, 37645, 16839, 61752, 61481, 53658, 47468, 30100, 57291, 15758, 72840, 14558, 12854, 679, 27861, 5231, 84491, 65622, 95675, 5191, 10776, 6043, 80867, 27176, 80046, 17198, 21476, 8701, 34621, 88309, 18941, 4499, 71790, 33077, 35199, 3643])"
104.0,9,220,4,19.18514132499695,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,5,23.829985857009888,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,6,27.875904321670532,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,7,30.80021595954895,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,8,32.77930474281311,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,9,35.781792879104614,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
104.0,9,220,10,39.327751874923706,12,"Genotype(dna=[28695, 30028, 39171, 72931, 48228, 71829, 65395, 7518, 41246, 36979, 54437, 23607, 38721, 85269, 83244, 65107, 85421, 94847, 8510, 75051, 98396, 16462, 3268, 45398, 91231, 92748, 5641, 54824, 49801, 87192, 86456, 56308, 84534, 98875, 27830, 23363, 15389, 2733, 6190, 434, 8752, 60894, 59223, 39035, 36098, 12508, 67086, 6892, 51896, 2108, 89881, 63569, 38524, 34316, 83059, 10128, 85429, 13408, 51169, 16254, 1879, 66647, 25498, 10122, 81566, 93890, 14941, 57473, 98439, 39469, 15757, 38080, 32971, 22506, 99422, 50270, 21497, 64162, 22272, 53557, 85533, 13220, 53344, 69884, 91757, 91088, 407, 56572, 54969, 23745, 80669, 86886, 77874, 72701, 97990, 87102, 8354, 54601, 79007, 61269, 1991, 62076, 62822, 24844, 29276, 85311, 92900, 26077, 41163, 26, 48821, 67386, 17900, 94385, 74520, 62202, 30450, 43247, 93238, 23887, 75763, 81958, 27765, 60206, 26822, 39396, 87344, 14687, 16626, 65672, 16050, 89554, 16622, 42576, 32548, 48184, 72629, 53636, 30447, 14639, 58158, 89025, 93999, 30349, 5492, 44273, 18247, 90153, 20055, 44821, 29557, 91420, 39794, 19865, 65946, 25726, 23182, 23807, 70744, 12252, 23804, 63335, 99004, 61663, 69174, 88690, 87105, 93560, 63844, 31417, 4568, 43479, 11746, 50318, 4420, 23094, 72281, 92795, 62591, 1336, 10107, 2283, 71402, 68046, 22846, 11712, 7792, 78690, 77215, 37640, 44630, 49125, 26514, 52840, 15865, 50596, 75697, 23443, 6637, 70729, 48674, 18843, 10165, 72240, 60046, 11784, 40343, 32020, 21821, 56902, 86, 27518, 74808, 30488, 92501, 74695, 51212, 3802, 96336, 47136, 11297, 36938, 4595, 96720, 88916, 87164, 8593, 57358, 28077, 15436, 92510, 27355, 97174, 37520, 51004, 59418, 29972, 51, 17306, 39703, 61887, 45834, 53641, 42830, 16863, 80158, 76719, 26503, 12821, 92391, 81398, 16970, 35968, 17573, 46726, 91808])"
